#{"t_start": 1764740603.876129, "env_id": "None"}
r,l,t,success
48.614417,259,0.700961,False
49.912858,264,0.891633,False
49.447542,242,1.013887,False
49.006401,251,1.161581,False
49.139398,245,1.284975,False
48.458586,245,1.417593,False
59.717268,295,1.580535,False
49.378731,261,3.46385,False
50.529332,279,3.602563,False
53.151325,256,3.724199,False
49.383127,295,3.877833,False
48.798344,254,4.030663,False
52.043878,251,4.202574,False
49.742671,273,4.392924,False
58.062547,320,4.574905,False
52.921069,305,6.64681,False
58.40432,312,6.868808,False
49.908418,243,6.994819,False
53.235154,266,7.136191,False
53.193285,265,7.269061,False
51.43789,290,7.41731,False
54.44708,260,7.573385,False
50.127352,276,9.552861,False
53.990251,298,9.721793,False
49.690489,244,9.847197,False
54.760733,268,9.997958,False
53.88966,296,10.176652,False
53.427347,252,10.333414,False
52.692511,292,10.489967,False
50.355415,242,10.624412,False
54.14589,282,12.63465,False
57.634043,295,12.786575,False
53.388391,254,12.9248,False
52.681876,244,13.098501,False
56.316524,257,13.288678,False
52.276445,264,13.437394,False
56.264573,273,13.580486,False
55.77344,265,13.718932,False
55.453611,258,15.546147,False
57.093459,291,15.687153,False
57.841114,264,15.814329,False
55.856684,254,15.947154,False
56.518421,271,16.085542,False
61.801225,284,16.219779,False
56.627875,264,16.346715,False
56.006544,253,18.31656,False
59.100145,282,18.512443,False
54.805578,250,18.635672,False
59.839517,266,18.761323,False
59.464443,295,18.909183,False
56.576655,273,19.085943,False
61.709285,273,19.289925,False
61.762308,280,19.452047,False
58.849251,264,21.422808,False
58.653136,264,21.555843,False
58.549246,275,21.687631,False
63.877878,283,21.828107,False
63.691355,276,21.969435,False
66.544785,297,22.148892,False
61.027132,266,22.284411,False
66.017271,292,24.319318,False
65.171808,276,24.476825,False
60.990224,266,24.626278,False
64.238672,288,24.768109,False
58.58822,255,24.896877,False
62.169601,268,25.023044,False
64.04055,298,25.167501,False
60.122255,272,25.29285,False
64.531609,271,27.299187,False
66.067787,273,27.498062,False
68.790662,279,27.693834,False
62.860438,268,27.886623,False
66.428926,275,28.063504,False
68.347503,285,28.248557,False
65.940317,286,28.416177,False
65.603183,275,30.590508,False
71.610434,288,30.752655,False
66.477363,278,30.897055,False
68.004534,273,31.077937,False
67.091209,273,31.230713,False
64.886329,274,31.402028,False
68.333465,288,31.60902,False
62.734869,268,33.681319,False
66.625265,277,33.822481,False
70.228982,276,34.002183,False
73.000257,288,34.174382,False
71.512382,284,34.331001,False
75.028074,283,34.516827,False
72.627726,281,34.662468,False
75.028805,288,34.802821,False
71.287812,276,36.74209,False
76.580959,288,36.922534,False
78.296785,286,37.103773,False
75.761898,285,37.235197,False
78.19833,291,37.375588,False
72.160818,277,37.522237,False
76.629238,288,37.676139,False
74.903246,284,39.707694,False
75.643265,289,39.921325,False
76.180561,285,40.083284,False
77.897898,286,40.269235,False
78.459685,288,40.408776,False
78.979878,288,40.544981,False
74.60884,284,40.679925,False
73.323048,279,42.647777,False
79.831106,287,42.803205,False
74.500374,288,42.940042,False
78.736342,287,43.099495,False
78.690771,288,43.262234,False
77.792022,288,43.425142,False
78.318187,288,43.559522,False
79.342461,287,45.544872,False
80.991696,288,45.677069,False
78.389853,286,45.82542,False
79.17664,285,45.980475,False
80.278441,289,46.137621,False
81.05964,288,46.307108,False
79.869208,288,46.454293,False
79.518304,288,48.497765,False
83.691629,290,48.67929,False
81.814696,289,48.862361,False
80.957527,288,49.012261,False
82.644085,290,49.161546,False
82.317187,289,49.298617,False
80.0868,287,49.445031,False
81.984363,289,51.528022,False
82.453046,289,51.718607,False
84.483739,290,51.878568,False
84.208178,290,52.032261,False
82.349182,289,52.210817,False
82.092174,289,52.401829,False
82.119349,289,52.560741,False
84.355602,290,54.62308,False
83.922789,291,54.75808,False
84.627954,290,54.915558,False
83.421716,290,55.075487,False
84.798852,291,55.224416,False
85.237721,291,55.362992,False
81.906625,289,55.516313,False
85.039066,291,57.548166,False
83.973469,290,57.727788,False
85.203271,291,57.892478,False
85.65386,291,58.03803,False
85.719113,291,58.176139,False
85.643059,291,58.315993,False
82.650156,290,58.45685,False
86.98848,292,60.488488,False
86.788771,292,60.628703,False
85.520406,291,60.764357,False
84.71395,291,60.916596,False
86.500311,292,61.104004,False
86.792673,292,61.249067,False
86.546602,292,61.391731,False
87.023213,292,63.450777,False
84.711389,291,63.610033,False
87.917782,293,63.761129,False
86.825572,292,63.897566,False
87.141069,292,64.038934,False
87.00599,292,64.195102,False
87.33602,292,64.368577,False
