#{"t_start": 1764740603.874934, "env_id": "None"}
r,l,t,success
51.854251,280,0.720849,False
54.559599,302,0.923186,False
47.635459,259,1.061983,False
46.507334,233,1.191563,False
49.799787,265,1.325638,False
51.19394,251,1.466485,False
49.529041,266,1.61354,False
49.038169,245,3.487782,False
48.078692,315,3.637698,False
49.6338,261,3.76504,False
49.868075,256,3.903237,False
52.126455,294,4.091125,False
49.819787,262,4.272234,False
54.183775,312,4.473682,False
50.983629,321,6.509459,False
50.441221,265,6.710078,False
57.605775,323,6.926121,False
52.765365,295,7.078669,False
50.089346,241,7.195275,False
51.413119,253,7.334885,False
51.229128,242,7.460458,False
51.767916,243,7.600368,False
51.457342,308,9.607752,False
50.953056,245,9.738103,False
53.948005,243,9.863478,False
54.1318,251,10.008153,False
55.235232,266,10.166856,False
53.814933,262,10.331115,False
56.030764,283,10.480575,False
55.880814,274,10.633979,False
54.39626,254,12.630436,False
56.747103,255,12.763814,False
54.551126,269,12.90705,False
53.172537,282,13.101336,False
56.989261,290,13.308648,False
55.124048,267,13.460339,False
59.078531,324,13.627277,False
55.271186,267,15.469224,False
56.413994,273,15.599244,False
55.480845,272,15.727339,False
57.965528,277,15.868442,False
55.42868,267,16.012449,False
57.134872,287,16.147134,False
58.112131,278,16.281118,False
57.03063,262,16.41245,False
57.057922,255,18.378017,False
56.280579,282,18.576011,False
57.41993,259,18.698961,False
56.315667,256,18.817885,False
55.908631,265,18.971426,False
61.1332,278,19.163671,False
58.44202,277,19.356641,False
58.574756,279,21.338502,False
58.925349,270,21.481544,False
63.613283,273,21.610425,False
65.973447,292,21.753294,False
58.566809,260,21.88971,False
57.336367,256,22.02463,False
57.50045,275,22.183605,False
57.557659,253,22.314009,False
63.61161,274,24.341138,False
59.426862,261,24.488703,False
62.590772,268,24.639318,False
59.638415,293,24.783785,False
60.447814,259,24.912505,False
62.919711,277,25.044378,False
62.063931,279,25.178914,False
70.490718,289,27.156755,False
62.458866,278,27.329326,False
62.940246,263,27.521413,False
60.51932,266,27.709527,False
68.074618,281,27.914304,False
69.326551,288,28.093476,False
72.562477,286,28.277772,False
66.420959,286,28.44712,False
67.552681,288,30.627956,False
73.242631,285,30.784192,False
65.673416,270,30.93157,False
68.001648,276,31.110537,False
65.695155,272,31.264451,False
74.442036,287,31.444526,False
61.439527,264,31.638932,False
69.441459,289,33.714285,False
72.228918,284,33.861991,False
73.344307,280,34.05192,False
71.836005,283,34.214511,False
71.625352,281,34.365339,False
71.918316,281,34.554211,False
72.347931,283,34.696207,False
73.04494,281,36.626517,False
75.16931,286,36.78447,False
71.920936,277,36.96355,False
74.403225,285,37.131492,False
72.340486,284,37.262918,False
73.448523,283,37.407923,False
77.718209,287,37.549782,False
77.630004,288,37.718783,False
78.506369,288,39.75328,False
79.202318,288,39.956506,False
76.226317,283,40.119975,False
75.117906,284,40.299984,False
77.581339,288,40.437135,False
75.110705,283,40.574778,False
76.891359,286,40.705434,False
76.950781,286,42.683248,False
77.571957,288,42.833171,False
78.699467,287,42.97357,False
76.647961,282,43.131763,False
78.298198,286,43.294386,False
81.819584,289,43.452423,False
78.615088,285,43.585556,False
78.063119,284,45.568167,False
80.930524,287,45.704505,False
80.082839,287,45.852006,False
81.021666,287,46.011845,False
80.855837,287,46.171404,False
77.72951,284,46.331254,False
77.456667,286,46.476488,False
81.653419,289,48.526113,False
83.781081,290,48.707327,False
82.619079,289,48.889316,False
81.473191,289,49.035255,False
82.281655,289,49.182835,False
83.15012,290,49.322255,False
80.310199,288,49.469616,False
82.28714,289,51.560807,False
84.966231,291,51.747678,False
82.636488,289,51.903212,False
81.056095,288,52.062705,False
84.02618,290,52.238903,False
83.642292,290,52.432737,False
82.155212,289,52.589134,False
82.959803,290,54.646755,False
84.959311,291,54.784738,False
85.205795,291,54.945548,False
84.406042,291,55.105324,False
85.00814,291,55.249217,False
83.304094,289,55.38882,False
84.384816,290,55.546867,False
84.084531,290,57.584644,False
84.963708,291,57.756115,False
85.904184,291,57.922865,False
85.057793,292,58.064474,False
86.013813,291,58.201216,False
83.355879,290,58.339093,False
85.671698,291,58.483801,False
83.625001,290,60.513921,False
85.486011,291,60.65253,False
87.442441,292,60.788418,False
86.698845,292,60.947208,False
85.386192,291,61.132289,False
86.690368,292,61.273231,False
85.837081,291,61.416366,False
86.969323,292,63.479945,False
85.589613,291,63.634937,False
87.211205,292,63.784308,False
86.865715,292,63.91959,False
86.707001,292,64.063346,False
85.533906,291,64.222706,False
86.959369,292,64.397645,False
86.965836,292,66.423556,False
88.311618,293,66.597731,False
86.071038,291,66.806519,False
85.770048,291,66.988272,False
87.013457,292,67.141471,False
88.119991,293,67.310998,False
88.189535,293,67.461024,False
87.161962,292,69.474688,False
86.730644,292,69.623898,False
88.738224,293,69.81158,False
87.479719,292,69.997539,False
88.611781,293,70.177479,False
85.462019,291,70.323577,False
88.143197,293,70.489924,False
87.007953,292,72.533292,False
88.539501,293,72.68535,False
88.843718,293,72.838014,False
88.232339,293,72.981442,False
88.445806,293,73.144921,False
88.442929,293,73.293962,False
88.801509,293,73.429622,False
87.517072,292,75.594735,False
88.227649,293,75.776113,False
88.696455,293,75.93765,False
88.25421,293,76.123405,False
88.745094,293,76.322639,False
88.222015,293,76.494419,False
87.911085,293,76.65845,False
88.432718,293,78.778178,False
88.963343,293,78.939471,False
88.542251,293,79.102153,False
88.664938,293,79.262637,False
88.597924,293,79.402221,False
88.541124,293,79.575139,False
88.58151,293,79.747186,False
88.770123,293,81.837882,False
89.019082,293,82.007213,False
88.726854,293,82.166693,False
88.727867,293,82.346642,False
88.397192,293,82.515438,False
89.012161,293,82.732994,False
88.728964,293,82.966033,False
88.732114,293,85.152089,False
89.139823,293,85.318611,False
88.793849,293,85.477068,False
88.899916,293,85.622729,False
88.801632,293,85.767944,False
89.581839,294,85.927436,False
88.963586,293,86.103787,False
88.839177,293,88.343955,False
89.041829,293,88.50803,False
88.993183,293,88.658962,False
89.02977,293,88.811911,False
88.736669,293,88.98273,False
88.799536,293,89.177052,False
88.878256,293,89.328298,False
89.051445,293,91.418153,False
88.910211,293,91.585067,False
89.040543,293,91.737894,False
88.81294,293,91.885029,False
89.106506,293,92.046957,False
88.867023,293,92.222732,False
88.814498,293,92.381272,False
89.150309,293,94.817514,False
89.128941,293,94.9784,False
88.919228,293,95.149379,False
89.137241,293,95.352456,False
88.794177,293,95.534155,False
89.553991,294,95.716314,False
88.844204,293,95.897385,False
88.864963,293,98.073987,False
88.838527,293,98.303884,False
88.958945,293,98.516257,False
88.98912,293,98.735426,False
88.933375,293,98.922449,False
88.758971,293,99.101611,False
89.125465,293,99.286735,False
88.694883,293,101.415558,False
89.010672,293,101.597481,False
89.047672,293,101.779846,False
89.578126,294,101.980122,False
88.998606,293,102.143397,False
89.093107,293,102.296892,False
89.061986,293,102.4402,False
89.114008,293,104.535207,False
89.600963,294,104.75394,False
88.988712,293,104.943818,False
89.008948,293,105.105696,False
89.116286,293,105.269727,False
88.985936,293,105.449324,False
89.574636,294,105.661537,False
89.568924,294,107.867485,False
89.136084,293,108.043709,False
89.148262,293,108.224648,False
89.111398,293,108.417013,False
89.139225,293,108.62186,False
89.011994,293,108.773215,False
89.056514,293,108.942703,False
89.125467,293,111.039218,False
89.031792,293,111.204186,False
89.587147,294,111.351669,False
89.101997,293,111.566271,False
89.1243,293,111.75604,False
89.175945,293,111.942433,False
89.563784,294,112.096754,False
89.588489,294,114.161994,False
89.034414,293,114.303323,False
89.152406,293,114.527375,False
89.589137,294,114.72446,False
89.12208,293,114.924892,False
89.55452,294,115.152438,False
89.094223,293,115.389098,False
89.12859,293,117.456317,False
89.089109,293,117.598141,False
89.625399,294,117.737511,False
89.098235,293,117.881587,False
89.155165,293,118.029335,False
89.091335,293,118.172317,False
89.150316,293,118.316428,False
89.162006,293,120.441893,False
89.556628,294,120.640787,False
89.594167,294,120.970234,False
89.163258,293,121.180835,False
89.180522,293,121.355379,False
89.618534,294,121.518077,False
89.089067,293,121.6799,False
89.592146,294,123.822176,False
89.589665,294,123.9732,False
89.553476,294,124.1667,False
89.592492,294,124.325466,False
89.58891,294,124.499982,False
89.592848,294,124.686476,False
89.160539,293,124.878066,False
89.640733,294,126.974767,False
89.542594,294,127.117944,False
89.588681,294,127.257657,False
89.15455,293,127.406781,False
89.593653,294,127.576073,False
89.598759,294,127.731298,False
89.581951,294,127.889336,False
89.559123,294,129.97158,False
89.586881,294,130.141322,False
88.993374,293,130.294542,False
89.546865,294,130.434279,False
89.594963,294,130.58522,False
89.594671,294,130.780746,False
89.59299,294,130.982644,False
89.59225,294,133.288993,False
89.597486,294,133.455337,False
89.592059,294,133.619824,False
89.575715,294,133.779563,False
89.595276,294,133.946615,False
89.116712,293,134.12649,False
89.59299,294,134.288,False
89.593376,294,136.340188,False
89.588085,294,136.549348,False
89.583359,294,136.741784,False
89.605365,294,136.921374,False
89.555477,294,137.112187,False
89.59362,294,137.28243,False
89.572466,294,137.454926,False
89.128614,293,139.574609,False
89.593856,294,139.751263,False
89.595237,294,139.91895,False
89.593366,294,140.104874,False
89.601335,294,140.267879,False
89.599912,294,140.486484,False
89.58303,294,140.695197,False
89.593994,294,143.056397,False
89.623989,294,143.24935,False
89.593364,294,143.409198,False
89.600896,294,143.562421,False
89.593716,294,143.709768,False
89.594495,294,143.854171,False
89.561242,294,144.000141,False
89.582799,294,146.098232,False
89.59254,294,146.265888,False
89.142243,293,146.429026,False
89.575266,294,146.621551,False
89.591176,294,146.80512,False
89.603877,294,146.985858,False
89.065628,293,147.205247,False
89.592659,294,149.351593,False
89.575156,294,149.50689,False
89.568613,294,149.711777,False
89.601659,294,149.901001,False
89.614995,294,150.096442,False
89.626085,294,150.278747,False
89.593536,294,150.495507,False
89.583575,294,152.617644,False
89.149296,293,152.787894,False
89.569697,294,152.950066,False
89.560134,294,153.096012,False
89.561963,294,153.236187,False
88.938224,293,153.375146,False
89.608851,294,153.530938,False
89.103716,293,155.717673,False
89.597778,294,155.91847,False
89.596983,294,156.138635,False
89.572547,294,156.327519,False
89.601069,294,156.501252,False
89.589157,294,156.668709,False
89.140884,293,156.83978,False
89.599117,294,159.023723,False
89.590967,294,159.210783,False
89.596293,294,159.371322,False
89.589442,294,159.53398,False
89.598622,294,159.690766,False
89.590157,294,159.842718,False
89.593673,294,160.001034,False
89.592852,294,162.086219,False
89.622983,294,162.291624,False
89.575022,294,162.488624,False
89.604311,294,162.651891,False
89.560907,294,162.810621,False
89.584667,294,162.96428,False
89.604589,294,163.148914,False
89.640778,294,165.262606,False
89.622132,294,165.432425,False
89.593556,294,165.594213,False
89.58999,294,165.735002,False
89.589825,294,165.879326,False
89.588858,294,166.018147,False
89.592388,294,166.150394,False
89.580621,294,168.175762,False
89.566853,294,168.332023,False
89.585874,294,168.500519,False
89.598221,294,168.70829,False
89.586752,294,168.895898,False
89.637672,294,169.044277,False
89.625399,294,169.198197,False
89.586149,294,171.317026,False
89.598099,294,171.471026,False
89.169515,293,171.610573,False
89.592516,294,171.750893,False
89.587254,294,171.895714,False
89.598079,294,172.046945,False
89.591684,294,172.192235,False
89.589376,294,174.232595,False
89.574753,294,174.390296,False
89.618749,294,174.536587,False
89.596002,294,174.681944,False
89.599172,294,174.836384,False
89.609867,294,174.994076,False
89.601522,294,175.168653,False
89.593076,294,177.234283,False
89.030097,293,177.435089,False
89.600017,294,177.59973,False
89.589555,294,177.753604,False
89.620192,294,177.902589,False
89.604477,294,178.041994,False
89.61004,294,178.18365,False
89.594285,294,180.29422,False
89.596441,294,180.519991,False
89.595467,294,180.710191,False
89.602963,294,180.899696,False
89.595866,294,181.059897,False
89.589698,294,181.203042,False
89.123913,293,181.342379,False
89.568036,294,183.347697,False
89.598677,294,183.499263,False
89.611745,294,183.642958,False
89.61379,294,183.787983,False
89.605068,294,183.932728,False
89.593721,294,184.077923,False
89.549417,294,186.190587,False
89.593084,294,186.345022,False
89.580227,294,186.490884,False
89.589254,294,186.638645,False
89.594595,294,186.780614,False
89.604244,294,186.912963,False
89.592995,294,187.067909,False
89.589544,294,189.029234,False
89.580238,294,189.193943,False
89.585806,294,189.372721,False
89.59714,294,189.571706,False
89.592662,294,189.740431,False
89.130968,293,189.900588,False
89.593653,294,190.043002,False
89.609232,294,192.160776,False
89.618913,294,192.314927,False
89.590021,294,192.462867,False
89.586289,294,192.615207,False
89.590124,294,192.763882,False
89.594566,294,192.902634,False
89.169789,293,193.069741,False
89.613333,294,195.116853,False
89.619727,294,195.294507,False
89.593534,294,195.505784,False
89.625491,294,195.72502,False
89.584357,294,195.900184,False
89.593793,294,196.048463,False
89.590962,294,196.186516,False
89.596087,294,198.158259,False
89.608895,294,198.30509,False
89.592447,294,198.47587,False
89.611696,294,198.633333,False
89.609838,294,198.786579,False
89.623753,294,198.966845,False
89.640744,294,199.162915,False
89.607357,294,201.244483,False
89.61065,294,201.405358,False
89.601932,294,201.587494,False
89.58285,294,201.746109,False
89.604358,294,201.89399,False
89.63715,294,202.044317,False
89.620085,294,202.197225,False
89.593365,294,204.071032,False
89.608712,294,204.261329,False
89.640752,294,204.432694,False
89.594815,294,204.591045,False
89.577346,294,204.782578,False
89.595153,294,205.000691,False
89.624946,294,205.218572,False
89.597418,294,207.232292,False
89.60354,294,207.407926,False
89.601752,294,207.559834,False
89.599121,294,207.708982,False
89.616719,294,207.873242,False
89.601657,294,208.060495,False
89.59471,294,208.269195,False
89.624296,294,210.339872,False
89.599427,294,210.494799,False
89.60975,294,210.647701,False
89.626074,294,210.792331,False
89.582895,294,210.944805,False
89.602268,294,211.09086,False
89.609541,294,211.233208,False
89.608154,294,213.230197,False
89.631577,294,213.391673,False
89.590991,294,213.536335,False
89.610267,294,213.712331,False
89.610661,294,213.903796,False
89.593819,294,214.064412,False
89.604962,294,214.223796,False
89.587771,294,216.215973,False
89.589128,294,216.363874,False
89.601367,294,216.518311,False
89.618868,294,216.664545,False
89.595333,294,216.824009,False
89.591479,294,216.989743,False
89.625129,294,217.132175,False
89.613592,294,218.977509,False
89.596302,294,219.116958,False
89.593365,294,219.250705,False
89.611952,294,219.387083,False
89.591786,294,219.549212,False
89.592495,294,219.70086,False
89.593401,294,219.892118,False
89.593505,294,221.888971,False
89.593395,294,222.029825,False
89.60373,294,222.16744,False
89.624495,294,222.309322,False
89.599487,294,222.445912,False
89.600321,294,222.583623,False
89.593565,294,222.748197,False
89.577996,294,224.797647,False
89.589257,294,224.943219,False
89.624698,294,225.109553,False
89.586776,294,225.267703,False
89.581995,294,225.421932,False
89.613427,294,225.566455,False
89.573328,294,225.720275,False
89.636826,294,227.757624,False
89.594096,294,227.897471,False
89.581876,294,228.039628,False
89.591784,294,228.184068,False
89.593368,294,228.332696,False
89.600728,294,228.479981,False
89.596088,294,228.628266,False
89.596662,294,230.624716,False
89.5949,294,230.78127,False
89.593068,294,230.935781,False
89.613768,294,231.084162,False
89.640439,294,231.231731,False
89.612884,294,231.374722,False
89.611332,294,231.529979,False
89.573247,294,233.476312,False
89.588012,294,233.622559,False
89.593506,294,233.769162,False
89.616149,294,233.918661,False
89.60114,294,234.07483,False
89.592808,294,234.2154,False
89.593851,294,234.355799,False
89.126531,293,236.216432,False
89.615896,294,236.354472,False
89.591145,294,236.49295,False
89.591048,294,236.629857,False
89.593547,294,236.779798,False
89.640935,294,236.924944,False
89.144477,293,237.072341,False
89.598515,294,239.066084,False
89.589859,294,239.262147,False
89.604061,294,239.411953,False
89.604916,294,239.552834,False
89.60591,294,239.699443,False
89.602035,294,239.843213,False
89.586279,294,239.982925,False
89.591307,294,241.834281,False
89.59029,294,241.970996,False
