#{"t_start": 1764906598.1123042, "env_id": "None"}
r,l,t,success,semi_success
-95.879431,290,2.688459,False,False
-46.120846,289,4.105987,False,False
-95.909448,294,5.871151,False,False
-46.049795,289,7.47182,False,False
-46.333843,290,8.794666,False,False
-46.301537,291,10.212141,False,False
-46.307688,291,11.5171,False,False
-45.362588,293,12.892974,False,False
-46.274448,291,14.659193,False,False
-46.114217,289,16.036422,False,False
-45.951588,293,17.388772,False,False
-46.604084,288,18.727426,False,False
-46.466699,291,20.059845,False,False
-45.594713,290,21.71581,False,False
-45.793535,292,23.119266,False,False
-45.388357,292,24.479523,False,False
-46.200359,291,25.962071,False,False
-46.059836,293,27.592282,False,False
-46.206293,291,29.293304,False,False
-45.288672,291,31.110825,False,False
-95.792775,291,32.686015,False,False
-46.129921,293,34.616545,False,False
-46.360334,293,36.10104,False,False
-45.354617,294,37.548355,False,False
-96.097713,293,39.35092,False,False
-45.848267,293,41.253415,False,False
-45.600451,295,42.6776,False,False
-45.534759,295,44.14147,False,False
-46.135842,290,46.09712,False,False
-45.671657,292,47.538795,False,False
-46.304062,292,48.994365,False,False
-95.667676,290,50.811188,False,False
-46.366495,291,52.317959,False,False
-46.098441,293,54.048597,False,False
-45.996339,291,56.011685,False,False
-45.828601,292,57.876743,False,False
-45.917199,290,59.912005,False,False
-46.455785,291,61.704552,False,False
-46.055639,292,63.474877,False,False
-46.050982,292,64.936515,False,False
-46.096991,296,66.688733,False,False
-46.417426,291,68.361191,False,False
-46.081343,289,69.875438,False,False
-45.6349,291,71.488925,False,False
-45.821633,292,72.806436,False,False
-45.537464,293,74.436092,False,False
-45.247395,294,75.787358,False,False
-46.298359,292,77.434267,False,False
-45.744586,292,78.787713,False,False
-46.371998,291,80.330082,False,False
-46.230923,291,81.716236,False,False
-45.841118,295,83.276461,False,False
-45.975978,294,85.23971,False,False
-46.341065,292,86.74089,False,False
-45.683639,290,88.265797,False,False
-46.319959,291,89.689604,False,False
-45.56115,290,91.13144,False,False
-95.584027,292,92.491378,False,False
-46.326127,293,94.024828,False,False
-45.896311,293,95.417143,False,False
-46.132075,291,96.946221,False,False
-45.788168,292,98.25174,False,False
-46.142044,294,99.815528,False,False
-45.637207,293,101.266455,False,False
-95.724926,293,102.57864,False,False
-46.503054,291,104.070275,False,False
-46.058471,292,105.512952,False,False
-96.412665,286,106.918884,False,False
-46.541771,288,108.566268,False,False
-46.389213,291,110.148942,False,False
-46.359791,291,111.699441,False,False
-45.112987,293,113.183741,False,False
-46.108472,291,114.553671,False,False
-45.809493,293,116.421435,False,False
-46.624855,289,117.747739,False,False
-46.032261,294,119.086208,False,False
-46.280143,292,120.610153,False,False
-46.316471,292,121.941295,False,False
-46.373647,292,123.293853,False,False
-46.049087,292,124.827061,False,False
-46.43996,292,126.227285,False,False
-45.74001,292,127.771815,False,False
-46.145627,294,129.132464,False,False
-46.484032,291,130.691185,False,False
-46.214419,291,132.360421,False,False
-46.135189,289,133.90174,False,False
-46.048217,291,135.743554,False,False
-45.677323,290,137.221653,False,False
-46.227563,291,138.634058,False,False
-46.119325,292,140.051296,False,False
-45.925073,294,141.653776,False,False
-45.716206,289,143.013567,False,False
-95.874102,291,144.317401,False,False
-45.867379,294,145.639573,False,False
-46.191719,292,147.123645,False,False
-46.133945,291,148.577012,False,False
-45.344498,294,149.982996,False,False
-45.37536,293,151.518662,False,False
-45.946338,295,153.263921,False,False
-45.737357,294,154.612604,False,False
-45.331187,289,156.103446,False,False
-46.009243,293,157.660838,False,False
-96.386798,291,159.512985,False,False
-45.96084,293,161.021719,False,False
-46.112906,291,162.547769,False,False
-45.553678,291,163.927351,False,False
-46.093652,293,165.279464,False,False
-45.994761,292,166.766693,False,False
-45.457487,293,168.141946,False,False
-45.836785,294,169.766866,False,False
-96.246884,293,171.090853,False,False
-45.975184,291,172.520558,False,False
-45.517542,291,173.977941,False,False
-45.557641,295,175.348147,False,False
-45.86969,292,176.844821,False,False
-45.390329,294,178.228255,False,False
-46.229179,293,179.765903,False,False
-46.587256,290,181.145829,False,False
-46.338948,290,182.969371,False,False
-45.747796,295,184.887978,False,False
-46.253394,292,186.36101,False,False
-46.031975,291,187.663675,False,False
-46.217285,293,189.488512,False,False
-45.741875,293,190.821184,False,False
-46.126507,292,192.35305,False,False
-46.010965,289,193.71231,False,False
-46.645925,289,195.256387,False,False
-46.25852,290,196.66245,False,False
-45.98446,291,197.977805,False,False
-46.661709,290,199.600352,False,False
-46.22967,293,200.962212,False,False
-45.524258,295,202.45829,False,False
-46.382571,287,203.916587,False,False
-46.811406,289,205.461484,False,False
-46.151608,292,206.883953,False,False
-46.246465,291,208.402631,False,False
-96.35033,288,210.206608,False,False
-46.049442,293,211.631003,False,False
-45.966724,295,213.054169,False,False
-45.187188,292,214.619805,False,False
-46.305986,291,215.975683,False,False
