#{"t_start": 1764906598.035531, "env_id": "None"}
r,l,t,success,semi_success
-45.87314,294,2.788351,False,False
-46.082718,291,4.20805,False,False
-46.421745,290,5.957671,False,False
-46.236162,290,7.566038,False,False
-45.6785,293,8.900906,False,False
-46.462232,292,10.32279,False,False
-96.290296,291,11.628499,False,False
-46.466447,290,12.987432,False,False
-46.22492,293,14.771593,False,False
-46.427637,290,16.145612,False,False
-45.437891,291,17.494365,False,False
-46.362471,291,18.839339,False,False
-45.691601,295,20.195668,False,False
-46.238138,292,21.855926,False,False
-46.385449,289,23.249363,False,False
-46.529258,289,24.588462,False,False
-46.19097,292,26.089693,False,False
-46.24367,292,27.713216,False,False
-46.462299,291,29.430991,False,False
-45.079374,293,31.243579,False,False
-46.577992,288,32.797022,False,False
-45.85649,291,34.725236,False,False
-45.749961,292,36.196592,False,False
-46.152765,293,37.640955,False,False
-46.454114,291,39.432669,False,False
-46.216098,293,41.337637,False,False
-46.535678,290,42.731945,False,False
-46.077913,292,44.178762,False,False
-95.690558,289,46.132152,False,False
-46.13717,294,47.582689,False,False
-45.609253,292,49.041302,False,False
-46.62918,288,50.846409,False,False
-45.716014,293,52.355552,False,False
-46.558192,290,54.064353,False,False
-45.406506,294,56.054018,False,False
-45.8619,294,57.928398,False,False
-46.473766,290,59.961289,False,False
-46.1681,292,61.759488,False,False
-46.441103,290,63.523691,False,False
-45.370263,289,64.965197,False,False
-45.568829,293,66.713619,False,False
-45.84343,289,68.346863,False,False
-46.38746,289,69.881647,False,False
-45.999962,291,71.506472,False,False
-45.509949,293,72.816991,False,False
-46.329427,290,74.425369,False,False
-46.242671,292,75.782136,False,False
-46.280276,293,77.438077,False,False
-46.282454,291,78.775583,False,False
-45.467869,291,80.318901,False,False
-46.142408,293,81.717132,False,False
-45.949443,292,83.235486,False,False
-45.401441,292,85.212897,False,False
-46.212053,292,86.723438,False,False
-45.732516,293,88.25842,False,False
-46.198949,293,89.676797,False,False
-46.403957,291,91.138491,False,False
-46.012655,294,92.494136,False,False
-45.462797,292,94.030644,False,False
-45.273037,293,95.432052,False,False
-45.571487,292,96.966256,False,False
-45.424127,290,98.263985,False,False
