#{"t_start": 1764886409.502794, "env_id": "None"}
r,l,t,success,semi_success
8.669727,329,1.017911,False,False
-49.280358,321,1.31623,False,False
-56.809369,268,1.502718,False,False
-0.221261,321,1.703591,False,False
-48.455761,322,1.956573,False,False
4.27545,323,2.161197,False,False
-55.844477,292,4.628999,False,False
-0.301317,330,4.889385,False,False
3.996951,329,5.153383,False,False
-3.502715,336,5.37658,False,False
19.161014,329,5.573147,False,False
2.949141,331,5.767445,False,False
2.985596,335,8.28508,False,False
1.938525,333,8.496025,False,False
-39.572669,306,8.673997,False,False
-49.46424,313,8.903876,False,False
-54.026052,307,9.123567,False,False
10.325553,337,9.395602,False,False
-46.968185,309,9.66721,False,False
-56.838729,277,12.299412,False,False
10.778718,335,12.51412,False,False
-0.725547,333,12.763562,False,False
-51.370838,284,12.961217,False,False
14.55057,328,13.198084,False,False
-49.101001,334,13.531987,False,False
3.214428,335,16.107271,False,False
4.816474,344,16.346609,False,False
-42.790636,318,16.571361,False,False
-47.656417,293,16.757541,False,False
5.404493,347,17.05672,False,False
18.224651,322,17.319281,False,False
-48.229994,302,17.522918,False,False
17.414647,337,20.096531,False,False
5.212946,349,20.317456,False,False
14.53072,337,20.522269,False,False
-45.512938,299,20.72444,False,False
-48.998904,311,20.927328,False,False
19.873699,340,21.17171,False,False
-43.724617,288,23.707724,False,False
10.824328,361,24.032751,False,False
7.657012,350,24.254336,False,False
-43.877879,314,24.446718,False,False
-36.964576,342,24.671182,False,False
-41.537672,314,24.863951,False,False
-46.094305,288,27.487013,False,False
-40.876309,292,27.68919,False,False
-38.893221,316,27.876915,False,False
-47.337365,300,28.072525,False,False
-31.099907,320,28.264124,False,False
5.353026,363,28.473455,False,False
-35.196311,352,30.990401,False,False
-25.812828,346,31.3532,False,False
-36.876088,310,31.57029,False,False
-35.694454,314,31.77046,False,False
-34.402561,309,31.969694,False,False
22.460288,362,32.190496,False,False
-29.957744,352,32.415331,False,False
-29.183344,385,34.964459,False,False
-25.872418,344,35.184744,False,False
-30.307014,308,35.443608,False,False
-22.120956,367,35.737634,False,False
-24.709827,326,35.954191,False,False
-36.051064,337,36.161577,False,False
-19.080142,367,38.767439,False,False
-18.462735,345,39.080085,False,False
-23.30494,347,39.324849,False,False
-22.374462,338,39.552353,False,False
-16.673899,343,39.777764,False,False
-24.50631,343,42.329311,False,False
-11.959397,331,42.564477,False,False
-16.914783,347,42.86205,False,False
-27.05183,318,43.131857,False,False
-19.637018,355,43.376241,False,False
-20.945012,364,43.596736,False,False
-13.120092,339,46.115292,False,False
-8.991237,345,46.49763,False,False
-4.534001,343,46.825376,False,False
-9.987008,348,47.115637,False,False
-9.618796,333,47.355477,False,False
-12.984406,338,47.576718,False,False
-19.27912,342,50.219341,False,False
-4.216134,346,50.502068,False,False
-10.117076,344,50.771636,False,False
-4.612764,349,51.079491,False,False
-5.219614,335,51.361021,False,False
-11.97402,357,51.643708,False,False
-5.955689,361,54.303025,False,False
-3.744652,344,54.667693,False,False
-2.467124,339,54.980473,False,False
-7.388025,340,55.220202,False,False
-9.86962,336,55.445259,False,False
-9.759772,345,55.673974,False,False
-1.279755,344,58.373375,False,False
0.538333,339,58.75234,False,False
2.375723,347,58.989561,False,False
-2.21849,350,59.202962,False,False
-7.918628,340,59.404051,False,False
0.297679,350,59.615905,False,False
-3.81356,356,62.336112,False,False
5.454492,337,62.558013,False,False
4.669298,347,62.772313,False,False
4.704768,344,62.998137,False,False
-5.276012,336,63.2133,False,False
1.711214,341,63.447394,False,False
5.501677,348,66.094409,False,False
10.037966,343,66.327535,False,False
3.257679,338,66.552639,False,False
11.763655,344,66.79592,False,False
8.149617,343,67.030912,False,False
15.599104,345,67.301614,False,False
6.542598,345,69.935897,False,False
15.42793,345,70.167505,False,False
14.828033,345,70.49541,False,False
10.474255,343,70.761073,False,False
11.032475,345,71.016207,False,False
13.056584,346,71.286802,False,False
12.847948,345,74.055995,False,False
16.113674,345,74.294804,False,False
20.925451,345,74.560202,False,False
15.16178,345,74.812762,False,False
13.12432,344,75.068858,False,False
15.362174,344,75.397802,False,False
14.702971,344,77.968164,False,False
17.175542,345,78.212718,False,False
16.65147,345,78.477673,False,False
18.466145,344,78.701677,False,False
14.733214,345,78.990957,False,False
16.238286,345,79.285353,False,False
16.993624,345,81.790849,False,False
14.504017,345,82.00622,False,False
15.218256,345,82.221306,False,False
18.646113,345,82.430068,False,False
20.389873,345,82.63084,False,False
16.75395,345,82.8342,False,False
20.194028,345,85.249651,False,False
17.055194,345,85.482828,False,False
20.675182,345,85.80033,False,False
20.62472,345,86.074094,False,False
17.365989,345,86.330371,False,False
18.512513,345,86.544805,False,False
17.764369,345,89.062679,False,False
19.625658,345,89.365681,False,False
17.340313,345,89.648615,False,False
20.805109,345,89.909297,False,False
18.212808,345,90.13505,False,False
19.280428,344,90.37844,False,False
20.075252,345,92.829423,False,False
22.302862,345,93.05829,False,False
19.157982,345,93.306022,False,False
22.547301,345,93.553329,False,False
19.923592,345,93.85004,False,False
21.515264,345,94.183965,False,False
21.265749,345,96.971768,False,False
21.166402,345,97.2395,False,False
22.38682,345,97.537737,False,False
22.040268,345,97.846475,False,False
22.166367,345,98.14325,False,False
21.362826,345,98.430622,False,False
21.007758,345,101.050913,False,False
21.45236,345,101.312454,False,False
20.369863,345,101.660971,False,False
18.579247,344,101.913631,False,False
20.702135,345,102.14087,False,False
21.067856,345,102.357049,False,False
21.225807,345,104.853982,False,False
21.59697,345,105.1124,False,False
20.689771,345,105.399899,False,False
22.158858,345,105.639575,False,False
21.224143,345,105.850542,False,False
21.659091,345,106.05871,False,False
21.339739,345,108.648401,False,False
21.78813,345,108.974103,False,False
22.100986,345,109.292972,False,False
22.525906,345,109.557552,False,False
21.044116,345,109.789956,False,False
22.8406,345,112.363838,False,False
21.580751,345,112.670143,False,False
21.642376,345,112.905856,False,False
22.297971,345,113.13502,False,False
20.880211,345,113.342033,False,False
20.377532,345,113.543192,False,False
22.379277,345,116.044854,False,False
22.372489,345,116.293627,False,False
22.856153,345,116.517038,False,False
