#{"t_start": 1764797763.5353029, "env_id": "None"}
r,l,t,success,semi_success
-20.560623,244,0.809477,False,False
-21.520215,273,1.030229,False,False
-27.053832,312,1.234374,False,True
-23.46702,289,1.423467,False,False
-20.600355,253,1.603262,False,False
-20.969413,245,1.775382,False,False
-30.593963,318,2.002759,False,True
-33.323749,345,4.680093,False,True
-31.561883,330,4.878062,False,True
-26.252208,292,5.052088,False,True
-21.585127,249,5.198539,False,False
-25.871213,288,5.369229,False,True
-18.9708,247,5.513765,False,False
-20.986166,279,5.681708,False,False
-31.108197,342,8.363988,False,True
-22.814218,265,8.536718,False,False
-22.945313,279,8.711715,False,False
-19.583301,258,8.864269,False,False
-25.745259,300,9.048989,False,True
-21.969506,253,9.204531,False,False
-21.654961,268,9.364039,False,False
-19.233701,261,11.88403,False,False
-32.623701,360,12.116924,False,False
-23.907194,272,12.300265,False,False
-29.152424,319,12.500003,False,True
-22.714657,274,12.706197,False,False
-21.339438,256,12.896676,False,False
-32.064087,336,13.187264,False,True
-19.893835,272,15.933278,False,False
-31.229889,330,16.138338,False,True
-28.300294,325,16.333906,False,True
-19.679864,258,16.486307,False,False
-20.812294,265,16.643557,False,False
-18.104725,251,16.790026,False,False
-20.061247,254,16.952096,False,False
-20.611641,273,17.129322,False,False
-19.525189,261,19.708656,False,False
-18.193088,261,19.87679,False,False
-20.697682,268,20.05855,False,False
-21.310956,268,20.259157,False,False
-20.553846,277,20.467372,False,False
-21.013408,268,20.675377,False,False
-18.601697,252,20.838267,False,False
-25.572715,316,23.448785,False,True
-18.26186,268,23.719987,False,False
-19.875905,284,23.909409,False,False
-24.856057,308,24.09939,False,True
-19.154351,264,24.2566,False,False
-18.11135,282,24.467671,False,False
-16.994252,269,24.736165,False,False
-17.504,252,25.025327,False,False
-18.080485,261,27.563926,False,False
-17.77118,273,27.731517,False,False
-16.636379,270,27.896651,False,False
-21.611509,302,28.079388,False,False
-26.188087,346,28.289427,False,True
-17.640853,273,28.488944,False,False
-17.750867,266,28.657584,False,False
-17.905198,279,31.165164,False,False
-15.860502,282,31.344239,False,False
-18.839293,294,31.520739,False,False
-17.535941,284,31.692891,False,False
-17.958541,283,31.861794,False,False
-18.458267,300,32.04426,False,False
-15.674227,268,32.200579,False,False
-25.075551,328,34.830182,False,True
-21.318604,317,35.056008,False,False
-15.677526,283,35.267409,False,False
-15.729364,287,35.461922,False,False
-15.803702,280,35.631937,False,False
-16.534108,282,35.835367,False,False
-18.659885,304,36.035827,False,False
-14.744684,283,38.973305,False,False
-14.499013,295,39.36766,False,False
-16.376495,293,39.643865,False,False
-15.20459,290,40.042876,False,False
-14.383644,291,40.297406,False,False
-14.042322,291,40.492828,False,False
-16.91558,295,40.684928,False,False
-14.729225,289,43.142622,False,False
-16.828431,313,43.339243,False,False
-14.091903,299,43.511294,False,False
-13.19391,296,43.686366,False,False
-13.807139,301,43.86018,False,False
-13.438987,291,44.026357,False,False
-13.964168,298,44.197366,False,False
-12.738692,295,46.688115,False,False
-12.641393,291,46.882759,False,False
-14.281213,302,47.097268,False,False
-12.752067,298,47.282863,False,False
-13.627396,297,47.481487,False,False
-13.058967,300,47.700986,False,False
-12.062422,300,47.920401,False,False
-11.34052,306,50.620906,False,False
-11.485804,302,50.78925,False,False
-11.376672,306,50.961138,False,False
-11.321071,304,51.13029,False,False
-11.770202,304,51.300722,False,False
-13.271844,303,51.472344,False,False
-12.519154,300,105.163145,False,False
-10.331829,308,105.369556,False,False
-10.250137,307,105.574047,False,False
-10.253006,307,105.934997,False,False
-10.226673,303,106.134766,False,False
-11.397542,299,106.305338,False,False
-10.853801,308,106.483968,False,False
-10.352115,308,133.768165,False,False
-9.336767,308,133.958367,False,False
-10.122786,308,134.141956,False,False
-10.497337,308,134.317591,False,False
-9.809438,309,134.487988,False,False
-10.504181,308,1124.780698,False,False
-10.013141,309,1125.100285,False,False
-11.002392,309,1127.459107,False,False
-8.96863,311,1127.647708,False,False
-9.31316,311,1127.837943,False,False
-9.674207,309,1128.01046,False,False
-9.627096,309,1128.210581,False,False
-9.547084,310,1128.466562,False,False
-9.944694,309,2138.498026,False,False
-9.202487,310,2138.700154,False,False
-9.637486,310,2138.89254,False,False
-9.330104,310,2139.084186,False,False
-9.222756,311,2139.258242,False,False
-9.328516,310,2139.447072,False,False
-9.015696,311,2139.617259,False,False
-8.787325,311,2141.961432,False,False
-8.840075,312,2142.139056,False,False
-8.655948,312,2142.310405,False,False
-8.779231,312,2142.481186,False,False
-9.09521,311,2142.656145,False,False
-9.172261,311,2142.831779,False,False
-8.863727,312,3152.235763,False,False
-8.899215,311,3152.408415,False,False
-9.248549,312,3152.586509,False,False
-8.461128,313,3152.780027,False,False
-8.784668,312,3152.950445,False,False
-9.176992,310,3153.164886,False,False
-8.936318,311,3153.435554,False,False
-8.925172,311,7308.498563,False,False
-8.721094,311,7308.715081,False,False
-8.476505,312,7308.911507,False,False
-8.862548,312,7309.107669,False,False
-8.45677,312,7309.315464,False,False
-8.435873,312,7309.508921,False,False
-8.972139,311,7309.701935,False,False
-8.365777,313,7345.001282,False,False
-8.415176,312,7345.239993,False,False
-8.456559,313,7345.465897,False,False
-8.653448,312,7345.698055,False,False
-8.384756,312,7345.907144,False,False
-8.381192,312,7346.099606,False,False
-8.814097,312,9882.408694,False,False
-8.163021,313,9882.595671,False,False
-8.181079,313,9882.761146,False,False
-8.156923,313,9882.93054,False,False
-8.177932,313,9883.101181,False,False
-8.168919,313,9883.275311,False,False
-8.532299,312,9883.465509,False,False
-8.53168,311,10838.651715,False,False
-8.300734,313,10838.856346,False,False
-8.421453,313,10839.057293,False,False
-8.039298,313,10839.249495,False,False
-8.339534,312,10839.44642,False,False
-8.142959,313,10839.646669,False,False
-8.210155,313,10967.919045,False,False
-7.991719,313,10968.171103,False,False
-8.01471,314,10968.396386,False,False
-8.176104,313,10968.61669,False,False
-8.129168,313,10968.827104,False,False
-7.959913,313,10969.041444,False,False
-8.150276,313,10969.252101,False,False
-8.194564,313,10985.278718,False,False
-7.903511,314,10985.467481,False,False
-7.857551,314,10985.662828,False,False
-7.92355,314,10985.862204,False,False
-7.963804,314,10986.057833,False,False
-8.136978,313,10986.251119,False,False
-7.873275,314,10988.672403,False,False
-7.968578,314,10988.872038,False,False
-7.815751,314,10989.054755,False,False
-7.991445,314,10989.241965,False,False
-7.78226,314,10989.436904,False,False
-7.901413,314,10989.631017,False,False
-7.995245,314,10989.810022,False,False
-7.814424,314,11897.15781,False,False
-7.922307,314,11897.351624,False,False
-7.8003,314,11897.54795,False,False
-7.788438,314,11897.747263,False,False
-7.794929,314,11897.928857,False,False
-7.937328,314,11898.13275,False,False
-7.887054,314,13089.092556,False,False
-7.760846,314,13089.344558,False,False
-7.7523,314,13089.562037,False,False
-7.880486,314,13089.768804,False,False
-7.737739,314,13089.977871,False,False
