#{"t_start": 1764797763.5341702, "env_id": "None"}
r,l,t,success,semi_success
-20.49107,252,0.817164,False,False
-20.518695,256,1.025382,False,False
-21.392195,256,1.195629,False,False
-21.738738,269,1.366413,False,False
-22.839458,281,1.560109,False,False
-34.017142,350,1.816341,False,True
-23.020162,268,2.002523,False,False
-21.818208,263,4.631515,False,False
-22.32868,277,4.797367,False,False
-22.076406,262,4.952962,False,False
-21.300622,248,5.101417,False,False
-29.922323,340,5.301453,False,True
-21.452167,253,5.449501,False,False
-21.769581,247,5.597977,False,False
-27.388282,314,8.244207,False,True
-27.596701,303,8.449372,False,True
-31.15624,324,8.658084,False,True
-26.206952,287,8.831128,False,True
-22.084666,268,8.993113,False,False
-19.963029,253,9.150342,False,False
-28.499512,327,9.34794,False,True
-20.864963,245,9.502289,False,False
-27.002278,305,12.050378,False,True
-24.676953,301,12.249496,False,True
-27.89635,304,12.446016,False,True
-27.575459,307,12.637108,False,True
-20.828122,256,12.855681,False,False
-22.115496,274,13.075392,False,False
-18.775503,249,13.391067,False,False
-19.175181,256,16.01047,False,False
-20.865158,264,16.168752,False,False
-18.764919,248,16.319653,False,False
-26.570543,330,16.51486,False,True
-23.786786,280,16.679971,False,False
-20.782433,260,16.838432,False,False
-28.732675,318,17.043919,False,True
-29.456224,323,19.650451,False,True
-17.479409,254,19.826136,False,False
-20.555553,267,19.997786,False,False
-27.541457,314,20.229174,False,True
-25.326139,316,20.467419,False,True
-19.637412,256,20.666617,False,False
-19.78995,272,20.844161,False,False
-19.010672,262,23.416912,False,False
-24.925006,304,23.712602,False,True
-27.438419,327,23.929708,False,True
-19.780095,261,24.090743,False,False
-18.757008,271,24.252602,False,False
-18.501033,263,24.446502,False,False
-21.917605,288,24.727188,False,False
-20.511545,276,27.421841,False,False
-20.526921,290,27.593691,False,False
-19.125388,282,27.763746,False,False
-22.669416,313,27.956739,False,True
-19.203041,292,28.134036,False,False
-20.637685,297,28.326344,False,False
-15.884968,259,28.505433,False,False
-17.554032,270,28.675608,False,False
-17.054933,274,31.180793,False,False
-16.585696,285,31.360786,False,False
-16.841693,282,31.530655,False,False
-17.137074,279,31.700439,False,False
-18.679013,289,31.871681,False,False
-17.147316,285,32.04542,False,False
-18.272017,284,32.212161,False,False
-20.481529,310,34.830073,False,False
-15.828395,278,35.02744,False,False
-15.768326,291,35.234848,False,False
-15.283974,282,35.438924,False,False
-15.476903,284,35.611965,False,False
-16.245892,285,35.817687,False,False
-15.003801,279,36.003208,False,False
-14.552627,288,38.573484,False,False
-21.442222,319,39.348549,False,False
-19.455583,310,39.637857,False,False
-16.483461,303,40.048593,False,False
-18.952486,307,40.313121,False,False
-14.231003,288,40.503811,False,False
-16.910362,291,40.693419,False,False
-15.537945,295,43.155957,False,False
-13.236729,293,43.339145,False,False
-17.513241,300,43.51172,False,False
-15.775913,293,43.685119,False,False
-14.329055,304,43.860546,False,False
-15.41321,296,44.03123,False,False
-13.05546,297,44.20037,False,False
-14.219226,302,46.695454,False,False
-12.143723,303,46.900184,False,False
-12.70247,301,47.112602,False,False
-14.602187,299,47.299143,False,False
-12.092289,301,47.499191,False,False
-13.433483,303,47.726957,False,False
-11.756629,301,50.456283,False,False
-11.838298,304,50.637293,False,False
-10.820172,301,50.80724,False,False
-13.050403,306,50.976405,False,False
-12.840668,305,51.147483,False,False
-12.810692,300,51.315926,False,False
-12.023341,304,51.487112,False,False
-11.66351,299,105.183348,False,False
-10.754139,306,105.384682,False,False
-11.168864,306,105.596865,False,False
-12.032711,306,105.953533,False,False
-9.993724,307,106.150001,False,False
-11.595621,305,106.32488,False,False
-10.418633,307,106.502213,False,False
-11.747752,308,133.786607,False,False
-10.082091,309,133.9784,False,False
-10.555124,308,134.158903,False,False
-10.088038,309,134.335099,False,False
-10.199312,308,134.505517,False,False
-9.827992,308,1124.808066,False,False
-10.166785,308,1125.123831,False,False
-9.906067,309,1127.476774,False,False
-8.977063,311,1127.66793,False,False
-9.688173,308,1127.854445,False,False
-10.306372,309,1128.026493,False,False
-9.69002,310,1128.231469,False,False
-10.11215,310,1128.496352,False,False
-10.068985,310,2138.520398,False,False
-9.468865,310,2138.719247,False,False
-8.88524,310,2138.912008,False,False
-9.116774,311,2139.103583,False,False
-9.597621,309,2139.275984,False,False
-9.422475,310,2139.464797,False,False
-9.378837,310,2139.631998,False,False
-9.186047,311,2141.97628,False,False
-8.786845,312,2142.154379,False,False
-9.06762,311,2142.324823,False,False
-9.172802,310,2142.496254,False,False
-9.008929,312,2142.669804,False,False
-8.583369,312,2142.848456,False,False
-9.044122,311,3152.251339,False,False
-8.739935,311,3152.423627,False,False
-8.973319,311,3152.602477,False,False
-9.04823,312,3152.792784,False,False
-9.171572,310,3152.962219,False,False
-8.707334,311,3153.182296,False,False
-9.498688,311,3153.460384,False,False
-8.718858,311,7308.511714,False,False
-8.972846,311,7308.731374,False,False
-8.463143,312,7308.926632,False,False
-9.259324,311,7309.120993,False,False
-8.756402,312,7309.331039,False,False
-8.93004,311,7309.522173,False,False
-8.63049,312,7309.716506,False,False
-8.509682,312,7345.016056,False,False
-8.405385,313,7345.255449,False,False
-8.36337,313,7345.482001,False,False
-8.571965,312,7345.714241,False,False
-8.383462,312,7345.920355,False,False
-8.739949,312,7346.112891,False,False
-8.353995,313,9882.422879,False,False
-8.353766,313,9882.607958,False,False
-8.394378,313,9882.77474,False,False
-8.196338,313,9882.943876,False,False
-8.27247,313,9883.113394,False,False
-8.356936,313,9883.289456,False,False
-8.453321,313,9883.480839,False,False
-7.99534,313,10838.667677,False,False
-8.161333,313,10838.873796,False,False
-8.018612,313,10839.075016,False,False
-8.11136,313,10839.266253,False,False
-8.025086,313,10839.464215,False,False
-7.973267,313,10839.661447,False,False
-8.006139,313,10967.940755,False,False
-7.865302,314,10968.19257,False,False
-8.210353,313,10968.41442,False,False
-7.904854,314,10968.635637,False,False
-8.026072,313,10968.845506,False,False
-8.027351,313,10969.058968,False,False
-8.054186,313,10969.268985,False,False
-8.011967,313,10985.293757,False,False
-7.991968,313,10985.484598,False,False
-8.069459,313,10985.680491,False,False
-7.953127,314,10985.879582,False,False
-7.987322,313,10986.073296,False,False
-7.943364,314,10986.267573,False,False
-7.891586,314,10988.69006,False,False
-7.814078,314,10988.887832,False,False
-7.940571,314,10989.071198,False,False
-7.846907,314,10989.257572,False,False
-8.109659,313,10989.450148,False,False
-7.885193,314,10989.644379,False,False
-7.851986,314,10989.825494,False,False
-7.862624,314,11897.171139,False,False
-7.891936,314,11897.367393,False,False
-7.929445,314,11897.565362,False,False
-7.803567,314,11897.760614,False,False
-7.750346,314,11897.945893,False,False
-7.800237,314,11898.148277,False,False
-7.772748,314,13089.109845,False,False
-7.79614,314,13089.36255,False,False
-7.826245,314,13089.580217,False,False
-7.838677,314,13089.786149,False,False
-7.864571,314,13089.9935,False,False
-7.747229,314,13090.201073,False,False
-7.82031,314,13090.392983,False,False
-7.813582,314,13112.185946,False,False
-7.798263,314,13112.410339,False,False
-7.740555,314,13112.624161,False,False
-7.744921,314,13112.832056,False,False
-7.777347,314,13113.039765,False,False
-7.764107,314,13113.24998,False,False
-7.838878,314,13154.85524,False,False
-7.930389,314,13155.046937,False,False
-7.845282,314,13155.216859,False,False
-7.850675,314,13155.384781,False,False
-7.783918,314,13155.566178,False,False
-7.855578,314,13155.738339,False,False
-7.763035,314,13155.91037,False,False
-7.735734,314,13172.171333,False,False
-7.802096,314,13213.263015,False,False
-7.810559,314,13213.518272,False,False
-7.712102,314,13213.705985,False,False
-7.744061,314,13213.882835,False,False
-7.779082,314,13214.055905,False,False
-7.781427,314,13216.388658,False,False
-7.717355,314,13216.605527,False,False
-7.650921,314,13224.394263,False,False
-7.684019,314,13224.583583,False,False
-7.730659,314,13224.749731,False,False
-7.671339,314,13224.916223,False,False
-7.72711,314,13225.081958,False,False
-7.651229,314,13283.153529,False,False
-7.667746,314,13283.321135,False,False
-7.717097,314,13283.485237,False,False
-7.662116,314,13283.64954,False,False
-7.669518,314,13283.814335,False,False
-7.716066,314,13283.988492,False,False
-7.684671,314,13301.49679,False,False
-7.719912,314,13301.669204,False,False
-7.708394,314,13301.846509,False,False
-7.684523,314,13302.011717,False,False
-7.669003,314,13302.178609,False,False
-7.684679,314,13342.615277,False,False
-7.64965,314,13342.86157,False,False
-7.658845,314,13345.205269,False,False
-7.673795,314,13345.383644,False,False
-7.654753,314,13345.549757,False,False
-7.6264,314,13345.737375,False,False
-7.700678,314,13345.962125,False,False
-7.710795,314,13349.343342,False,False
-7.706883,314,14628.656944,False,False
-7.70485,314,14628.847534,False,False
-7.682055,314,14629.025417,False,False
-7.674797,314,14629.210964,False,False
-7.661687,314,14629.38378,False,False
-7.677293,314,14629.567243,False,False
-7.663185,314,14629.743833,False,False
-7.658433,314,14663.888719,False,False
-7.664961,314,14664.0598,False,False
-7.647084,314,14664.239856,False,False
-7.658633,314,14664.409027,False,False
-7.645575,314,14664.573998,False,False
-7.689626,314,14664.736904,False,False
-7.680576,314,14664.9098,False,False
-7.671915,314,18290.264073,False,False
-7.6576,314,18290.428482,False,False
-7.687044,314,18290.61117,False,False
-7.664296,314,18290.809301,False,False
-7.63475,314,18291.008841,False,False
-7.660815,314,18291.290257,False,False
-7.692137,314,18470.578484,False,False
-7.644428,314,18470.792005,False,False
-7.66843,314,18470.977768,False,False
-7.652823,314,18471.154601,False,False
-7.725314,314,18471.33367,False,False
-7.683731,314,18471.515343,False,False
-7.684656,314,18471.687184,False,False
-7.677585,314,18474.319369,False,False
-7.680182,314,18474.514478,False,False
-7.677997,314,18474.703897,False,False
-7.658533,314,18474.896341,False,False
-7.696932,314,18475.083687,False,False
-7.659506,314,18475.272622,False,False
-7.690887,314,18478.12009,False,False
-7.66546,314,18478.314114,False,False
-7.663585,314,18478.505797,False,False
-7.667185,314,18478.70397,False,False
-7.644854,314,18478.897108,False,False
-7.650131,314,18479.087621,False,False
-7.685821,314,18479.285012,False,False
-7.657974,314,18482.213593,False,False
-7.681877,314,18482.448714,False,False
-7.681252,314,18483.206929,False,False
-7.680218,314,18483.458374,False,False
-7.678163,314,18483.676924,False,False
-7.670924,314,18483.878182,False,False
-7.717162,314,18486.897854,False,False
-7.682123,314,18487.073166,False,False
-7.707725,314,18487.263566,False,False
-7.700079,314,18487.446877,False,False
-7.66475,314,18487.626155,False,False
-7.642033,314,18487.81211,False,False
-7.644734,314,18488.002011,False,False
-7.81586,314,18490.724726,False,False
-7.702992,314,18490.920937,False,False
-7.697865,314,18491.120548,False,False
-7.694886,314,18491.316286,False,False
-7.718978,314,18491.496976,False,False
-7.691018,314,18491.68725,False,False
-7.666914,314,18494.173272,False,False
-7.662902,314,18494.370466,False,False
-7.687819,314,18494.556033,False,False
-7.683988,314,18494.763098,False,False
-7.694055,314,18494.963222,False,False
-7.693383,314,18495.167824,False,False
-7.679345,314,18495.358058,False,False
-7.652481,314,19369.575143,False,False
-7.694697,314,19369.75017,False,False
-7.646355,314,19369.929332,False,False
-7.683357,314,19370.102174,False,False
-7.66993,314,19370.323073,False,False
-7.654358,314,19370.55364,False,False
-7.647112,314,19373.207377,False,False
-7.677749,314,19373.440082,False,False
-7.664075,314,19373.696906,False,False
-7.659167,314,19373.952172,False,False
-7.679866,314,19374.176805,False,False
-7.66246,314,19374.415901,False,False
-7.680126,314,19374.658428,False,False
-7.650357,314,19379.69455,False,False
-7.633654,314,19379.869328,False,False
-7.678857,314,19380.063849,False,False
-7.672804,314,19380.234741,False,False
-7.722928,314,19380.552382,False,False
-7.654601,314,19380.800646,False,False
-7.656691,314,19383.543502,False,False
-7.67351,314,19383.715473,False,False
-7.6443,314,19383.880023,False,False
-7.668221,314,19384.045904,False,False
-7.640088,314,19384.242306,False,False
-7.650852,314,19384.820365,False,False
-7.653672,314,19385.045463,False,False
-7.6128,314,19387.633298,False,False
-7.646711,314,19387.796817,False,False
-7.666844,314,19387.960905,False,False
-7.633761,314,19388.124308,False,False
-7.654834,314,19388.290643,False,False
-7.6329,314,19388.454485,False,False
-7.65343,314,19391.092432,False,False
-7.610655,314,19391.286062,False,False
-7.623553,314,19391.474335,False,False
-7.623376,314,19391.670082,False,False
-7.637745,314,19391.859623,False,False
-7.62921,314,19392.053272,False,False
-7.637608,314,19392.243721,False,False
-7.624408,314,19394.782734,False,False
-7.640159,314,19394.981634,False,False
-7.641204,314,19395.177482,False,False
-7.655447,314,19395.375349,False,False
-7.652375,314,19395.574066,False,False
-7.641833,314,19395.767945,False,False
-7.658982,314,21898.074917,False,False
-7.616051,314,21898.3612,False,False
-7.646002,314,21898.626717,False,False
-7.633996,314,21900.181513,False,False
-7.638952,314,21900.83004,False,False
-7.636983,314,21901.745402,False,False
-7.629053,314,21903.384078,False,False
-7.629863,314,21909.323811,False,False
-7.643961,314,21909.993338,False,False
-7.619484,314,21910.29644,False,False
-7.639175,314,21910.598601,False,False
-7.639912,314,21910.873638,False,False
-7.638636,314,21911.19459,False,False
-7.640719,314,21914.283569,False,False
-7.620756,314,21914.539533,False,False
-7.631098,314,21914.810553,False,False
-7.641969,314,21915.103531,False,False
-7.622732,314,21915.457929,False,False
-7.649362,314,21916.010383,False,False
-7.640996,314,21916.361285,False,False
-7.633948,314,21919.273122,False,False
-7.634024,314,21919.540063,False,False
-7.620112,314,21919.798131,False,False
-7.642417,314,21920.01097,False,False
-7.618245,314,21920.212065,False,False
-7.637588,314,21920.402348,False,False
-7.624409,314,21923.111494,False,False
-7.639479,314,21923.328432,False,False
-7.642125,314,21923.52589,False,False
-7.624696,314,21923.723402,False,False
-7.628895,314,21923.927775,False,False
-7.64786,314,21924.143986,False,False
-7.633312,314,21924.372213,False,False
-7.626218,314,21927.079829,False,False
-7.645916,314,21927.381339,False,False
-7.638629,314,21927.600645,False,False
-7.626128,314,21927.879022,False,False
-7.624203,314,21928.101991,False,False
