#{"t_start": 1764787633.4429061, "env_id": "None"}
r,l,t,success
-0.295193,259,0.854435,False
16.657655,304,1.063274,False
2.231728,277,1.248667,False
4.721769,258,1.419423,False
-0.49266,284,1.614865,False
-3.506689,314,1.817367,False
4.128811,258,1.986411,False
-0.17146,263,4.434221,False
3.700817,252,4.600171,False
6.711937,286,4.787904,False
9.55296,279,4.979871,False
13.808195,355,5.216861,False
0.93018,257,5.387432,False
1.327704,273,5.57493,False
2.745508,272,8.256917,False
-0.238892,281,8.470196,False
8.04681,267,8.660588,False
2.796809,265,8.846226,False
0.654534,311,9.054031,False
2.672132,277,9.235559,False
3.383535,288,9.427146,False
12.310661,282,12.202651,False
1.682167,298,12.409531,False
1.866272,274,12.61635,False
8.543183,294,12.837571,False
2.836835,298,13.05777,False
5.134812,273,13.301037,False
2.803664,313,13.553861,False
3.072966,269,13.742512,False
5.171275,278,16.411119,False
4.411022,287,16.615661,False
9.503547,273,16.808958,False
6.015487,268,16.997311,False
4.146149,277,17.198791,False
5.208912,296,17.40903,False
3.323568,300,17.648343,False
5.075198,298,20.13599,False
6.377159,290,20.333551,False
9.964782,275,20.51767,False
5.467132,279,20.701502,False
4.68398,276,20.895974,False
3.86245,307,21.106438,False
5.291819,268,21.360045,False
7.443544,288,23.941665,False
7.609697,294,24.183621,False
7.6666,286,24.373405,False
5.983511,278,24.555492,False
9.059162,306,24.75699,False
6.577089,305,24.966034,False
8.424426,290,25.168597,False
7.948207,300,27.576817,False
8.354341,299,27.781129,False
14.995057,311,28.003153,False
9.943567,300,28.206087,False
8.406099,302,28.419677,False
9.731298,297,28.624865,False
8.268911,305,28.84137,False
10.027934,296,31.573132,False
11.679931,300,31.831366,False
11.360617,309,32.060185,False
13.004951,292,32.269115,False
12.588164,309,32.493772,False
11.59645,299,32.711055,False
9.814534,297,32.92577,False
13.77403,309,35.60649,False
10.228424,292,35.824085,False
10.944817,298,36.042901,False
11.535109,302,36.262248,False
12.603416,299,36.483974,False
13.481934,296,36.704955,False
12.322782,304,39.185912,False
13.211904,307,39.445505,False
12.907161,307,39.6692,False
13.556394,306,39.878919,False
13.033585,306,40.086684,False
13.32794,311,40.30975,False
11.87715,299,40.53748,False
12.983289,304,43.01141,False
14.62849,308,43.295122,False
13.960268,305,43.561535,False
14.901967,308,43.793439,False
14.135857,306,44.006223,False
14.68443,299,44.207194,False
13.937159,304,44.412733,False
14.49578,309,47.019692,False
16.108611,306,47.333438,False
15.227964,304,47.754012,False
13.817656,308,48.055462,False
15.32195,309,48.281705,False
14.987759,309,48.491769,False
15.10667,309,51.193592,False
16.128943,310,51.409417,False
15.274927,309,51.622495,False
15.940825,311,51.825864,False
17.426003,309,52.027679,False
15.737173,310,52.232628,False
15.870395,311,52.43586,False
15.601118,310,54.955276,False
16.154768,310,55.202183,False
15.97803,311,55.469748,False
16.261075,311,55.711241,False
16.25944,312,55.945969,False
16.136585,311,56.177027,False
15.907165,311,56.468106,False
16.659632,312,59.453931,False
16.351857,312,59.674572,False
16.661286,312,59.902337,False
16.701232,312,60.150157,False
16.390594,312,60.391771,False
16.519079,312,60.629281,False
16.936321,313,63.513657,False
16.943269,313,63.741335,False
16.682302,313,63.960851,False
16.866431,313,64.211502,False
16.923938,313,64.46573,False
16.575104,312,64.760485,False
16.834498,312,65.037011,False
16.882182,313,67.726289,False
16.990304,313,67.960529,False
16.895349,313,68.200212,False
16.895723,312,68.423475,False
17.089907,313,68.727067,False
16.528028,312,69.016541,False
16.983558,313,71.639914,False
16.78161,313,71.863873,False
17.113168,313,72.086658,False
17.237368,313,72.306324,False
17.201841,313,72.532418,False
16.844089,313,72.752919,False
17.223813,313,73.000388,False
17.096558,313,75.915097,False
16.893237,313,76.154217,False
17.207882,314,76.384661,False
17.183313,313,76.616918,False
17.082659,313,76.842696,False
17.0998,313,77.078179,False
16.955188,313,79.800439,False
17.306603,314,80.095155,False
17.358576,314,80.369174,False
17.384181,314,80.598583,False
17.507918,314,80.842503,False
17.429794,314,81.074955,False
17.200828,313,81.304529,False
17.407548,314,83.844014,False
17.325275,314,84.068375,False
17.322872,314,84.372959,False
17.354422,314,84.676599,False
17.307633,314,84.941048,False
17.37232,314,85.174765,False
17.290427,314,87.91551,False
17.529873,314,88.202266,False
17.352129,314,88.441798,False
17.145598,313,88.670601,False
17.477515,314,88.899558,False
17.373326,314,89.126739,False
17.34849,314,89.361037,False
17.403112,314,91.931351,False
17.441385,314,92.20077,False
17.404419,314,92.452492,False
17.44924,314,92.720244,False
17.233925,313,93.019923,False
17.519821,314,93.333128,False
17.342348,314,95.899125,False
17.49265,314,96.135228,False
17.610749,314,96.37889,False
17.409735,314,96.635165,False
17.503258,314,96.866671,False
17.470413,314,97.093553,False
17.467374,314,97.312152,False
17.439041,314,100.093443,False
17.515044,314,100.395243,False
17.4222,314,100.658551,False
17.509134,314,100.911941,False
17.430391,314,101.148729,False
17.462929,314,101.389937,False
17.612849,314,101.630179,False
17.511055,314,104.578994,False
17.485267,314,104.947042,False
17.602671,314,105.200571,False
17.506518,314,105.445961,False
17.667464,314,105.67488,False
17.653129,314,105.907766,False
17.530953,314,108.613669,False
17.551237,314,108.859974,False
17.567469,314,109.090681,False
17.564493,314,109.329454,False
17.509501,314,109.562575,False
17.609034,314,109.796369,False
17.552953,314,110.034162,False
17.531882,314,112.9524,False
17.550818,314,113.188401,False
17.576299,314,113.438492,False
17.589125,314,113.740103,False
17.517039,314,114.060234,False
17.560047,314,114.304435,False
17.638477,314,117.126985,False
17.497242,314,117.360834,False
17.662895,314,117.592301,False
17.575984,314,117.829424,False
17.559418,314,118.062658,False
17.600408,314,118.298171,False
17.566807,314,118.540956,False
17.57126,314,121.659835,False
17.546293,314,121.967701,False
17.608898,314,122.224962,False
17.580568,314,122.468099,False
17.575258,314,122.69527,False
17.704145,314,122.935677,False
17.679831,314,125.980886,False
17.575102,314,126.220724,False
17.598035,314,126.45647,False
17.599082,314,126.717113,False
17.628534,314,126.973869,False
17.573789,314,127.232851,False
17.560975,314,127.491483,False
17.596243,314,130.16197,False
17.593419,314,130.439719,False
17.655242,314,130.674049,False
17.621849,314,130.93414,False
17.592473,314,131.230752,False
17.592911,314,131.556824,False
17.587633,314,133.999842,False
17.564482,314,134.208203,False
17.675542,314,134.415567,False
17.609174,314,134.625643,False
17.595983,314,134.855114,False
17.658573,314,135.066969,False
17.594636,314,135.362314,False
17.602719,314,137.910592,False
17.658682,314,138.118531,False
17.677558,314,138.333511,False
17.647655,314,138.556214,False
17.610739,314,138.774086,False
17.635774,314,138.993399,False
17.597662,314,141.664779,False
17.740903,314,141.941667,False
17.59216,314,142.243718,False
17.607402,314,142.566314,False
17.622931,314,142.824551,False
17.677583,314,143.073656,False
17.611991,314,143.316252,False
17.612856,314,146.463761,False
17.607071,314,146.751338,False
17.593922,314,146.98827,False
17.642754,314,147.252567,False
17.615195,314,147.547326,False
17.61827,314,147.84893,False
17.748296,314,150.699895,False
17.646714,314,150.965507,False
17.634469,314,151.206976,False
17.619163,314,151.449834,False
17.621856,314,151.685265,False
17.614727,314,151.907002,False
17.671031,314,152.166233,False
17.747029,314,154.940165,False
17.604496,314,155.19387,False
17.615902,314,155.46088,False
17.668389,314,155.837466,False
17.681243,314,156.198503,False
17.60403,314,156.466062,False
17.604817,314,159.542919,False
17.626484,314,159.799008,False
17.609402,314,160.058426,False
17.7473,314,160.366479,False
17.744726,314,160.680581,False
17.604827,314,160.930385,False
17.614497,314,161.149548,False
17.64666,314,164.093618,False
17.614207,314,164.34253,False
17.60328,314,164.576254,False
17.596557,314,164.81017,False
17.657628,314,165.047645,False
17.724212,314,165.305837,False
17.725268,314,168.148865,False
17.605542,314,168.415918,False
17.615969,314,168.672409,False
17.617139,314,168.907252,False
17.609104,314,169.129994,False
17.60543,314,169.343023,False
17.726124,314,169.586457,False
17.603835,314,172.342846,False
17.630521,314,172.669458,False
17.676406,314,172.980268,False
17.698237,314,173.207608,False
17.681982,314,173.418556,False
17.606008,314,173.64875,False
17.702663,314,176.661407,False
17.617913,314,176.890626,False
17.591834,314,177.118223,False
17.638085,314,177.338059,False
17.582688,314,177.583719,False
17.607751,314,177.8469,False
17.601782,314,178.21578,False
17.595202,314,180.94649,False
17.680324,314,181.164342,False
17.608412,314,181.412969,False
17.604872,314,181.655919,False
17.610937,314,181.886654,False
17.747387,314,182.125224,False
17.748008,314,184.72537,False
17.617141,314,184.996698,False
17.604198,314,185.270134,False
17.604993,314,185.594298,False
17.727377,314,185.84174,False
17.602417,314,186.065943,False
17.624108,314,186.323289,False
17.70958,314,189.363791,False
17.620455,314,189.574841,False
17.619238,314,189.782033,False
17.606217,314,189.990657,False
17.605775,314,190.236049,False
17.686365,314,190.499018,False
17.584085,314,193.586981,False
17.643476,314,193.801188,False
17.60693,314,194.017517,False
17.74232,314,194.236488,False
17.604504,314,194.457299,False
17.603017,314,194.680746,False
17.67654,314,194.91349,False
17.671253,314,197.851722,False
17.603446,314,198.110279,False
17.740294,314,198.360871,False
17.748396,314,198.593196,False
17.613061,314,198.836963,False
17.612953,314,199.085457,False
17.646773,314,199.456062,False
17.602904,314,202.257479,False
17.610792,314,202.475627,False
17.611797,314,202.706796,False
17.603374,314,202.940672,False
17.678305,314,203.17068,False
17.609971,314,203.398884,False
17.623006,314,206.319568,False
17.629195,314,206.551395,False
17.605082,314,206.779552,False
17.606179,314,207.007829,False
17.599136,314,207.239826,False
17.604902,314,207.467829,False
17.714588,314,207.687717,False
17.633548,314,210.198999,False
17.630621,314,210.418489,False
17.680145,314,210.64424,False
17.663591,314,210.870391,False
17.651577,314,211.084513,False
17.726149,314,211.291017,False
17.617804,314,213.82939,False
17.612005,314,214.04777,False
17.602018,314,214.263506,False
17.602052,314,214.479494,False
17.731361,314,214.734161,False
17.583453,314,215.097882,False
17.676681,314,215.438103,False
17.747231,314,218.16638,False
17.614911,314,218.445054,False
17.610842,314,218.706893,False
17.607669,314,218.924252,False
17.636414,314,219.150488,False
17.733607,314,219.37801,False
17.616896,314,222.267899,False
17.747496,314,222.480494,False
17.715216,314,222.68796,False
17.734318,314,222.89795,False
17.668635,314,223.106611,False
17.611319,314,223.31658,False
17.719205,314,223.532977,False
17.727338,314,225.997121,False
17.633506,314,226.212715,False
17.606906,314,226.423856,False
17.623163,314,226.639801,False
17.604005,314,226.855031,False
17.635453,314,227.064096,False
17.66899,314,229.56208,False
17.610282,314,229.777974,False
17.746047,314,229.998627,False
17.609542,314,230.208829,False
17.607658,314,230.433639,False
17.650164,314,230.715136,False
17.620695,314,231.584783,False
17.614611,314,234.823818,False
17.734182,314,235.248033,False
17.748144,314,235.596401,False
17.597043,314,235.937926,False
17.681523,314,236.286564,False
17.732941,314,236.647922,False
17.604229,314,240.096486,False
17.604914,314,240.354479,False
17.745887,314,240.626288,False
17.618872,314,240.948846,False
17.60998,314,241.562781,False
17.605453,314,241.837004,False
17.656691,314,242.114216,False
17.626552,314,245.009929,False
17.605734,314,245.262531,False
17.604022,314,245.504262,False
17.600756,314,245.749775,False
17.604115,314,246.006551,False
17.636204,314,246.332886,False
17.669025,314,249.357462,False
17.748318,314,249.781701,False
17.609602,314,250.152934,False
17.604848,314,250.426029,False
17.601659,314,250.682021,False
17.614672,314,250.944369,False
17.653429,314,251.189692,False
17.608066,314,253.843819,False
17.612014,314,254.073804,False
17.590651,314,254.318982,False
17.733885,314,254.683669,False
17.611318,314,254.988623,False
17.604575,314,255.357766,False
17.640589,314,258.401749,False
17.700639,314,258.775286,False
17.647144,314,259.153106,False
17.630484,314,259.426478,False
17.618426,314,259.686545,False
17.746712,314,259.936678,False
17.684877,314,260.185782,False
17.619186,314,262.878519,False
17.604293,314,263.150262,False
17.65519,314,263.389435,False
17.74767,314,263.619769,False
17.646776,314,263.838545,False
17.665043,314,264.058554,False
17.662775,314,266.661027,False
17.747204,314,266.942022,False
17.637931,314,267.162334,False
17.687766,314,267.393303,False
17.610213,314,267.617022,False
17.668518,314,267.839176,False
17.706545,314,268.054864,False
17.600548,314,271.180143,False
17.605688,314,271.409236,False
17.689855,314,271.652356,False
17.606514,314,271.887202,False
17.640209,314,272.12715,False
17.625867,314,272.377684,False
17.60402,314,276.64475,False
17.604083,314,276.957662,False
17.747679,314,277.755307,False
17.601889,314,278.029448,False
17.602265,314,278.410647,False
17.604051,314,278.811609,False
17.618897,314,279.283453,False
17.623634,314,282.345612,False
17.618978,314,282.827415,False
17.63398,314,283.241593,False
17.617849,314,283.518864,False
17.653872,314,283.780715,False
17.61817,314,284.010337,False
17.621626,314,286.835908,False
17.748123,314,287.058907,False
17.748009,314,287.313688,False
17.609983,314,287.591027,False
17.746315,314,287.821644,False
17.691882,314,288.056293,False
17.710319,314,288.283222,False
17.748867,314,290.899784,False
17.604249,314,291.186706,False
17.617198,314,291.45282,False
17.621343,314,291.683478,False
17.60545,314,291.916579,False
17.662828,314,292.16985,False
17.677084,314,292.418842,False
17.734076,314,295.198765,False
17.632578,314,295.415897,False
17.748099,314,295.640329,False
17.748422,314,295.851212,False
17.607106,314,296.072012,False
17.613584,314,296.286397,False
17.604708,314,300.37932,False
17.610729,314,300.632977,False
17.60736,314,300.880092,False
17.621906,314,301.254503,False
17.608197,314,301.658287,False
17.604385,314,301.951862,False
17.604009,314,302.181206,False
17.747313,314,304.593304,False
17.621272,314,304.808129,False
17.605723,314,305.01848,False
17.651662,314,305.239192,False
17.615278,314,305.458314,False
17.620151,314,305.670771,False
17.664584,314,308.223727,False
17.606579,314,308.453482,False
17.643995,314,308.682996,False
17.60728,314,308.906752,False
17.608597,314,309.145566,False
17.671577,314,309.370837,False
17.606833,314,309.609207,False
17.619583,314,312.187991,False
17.655727,314,312.434151,False
17.632755,314,312.756165,False
17.746795,314,313.052185,False
17.748217,314,313.287837,False
17.627893,314,313.519223,False
17.617803,314,316.111847,False
17.748542,314,316.360904,False
17.622645,314,316.598241,False
17.604109,314,316.830046,False
17.638604,314,317.059653,False
17.740171,314,317.297534,False
17.620187,314,317.519222,False
17.630486,314,320.2067,False
17.601136,314,320.43544,False
17.633467,314,320.668644,False
17.7489,314,320.897554,False
17.628481,314,321.118832,False
17.741158,314,321.336514,False
17.614638,314,324.080005,False
17.605917,314,324.300427,False
17.747978,314,324.546164,False
17.748225,314,324.812675,False
17.747441,314,325.107962,False
17.604017,314,325.416051,False
17.715845,314,325.652796,False
17.638351,314,328.31885,False
17.638403,314,328.601139,False
17.62794,314,328.841886,False
17.608999,314,329.094596,False
17.617945,314,329.339365,False
17.696544,314,329.598984,False
17.748274,314,332.278453,False
