#{"t_start": 1764886632.3719769, "env_id": "None"}
r,l,t,success,semi_success
7.66868,338,1.12673,False,False
10.596537,326,1.353617,False,False
-48.699071,313,1.572062,False,False
-52.226136,305,1.77775,False,False
2.793861,340,2.031848,False,False
4.136008,349,2.313549,False,False
-46.116691,319,5.169478,False,False
-49.722058,319,5.473926,False,False
2.68853,336,5.726786,False,False
2.032249,332,5.953989,False,False
0.526328,321,6.186585,False,False
17.162287,330,6.433658,False,False
0.663979,330,9.290457,False,False
-49.405181,285,9.48605,False,False
3.535218,332,9.716088,False,False
2.833121,335,9.949548,False,False
4.667089,334,10.228698,False,False
14.92905,334,10.503972,False,False
2.198888,338,13.425446,False,False
-45.398952,294,13.638805,False,False
10.103762,347,13.895181,False,False
-48.767111,314,14.123484,False,False
8.781308,344,14.376776,False,False
8.542058,342,14.662239,False,False
-46.699266,308,15.014249,False,False
10.068332,347,17.968792,False,False
-45.577702,293,18.207711,False,False
12.865224,359,18.461309,False,False
-43.910487,292,18.695872,False,False
6.875598,354,18.962376,False,False
12.582933,344,19.284371,False,False
16.226005,361,22.328008,False,False
12.991411,360,22.590712,False,False
-42.202626,306,22.812044,False,False
-34.277084,335,23.048718,False,False
-37.346297,307,23.295668,False,False
-41.078831,306,23.526997,False,False
-44.115411,291,26.452443,False,False
23.735702,364,26.748815,False,False
-30.272904,349,27.012515,False,False
-30.741922,343,27.251294,False,False
-36.709086,361,27.50759,False,False
-34.589244,343,27.781774,False,False
-31.506015,328,30.722048,False,False
-27.975706,372,30.985415,False,False
-29.613799,336,31.219633,False,False
-29.996908,314,31.445087,False,False
-29.311184,353,31.695078,False,False
-31.814941,342,31.949395,False,False
-28.389894,343,34.805673,False,False
-36.489871,307,35.033345,False,False
24.053681,373,35.436855,False,False
-24.433841,332,35.710343,False,False
-24.831222,339,35.959839,False,False
19.256467,384,36.260151,False,False
-16.450652,358,39.373876,False,False
-33.073534,318,39.66672,False,False
-36.297307,305,39.958739,False,False
-27.812308,333,40.198377,False,False
-25.000279,358,40.470468,False,False
-21.168458,339,40.72281,False,False
-36.706422,354,43.690503,False,False
-24.98544,345,43.978316,False,False
-21.047306,379,44.285867,False,False
-23.526779,367,44.610683,False,False
-19.509614,380,45.009963,False,False
-20.803079,345,45.319523,False,False
-20.567732,394,48.132449,False,False
-25.745661,335,48.361241,False,False
-14.133669,337,48.581145,False,False
-15.858773,353,48.821691,False,False
-5.783556,342,49.059024,False,False
-13.858952,340,51.790552,False,False
-8.319652,354,52.074031,False,False
-15.787045,348,52.311885,False,False
-14.363619,338,52.561235,False,False
-13.253035,333,52.816875,False,False
-17.729246,326,53.099922,False,False
-19.086267,340,53.538628,False,False
-7.711532,345,56.366886,False,False
-4.021201,346,56.613828,False,False
-5.032086,345,56.899913,False,False
-4.742808,345,57.287854,False,False
-11.113412,332,57.573316,False,False
-13.369383,352,60.487395,False,False
-5.397419,347,60.757881,False,False
-8.294332,339,61.008366,False,False
-5.387991,343,61.261507,False,False
-1.705266,336,61.559008,False,False
-12.033314,378,61.966177,False,False
-10.711693,342,65.111891,False,False
1.279756,341,65.469351,False,False
-1.667084,342,65.751427,False,False
-0.571398,345,65.99284,False,False
4.34655,344,66.264132,False,False
-4.62496,333,66.517957,False,False
-3.442301,357,69.415466,False,False
4.91004,354,69.695275,False,False
1.633512,349,70.025212,False,False
3.496027,344,70.372456,False,False
7.350962,345,70.62127,False,False
2.732847,341,70.8634,False,False
4.350933,338,73.765018,False,False
6.753439,345,74.025132,False,False
10.066667,344,74.28368,False,False
-3.03795,360,74.634093,False,False
7.020087,346,75.047441,False,False
7.586508,346,75.310324,False,False
0.096794,335,78.273167,False,False
7.695807,345,78.681251,False,False
4.25696,343,79.063269,False,False
9.889986,349,79.309507,False,False
7.110173,343,79.599881,False,False
9.82016,344,79.863067,False,False
6.274598,342,82.884054,False,False
13.14655,345,83.18167,False,False
8.703333,345,83.441848,False,False
10.001749,345,83.677255,False,False
9.188422,348,83.920883,False,False
8.881708,344,84.175296,False,False
11.659523,346,87.028645,False,False
9.486745,346,87.302715,False,False
13.931928,344,87.559911,False,False
13.201097,346,87.878572,False,False
13.83731,345,88.161589,False,False
13.703435,343,88.423758,False,False
14.560946,347,91.155682,False,False
18.917651,345,91.444373,False,False
17.280739,345,91.808098,False,False
15.274952,345,92.096661,False,False
13.965105,345,92.338791,False,False
14.543867,345,92.589048,False,False
16.791404,345,95.334554,False,False
18.918377,345,95.605076,False,False
15.879886,345,95.922348,False,False
14.251108,345,96.208897,False,False
17.077654,345,96.472847,False,False
16.69607,344,96.796423,False,False
16.961274,345,99.577967,False,False
18.45757,345,99.824497,False,False
16.166421,345,100.06514,False,False
17.35336,345,100.32288,False,False
16.972563,344,100.593048,False,False
19.356549,345,100.851622,False,False
19.321861,345,103.822291,False,False
20.022875,345,104.058922,False,False
17.448341,345,104.326314,False,False
20.289555,345,104.570121,False,False
16.532385,343,104.858396,False,False
20.88041,345,105.244769,False,False
18.378136,345,108.032243,False,False
19.01736,345,108.278192,False,False
19.211807,345,108.519626,False,False
17.478611,345,108.770341,False,False
20.256576,345,109.041708,False,False
17.252017,345,109.331819,False,False
20.216335,345,112.194269,False,False
20.010854,345,112.540871,False,False
19.908962,345,112.844645,False,False
21.033953,345,113.093028,False,False
19.663795,345,113.350293,False,False
21.169084,345,113.593278,False,False
20.382375,345,116.324927,False,False
21.279521,345,116.557749,False,False
19.159844,345,116.851338,False,False
21.544745,345,117.125342,False,False
20.084744,345,117.44808,False,False
21.596563,345,117.814229,False,False
20.473592,345,120.534901,False,False
20.739296,345,120.775576,False,False
20.930165,345,121.009482,False,False
20.573694,345,121.250622,False,False
19.412057,345,121.501352,False,False
19.453161,345,124.234529,False,False
21.53666,345,124.494353,False,False
21.067644,345,124.733263,False,False
20.977381,345,125.00747,False,False
20.42526,345,125.287085,False,False
20.35274,345,125.635094,False,False
22.001034,345,128.570759,False,False
21.327039,345,128.834148,False,False
21.04814,345,129.070157,False,False
20.415425,345,129.31793,False,False
20.634535,345,129.57884,False,False
20.401251,345,129.839897,False,False
20.919453,345,132.585051,False,False
20.342712,345,132.946025,False,False
21.305163,345,133.209943,False,False
22.700829,345,133.490811,False,False
19.852707,345,133.747795,False,False
20.927782,345,134.018645,False,False
22.06661,345,136.775568,False,False
21.209571,345,137.027665,False,False
21.643593,345,137.267407,False,False
21.730934,345,137.51307,False,False
20.779698,345,137.763981,False,False
21.863005,345,138.021463,False,False
22.449022,345,140.897557,False,False
22.610603,345,141.151157,False,False
21.140599,345,141.402729,False,False
21.911067,345,141.643397,False,False
21.76199,345,141.940264,False,False
20.357782,345,142.266067,False,False
21.46031,345,145.15321,False,False
21.791557,345,145.422046,False,False
22.206958,345,145.657638,False,False
21.585033,345,145.901545,False,False
22.690361,345,146.154448,False,False
23.02367,345,146.42041,False,False
21.535221,345,148.984462,False,False
22.606709,345,149.237365,False,False
23.13219,345,149.477667,False,False
23.19722,345,149.7259,False,False
21.658816,345,149.971387,False,False
21.765609,345,150.221043,False,False
22.080003,345,152.839238,False,False
22.823746,345,153.193856,False,False
21.352997,345,153.515422,False,False
23.234474,345,153.796694,False,False
21.289821,345,154.05802,False,False
22.766074,345,154.311365,False,False
23.03964,345,156.874079,False,False
23.326412,345,157.134982,False,False
23.028676,345,157.381088,False,False
23.428053,345,157.62935,False,False
23.479573,345,157.878406,False,False
21.866417,345,158.14129,False,False
21.939447,345,160.922262,False,False
22.671553,345,161.282621,False,False
22.744889,345,161.55966,False,False
23.143055,345,161.827936,False,False
21.904052,345,162.105634,False,False
21.103742,345,162.380254,False,False
21.901346,345,164.997657,False,False
23.645502,345,165.251275,False,False
23.73577,345,165.49973,False,False
21.496444,345,165.768923,False,False
23.172191,345,166.043141,False,False
22.589711,345,166.324341,False,False
22.039624,345,169.021222,False,False
23.011611,345,169.272517,False,False
22.446986,345,169.517481,False,False
22.421934,345,169.755765,False,False
23.524075,345,170.014933,False,False
21.679857,345,170.263313,False,False
22.727313,345,172.835879,False,False
22.915189,345,173.093839,False,False
21.810444,345,173.338291,False,False
22.27103,345,173.579158,False,False
22.946024,345,173.834437,False,False
22.904457,345,174.142599,False,False
21.743446,345,176.840375,False,False
23.981507,345,177.11164,False,False
23.041968,345,177.36476,False,False
22.962519,345,177.604464,False,False
22.81429,345,177.855333,False,False
23.779065,345,178.095253,False,False
23.969257,345,180.640956,False,False
23.111171,345,180.885974,False,False
23.548131,345,181.138075,False,False
22.847048,345,181.398732,False,False
23.621511,345,181.663261,False,False
23.889714,345,181.916505,False,False
22.100875,345,184.642368,False,False
23.384167,345,184.882483,False,False
23.640479,345,185.132301,False,False
23.054744,345,185.371534,False,False
22.671304,345,185.614628,False,False
22.52775,345,188.210253,False,False
23.272087,345,188.457548,False,False
22.921786,345,188.716927,False,False
23.818136,345,188.97117,False,False
22.022013,345,189.215522,False,False
23.194559,345,189.483872,False,False
23.366897,345,192.342297,False,False
23.13236,345,192.611626,False,False
21.997965,345,192.865067,False,False
24.161689,345,193.115794,False,False
22.208301,345,193.356422,False,False
22.742214,345,193.608094,False,False
22.224918,345,196.163192,False,False
23.578757,345,196.411438,False,False
23.011886,345,196.66237,False,False
23.207834,345,196.908916,False,False
24.208053,345,197.187446,False,False
23.281046,345,197.453948,False,False
24.200964,345,200.058403,False,False
23.268313,345,200.308631,False,False
24.501432,345,200.564519,False,False
24.368445,345,200.81627,False,False
22.566242,345,201.059174,False,False
23.067749,345,201.306813,False,False
23.433359,345,204.069593,False,False
23.151865,345,204.335837,False,False
23.370614,345,204.600366,False,False
22.362354,345,204.86128,False,False
22.055145,345,205.120954,False,False
23.461338,345,205.377801,False,False
23.97575,345,208.217907,False,False
23.397042,345,208.489381,False,False
22.865994,345,208.848902,False,False
23.50588,345,209.121526,False,False
23.09755,345,209.377771,False,False
23.860959,345,209.667762,False,False
24.25475,345,212.41101,False,False
23.847821,345,212.66194,False,False
24.333088,345,212.916161,False,False
22.954579,345,213.165249,False,False
23.523356,345,213.411134,False,False
23.329048,345,213.658525,False,False
23.412714,345,216.361764,False,False
22.889214,345,216.663029,False,False
23.573192,345,216.917438,False,False
23.686375,345,217.181771,False,False
22.606932,345,217.44017,False,False
22.354346,345,217.707066,False,False
21.925061,345,220.446961,False,False
23.80142,345,220.691379,False,False
22.715263,345,220.926396,False,False
22.861488,345,221.205001,False,False
22.337428,345,221.476345,False,False
23.826602,345,221.735244,False,False
22.939688,345,224.412405,False,False
23.958243,345,224.691532,False,False
24.372269,345,225.076108,False,False
23.861429,345,225.472668,False,False
24.235128,345,225.847405,False,False
22.458832,345,226.09986,False,False
23.519314,345,228.954002,False,False
21.628579,345,229.217584,False,False
21.971256,345,229.514389,False,False
21.604421,345,229.850581,False,False
22.590682,345,230.220159,False,False
22.89956,345,230.494299,False,False
22.519143,345,233.582393,False,False
23.756297,345,233.877488,False,False
23.657711,345,234.156059,False,False
22.323999,345,234.427464,False,False
21.183151,345,234.739777,False,False
24.284102,345,235.009326,False,False
23.766418,345,237.950623,False,False
22.579816,345,238.248305,False,False
24.136478,345,238.502652,False,False
22.533623,345,238.792379,False,False
24.111502,345,239.062371,False,False
24.456343,345,239.357368,False,False
23.006006,345,242.277997,False,False
23.154129,345,242.554272,False,False
23.864311,345,242.811584,False,False
23.590656,345,243.065722,False,False
22.774433,345,243.319092,False,False
24.439042,345,243.572838,False,False
24.154328,345,246.311126,False,False
22.273623,345,246.595525,False,False
23.704063,345,246.853459,False,False
23.189138,345,247.104175,False,False
24.24226,345,247.386535,False,False
22.336309,345,250.456318,False,False
22.684983,345,250.740804,False,False
23.619823,345,250.982565,False,False
22.385646,345,251.272966,False,False
23.442,345,251.558574,False,False
23.355566,345,251.800158,False,False
21.810221,345,254.593999,False,False
23.286814,345,254.849679,False,False
24.332665,345,255.194544,False,False
22.756334,345,255.549634,False,False
22.423827,345,255.854679,False,False
23.140181,345,256.112809,False,False
24.332379,345,259.057475,False,False
22.411846,345,259.327648,False,False
23.412803,345,259.623137,False,False
24.2295,345,259.908703,False,False
24.272188,345,260.172115,False,False
22.982649,345,260.543269,False,False
23.420661,345,263.476965,False,False
22.882908,345,263.744736,False,False
23.455862,345,263.999721,False,False
24.080293,345,264.267429,False,False
22.943033,345,264.519784,False,False
22.897106,345,264.771996,False,False
23.652188,345,268.968917,False,False
23.778765,345,269.341508,False,False
24.165934,345,269.698527,False,False
22.669325,345,270.026603,False,False
22.768708,345,270.335633,False,False
23.970741,345,270.63097,False,False
23.293507,345,273.517684,False,False
22.859461,345,273.821145,False,False
24.446784,345,274.148671,False,False
22.938938,345,274.437152,False,False
24.275514,345,274.717571,False,False
22.654971,345,275.000441,False,False
23.231288,345,277.719786,False,False
22.822887,345,278.013295,False,False
23.601283,345,278.385831,False,False
24.168045,345,278.794971,False,False
22.996333,345,279.10606,False,False
23.77985,345,279.378948,False,False
23.661331,345,282.03942,False,False
22.884761,345,282.320301,False,False
23.827086,345,282.584984,False,False
23.091806,345,282.849926,False,False
24.067737,345,283.120458,False,False
23.072836,345,283.38189,False,False
22.94183,345,286.095788,False,False
22.608936,345,286.381555,False,False
23.817165,345,286.650265,False,False
22.838289,345,286.918164,False,False
24.196879,345,287.182137,False,False
24.151815,345,287.446277,False,False
22.954246,345,290.144195,False,False
22.896141,345,290.416877,False,False
24.335331,345,290.739961,False,False
22.938231,345,291.054132,False,False
22.921804,345,291.459055,False,False
23.137249,345,291.780986,False,False
23.020897,345,294.504313,False,False
22.775162,345,294.789849,False,False
23.044363,345,295.052749,False,False
23.015519,345,295.32306,False,False
22.393118,345,295.591278,False,False
24.248715,345,295.864366,False,False
23.131005,345,298.551621,False,False
22.527703,345,298.839419,False,False
23.610202,345,299.115898,False,False
24.369851,345,299.382334,False,False
23.242463,345,299.65319,False,False
23.411279,345,299.915112,False,False
23.164089,345,302.776004,False,False
22.934644,345,303.071128,False,False
22.969528,345,303.358921,False,False
22.932295,345,303.620802,False,False
22.909069,345,303.886341,False,False
22.780472,345,304.148277,False,False
23.493444,345,306.847386,False,False
22.677214,345,307.143275,False,False
23.99384,345,307.406202,False,False
22.929595,345,307.67435,False,False
23.825753,345,307.935527,False,False
24.238977,345,308.197234,False,False
24.354118,345,310.904784,False,False
23.624139,345,311.279851,False,False
23.135202,345,311.64185,False,False
22.876773,345,312.025928,False,False
23.0066,345,312.307132,False,False
23.281396,345,312.575367,False,False
22.965797,345,315.259834,False,False
24.297419,345,315.535786,False,False
23.996019,345,315.803902,False,False
24.399451,345,316.073221,False,False
22.945997,345,316.339614,False,False
23.468193,345,319.021909,False,False
23.975797,345,319.287356,False,False
23.132618,345,319.570113,False,False
23.556886,345,319.834046,False,False
23.266432,345,320.100744,False,False
22.890423,345,320.365082,False,False
23.145894,345,323.036459,False,False
22.971274,345,323.307437,False,False
22.880707,345,323.582158,False,False
22.844332,345,323.848404,False,False
23.805065,345,324.111537,False,False
23.623636,345,324.374761,False,False
23.938549,345,327.051768,False,False
22.972333,345,327.316369,False,False
22.824367,345,327.604527,False,False
23.721427,345,327.878859,False,False
22.870784,345,328.141224,False,False
22.910572,345,328.408893,False,False
23.153145,345,331.265898,False,False
22.642356,345,331.539374,False,False
22.95094,345,331.824549,False,False
24.115523,345,332.102629,False,False
22.557412,345,332.389937,False,False
23.806605,345,332.679163,False,False
24.011776,345,335.531292,False,False
23.063372,345,335.808866,False,False
24.160456,345,336.084553,False,False
23.031418,345,336.349783,False,False
24.017476,345,336.617731,False,False
23.467309,345,336.88284,False,False
23.61736,345,339.678008,False,False
24.527044,345,340.02468,False,False
23.191735,345,340.298038,False,False
23.477878,345,340.567348,False,False
23.666482,345,340.821107,False,False
24.151932,345,341.151126,False,False
24.520745,345,344.30736,False,False
22.951114,345,344.600018,False,False
23.526079,345,344.88354,False,False
24.64631,345,345.15899,False,False
22.914192,345,345.420201,False,False
24.466192,345,345.721049,False,False
23.187971,345,348.733376,False,False
24.559837,345,348.987915,False,False
22.858587,345,349.23789,False,False
24.546354,345,349.493499,False,False
22.974665,345,349.748846,False,False
23.657129,345,349.998342,False,False
24.175219,345,353.007754,False,False
24.531735,345,353.389244,False,False
22.91981,345,353.660736,False,False
22.878748,345,353.946179,False,False
23.104489,345,354.268232,False,False
22.906381,345,354.645579,False,False
24.328243,345,357.302,False,False
23.960464,345,357.60885,False,False
24.481659,345,357.921772,False,False
23.998345,345,358.301586,False,False
24.13157,345,358.630235,False,False
23.549294,345,358.912188,False,False
24.397117,345,362.39516,False,False
24.297952,345,362.775074,False,False
23.721626,345,363.149713,False,False
23.270211,345,363.427817,False,False
24.596844,345,363.690904,False,False
23.161441,345,363.949268,False,False
24.21794,345,367.001768,False,False
24.42737,345,367.276401,False,False
23.865447,345,367.528699,False,False
24.522158,345,367.790886,False,False
23.768872,345,368.091325,False,False
24.126427,345,368.48262,False,False
22.838288,345,371.32316,False,False
22.809939,345,371.713779,False,False
23.685431,345,372.342848,False,False
23.439944,345,372.632645,False,False
22.768141,345,372.924134,False,False
24.469656,345,373.237964,False,False
23.998869,345,376.222061,False,False
23.524981,345,376.497001,False,False
22.913462,345,376.801128,False,False
24.518351,345,377.117135,False,False
24.473182,345,377.486587,False,False
23.976276,345,377.772925,False,False
23.790215,345,380.779286,False,False
23.757705,345,381.072277,False,False
23.165003,345,381.368937,False,False
23.09495,345,381.685522,False,False
23.262223,345,382.000439,False,False
24.378535,345,382.410941,False,False
23.220941,345,385.357006,False,False
22.914825,345,385.661574,False,False
22.722889,345,386.027974,False,False
22.710263,345,386.330608,False,False
23.995079,345,386.60081,False,False
23.447016,345,389.603891,False,False
24.573024,345,389.891386,False,False
24.345217,345,390.161902,False,False
23.021707,345,390.430727,False,False
22.788656,345,390.727032,False,False
23.847009,345,391.040987,False,False
23.312287,345,394.00548,False,False
22.9355,345,394.299518,False,False
24.513545,345,394.575484,False,False
22.677171,345,394.881992,False,False
21.764165,345,395.262441,False,False
23.769951,345,395.545558,False,False
24.172037,345,398.431165,False,False
22.969083,345,398.784836,False,False
23.656493,345,399.077691,False,False
22.802397,345,399.351019,False,False
22.746072,345,399.61103,False,False
23.469366,345,399.881523,False,False
23.561573,345,402.629769,False,False
22.834091,345,402.91742,False,False
24.021495,345,403.204488,False,False
23.636691,345,403.489575,False,False
22.831946,345,403.935719,False,False
24.285141,345,404.235227,False,False
23.139463,345,406.906682,False,False
23.526547,345,407.162736,False,False
22.905027,345,407.422593,False,False
23.421115,345,407.699172,False,False
23.963565,345,408.013374,False,False
23.148354,345,408.317881,False,False
24.574316,345,411.037331,False,False
23.640709,345,411.366249,False,False
23.62558,345,411.625548,False,False
22.724044,345,411.922719,False,False
23.83023,345,412.198565,False,False
24.505242,345,412.553194,False,False
23.824598,345,415.279449,False,False
23.413343,345,415.577311,False,False
22.940789,345,415.880079,False,False
23.651823,345,416.242082,False,False
22.922615,345,416.524549,False,False
24.106896,345,416.773648,False,False
22.829796,345,419.507025,False,False
22.898047,345,419.859318,False,False
22.942762,345,420.25968,False,False
23.637935,345,420.544575,False,False
23.711601,345,420.796077,False,False
23.443164,345,421.04569,False,False
22.917459,345,423.932604,False,False
24.061828,345,424.194433,False,False
23.676465,345,424.444854,False,False
23.211149,345,424.730498,False,False
22.82418,345,424.999098,False,False
24.268164,345,425.301839,False,False
24.502015,345,428.182544,False,False
23.862239,345,428.476313,False,False
23.99706,345,428.850361,False,False
24.470901,345,429.119449,False,False
23.413112,345,429.36292,False,False
24.535091,345,429.60365,False,False
24.628623,345,432.322064,False,False
24.536074,345,432.692883,False,False
22.842076,345,432.998682,False,False
22.926801,345,433.259348,False,False
23.950421,345,433.505764,False,False
23.801179,345,433.752196,False,False
23.871425,345,436.612869,False,False
22.786347,345,436.873286,False,False
22.951954,345,437.128276,False,False
24.592071,345,437.38664,False,False
22.861459,345,437.670147,False,False
22.888207,345,437.927319,False,False
23.862756,345,440.775442,False,False
22.596062,345,441.140259,False,False
24.656055,345,441.491542,False,False
24.06389,345,441.761322,False,False
22.776386,345,442.006118,False,False
23.099865,345,442.251259,False,False
24.163337,345,445.111562,False,False
23.125,345,445.448872,False,False
23.616488,345,445.736754,False,False
22.820149,345,445.986901,False,False
24.584484,345,446.258437,False,False
22.954592,345,446.532476,False,False
24.515044,345,449.336959,False,False
23.504577,345,449.579394,False,False
24.65657,345,449.842769,False,False
23.597405,345,450.138081,False,False
24.331172,345,450.408812,False,False
22.908949,345,453.282152,False,False
23.470218,345,453.546488,False,False
22.952575,345,453.801425,False,False
23.609141,345,454.278372,False,False
23.108981,345,454.602922,False,False
23.421714,345,454.847728,False,False
24.06201,345,457.583186,False,False
22.612911,345,457.9717,False,False
23.815844,345,458.296165,False,False
24.072748,345,458.583464,False,False
23.06554,345,458.873378,False,False
23.46603,345,459.189748,False,False
24.256027,345,462.313319,False,False
23.17601,345,462.62395,False,False
24.300231,345,462.970915,False,False
23.052179,345,463.479729,False,False
24.623498,345,463.800513,False,False
23.688229,345,464.124893,False,False
22.943044,345,467.55945,False,False
24.045454,345,467.921268,False,False
23.469324,345,468.238123,False,False
24.421784,345,468.65281,False,False
24.337791,345,469.01208,False,False
24.513174,345,469.319077,False,False
23.251115,345,472.38214,False,False
23.349656,345,472.731994,False,False
22.619199,345,473.036309,False,False
24.078877,345,473.367814,False,False
23.314206,345,473.690108,False,False
23.944133,345,474.189779,False,False
23.136954,345,477.560151,False,False
24.065552,345,477.852456,False,False
24.619034,345,478.172309,False,False
22.591629,345,478.51769,False,False
24.618372,345,478.892516,False,False
22.960052,345,479.314298,False,False
22.806022,345,482.468133,False,False
22.945684,345,482.91741,False,False
23.856788,345,483.228141,False,False
23.069828,345,483.516868,False,False
24.207267,345,483.814569,False,False
23.96981,345,484.109998,False,False
24.324082,345,487.99999,False,False
24.595357,345,488.373361,False,False
24.21157,345,488.670906,False,False
23.850638,345,488.944174,False,False
23.895983,345,489.224854,False,False
23.310583,345,489.496429,False,False
22.967518,345,492.495917,False,False
24.03937,345,492.746284,False,False
23.839761,345,493.021603,False,False
24.605982,345,493.305912,False,False
22.940545,345,493.794919,False,False
24.65995,345,494.212811,False,False
24.063144,345,496.828952,False,False
23.580499,345,497.212722,False,False
22.835809,345,497.546846,False,False
23.529219,345,497.816865,False,False
23.517164,345,498.102916,False,False
22.971603,345,498.367405,False,False
22.930807,345,501.208526,False,False
24.670844,345,501.494265,False,False
22.84204,345,501.755485,False,False
23.37155,345,502.007661,False,False
24.617165,345,502.253929,False,False
23.559139,345,502.504434,False,False
22.7604,345,505.305756,False,False
23.070514,345,505.658329,False,False
22.633547,345,505.95904,False,False
24.316418,345,506.215946,False,False
22.891352,345,506.475868,False,False
22.585753,345,506.741824,False,False
24.530985,345,509.68688,False,False
24.39982,345,509.940142,False,False
22.890416,345,510.200618,False,False
23.211593,345,510.512587,False,False
23.653005,345,510.804303,False,False
24.514463,345,511.191897,False,False
22.298127,345,513.964736,False,False
22.751412,345,514.37194,False,False
24.142473,345,514.717216,False,False
24.634127,345,514.976799,False,False
22.728233,345,515.230912,False,False
23.893927,345,515.479262,False,False
22.960735,345,518.339804,False,False
23.373429,345,518.627259,False,False
24.452194,345,518.873944,False,False
24.35198,345,519.12685,False,False
24.618279,345,519.38646,False,False
23.007992,345,519.654945,False,False
23.74819,345,522.553505,False,False
24.569345,345,522.829125,False,False
23.326167,345,523.149971,False,False
24.389355,345,523.453923,False,False
22.709279,345,523.809461,False,False
24.471339,345,526.597955,False,False
22.888815,345,526.889756,False,False
24.257353,345,527.235758,False,False
22.525543,345,527.561271,False,False
23.120495,345,527.817413,False,False
24.59999,345,528.074222,False,False
24.530578,345,530.88109,False,False
23.025589,345,531.25608,False,False
23.773505,345,531.56445,False,False
22.999854,345,531.83474,False,False
23.708991,345,532.084119,False,False
23.705383,345,532.350377,False,False
22.867839,345,535.265683,False,False
23.184653,345,535.539638,False,False
24.647771,345,535.832729,False,False
22.855197,345,536.118509,False,False
22.714775,345,536.460515,False,False
23.878822,345,536.730523,False,False
24.079495,345,539.563322,False,False
23.829042,345,539.939816,False,False
24.399652,345,540.249418,False,False
22.979858,345,540.493285,False,False
24.4339,345,540.741345,False,False
23.912631,345,540.976228,False,False
23.376755,345,543.934391,False,False
22.975283,345,544.228476,False,False
22.992349,345,544.473098,False,False
23.320593,345,544.721946,False,False
22.94237,345,545.016377,False,False
22.948942,345,545.319513,False,False
22.95959,345,548.22388,False,False
22.710765,345,548.528094,False,False
