#{"t_start": 1764886632.386676, "env_id": "None"}
r,l,t,success,semi_success
-1.102098,339,1.112777,False,False
2.579835,326,1.339664,False,False
3.577414,345,1.57868,False,False
-54.476529,275,1.765175,False,False
18.421318,316,1.998767,False,False
11.63222,317,2.261557,False,False
8.413553,327,5.101028,False,False
-49.845366,292,5.404199,False,False
-42.519183,287,5.62824,False,False
12.626397,341,5.860161,False,False
0.420045,334,6.09804,False,False
1.955976,332,6.349934,False,False
4.502696,355,9.226018,False,False
5.550265,336,9.457536,False,False
1.150467,336,9.689198,False,False
-48.538017,293,9.893336,False,False
-3.708322,332,10.162617,False,False
2.465795,332,10.433402,False,False
1.618273,339,13.365963,False,False
19.053814,329,13.605949,False,False
-41.560958,297,13.826943,False,False
7.772105,351,14.078235,False,False
3.812312,347,14.336394,False,False
-46.950873,284,14.550875,False,False
-47.336123,320,14.892643,False,False
22.555959,340,17.885945,False,False
-50.211204,295,18.107584,False,False
8.629735,347,18.379873,False,False
-45.692006,343,18.640818,False,False
-41.066008,307,18.871064,False,False
20.470253,324,19.139878,False,False
14.506542,359,22.222126,False,False
11.099653,360,22.490484,False,False
-33.674785,308,22.715606,False,False
-33.08406,340,22.953764,False,False
-39.776169,342,23.216773,False,False
-37.388136,320,23.464372,False,False
-38.139599,340,26.429107,False,False
-30.27487,361,26.723553,False,False
-27.238885,350,26.987444,False,False
-31.440678,318,27.208024,False,False
-36.113977,323,27.437943,False,False
-42.644884,300,27.666085,False,False
-38.05318,339,30.631386,False,False
-29.118653,327,30.856599,False,False
-31.844919,350,31.107647,False,False
-33.931621,323,31.33043,False,False
15.172023,373,31.599156,False,False
-34.826273,373,31.865753,False,False
-33.397652,322,34.706288,False,False
-29.98085,355,34.972236,False,False
-31.317793,301,35.284677,False,False
-27.535635,312,35.582351,False,False
-26.023842,350,35.848475,False,False
-24.501161,321,36.093226,False,False
-24.067461,339,39.104601,False,False
19.107069,381,39.51667,False,False
-33.431684,321,39.841657,False,False
19.602472,392,40.128424,False,False
-24.326545,354,40.387735,False,False
27.015679,392,40.687852,False,False
-28.762513,352,43.643125,False,False
-28.547988,301,43.899417,False,False
-21.067761,373,44.20778,False,False
-17.499919,346,44.504035,False,False
-19.991835,382,44.898926,False,False
-22.626249,314,45.173573,False,False
-21.406643,354,47.996502,False,False
-16.292288,334,48.227436,False,False
-13.746618,346,48.460157,False,False
-24.666858,342,48.683437,False,False
-18.027604,338,48.923636,False,False
-15.697739,348,49.161203,False,False
-15.942109,342,51.909413,False,False
-22.751156,322,52.153673,False,False
-12.749081,334,52.385757,False,False
-7.190563,344,52.653069,False,False
-15.352794,373,52.938017,False,False
-6.758084,356,53.378825,False,False
-9.988579,345,56.24867,False,False
-8.279255,335,56.491964,False,False
-3.405249,345,56.758095,False,False
-6.070655,354,57.073005,False,False
-7.990694,357,57.471892,False,False
-12.871795,341,57.725201,False,False
-6.547808,347,60.632854,False,False
3.229706,346,60.91058,False,False
-7.681758,360,61.163581,False,False
-7.009182,353,61.473472,False,False
-8.259285,344,61.835347,False,False
-1.748859,363,62.150912,False,False
3.531639,345,65.369398,False,False
-1.367394,340,65.641811,False,False
-10.951511,334,65.899768,False,False
-3.943851,341,66.160074,False,False
3.904509,343,66.42638,False,False
-3.789851,342,66.720877,False,False
0.077078,347,69.578199,False,False
-1.417107,342,69.891441,False,False
5.156332,346,70.261378,False,False
6.264698,343,70.5135,False,False
0.831132,346,70.759431,False,False
3.832609,345,71.018217,False,False
8.038877,343,73.923893,False,False
2.366697,340,74.17181,False,False
13.734853,345,74.494608,False,False
2.1293,346,74.86681,False,False
6.704948,346,75.193909,False,False
7.115494,345,75.441883,False,False
11.124681,345,78.492987,False,False
12.907227,345,78.941508,False,False
8.827496,345,79.2056,False,False
10.594841,345,79.469719,False,False
11.624227,347,79.746423,False,False
6.956004,345,82.734025,False,False
14.806708,344,83.063875,False,False
10.720012,345,83.338518,False,False
12.622867,345,83.578514,False,False
13.778723,345,83.815291,False,False
13.198391,345,84.073357,False,False
3.492309,343,86.925961,False,False
11.883787,344,87.185198,False,False
10.690353,345,87.44291,False,False
12.27369,344,87.72662,False,False
11.480751,346,88.045839,False,False
15.002769,345,88.305797,False,False
11.862455,344,91.05213,False,False
11.060438,347,91.311547,False,False
17.667594,345,91.654603,False,False
13.440014,344,91.976966,False,False
14.306473,345,92.23399,False,False
15.032215,345,92.472551,False,False
13.138109,345,95.223929,False,False
15.202184,345,95.479917,False,False
17.15301,345,95.78634,False,False
16.505099,345,96.088846,False,False
15.685128,344,96.356907,False,False
17.211854,344,96.661176,False,False
16.532936,345,99.47307,False,False
15.990096,345,99.723236,False,False
16.35135,345,99.958565,False,False
18.089857,345,100.205859,False,False
19.394257,345,100.475713,False,False
19.387682,345,100.728847,False,False
16.750178,345,103.705361,False,False
17.51527,343,103.948848,False,False
20.32548,345,104.194786,False,False
19.014469,345,104.463003,False,False
19.198839,345,104.728324,False,False
18.335275,345,105.121669,False,False
19.681777,345,107.926139,False,False
19.173793,345,108.170395,False,False
15.684002,344,108.411018,False,False
21.508694,345,108.6568,False,False
19.897301,345,108.927417,False,False
17.498811,345,109.200035,False,False
19.40136,345,112.038555,False,False
19.181917,345,112.370224,False,False
20.965731,345,112.73658,False,False
18.927974,345,112.97995,False,False
18.541162,345,113.239822,False,False
20.74554,345,113.484195,False,False
19.202612,345,116.215819,False,False
20.391204,345,116.456476,False,False
19.124247,345,116.724381,False,False
22.272913,345,116.996593,False,False
21.763627,345,117.293164,False,False
21.211485,345,117.689437,False,False
20.066198,345,120.429351,False,False
22.0444,345,120.667267,False,False
20.953165,345,120.906813,False,False
19.718159,345,121.143972,False,False
20.300857,345,121.384198,False,False
20.74828,345,121.660426,False,False
21.748332,345,124.380435,False,False
21.881568,345,124.623244,False,False
21.313226,345,124.889393,False,False
20.445052,345,125.163755,False,False
20.563121,345,125.481113,False,False
22.050462,345,125.839357,False,False
19.596804,345,128.729657,False,False
22.323324,345,128.964045,False,False
21.873382,345,129.2106,False,False
21.622281,345,129.455298,False,False
21.967805,345,129.726551,False,False
20.33646,345,129.978125,False,False
21.533857,345,132.801568,False,False
22.381189,345,133.100899,False,False
19.430022,345,133.371984,False,False
21.353779,345,133.631553,False,False
20.885329,345,133.907986,False,False
22.218579,345,134.170924,False,False
22.002428,345,136.917473,False,False
22.780834,345,137.162392,False,False
20.897344,345,137.405773,False,False
22.964903,345,137.650915,False,False
22.726022,345,137.907701,False,False
21.468812,345,138.162981,False,False
22.758131,345,141.038648,False,False
21.879292,345,141.28946,False,False
21.443646,345,141.539937,False,False
21.607548,345,141.810872,False,False
21.025055,345,142.114078,False,False
21.462852,345,142.49599,False,False
22.377543,345,145.298971,False,False
22.463086,345,145.554309,False,False
