#{"t_start": 1764740164.15952, "env_id": "None"}
r,l,t,success
-1176.618467,239,0.954593,False
-1393.851972,267,1.146066,False
-1260.278272,253,1.314673,False
-1210.003942,249,1.458087,False
-1109.061348,228,1.582102,False
-1611.10604,296,1.729425,False
-1362.019516,268,1.860138,False
-1398.149763,267,3.95235,False
-1186.73728,243,4.073518,False
-1170.742433,240,4.198502,False
-1153.370633,237,4.31492,False
-1321.539568,258,4.440692,False
-1156.034427,236,4.560477,False
-1672.984565,303,4.714311,False
-1452.971496,277,4.845767,False
-1419.295469,271,7.091182,False
-1332.645469,261,7.258826,False
-1336.004992,256,7.399954,False
-1615.233321,289,7.577495,False
-1692.416361,299,7.796216,False
-1119.087483,228,7.943074,False
-1286.125465,253,8.082495,False
-1262.729242,249,8.220022,False
-1163.226022,236,10.386917,False
-1208.221473,243,10.547249,False
-2236.700506,339,10.767241,False
-1247.223039,243,10.904897,False
-1312.200957,257,11.06586,False
-2036.491999,326,11.337207,False
-1602.922913,284,11.519958,False
-1889.421446,308,13.72988,False
-1573.836171,279,13.876655,False
-1189.413059,234,14.017188,False
-1386.434752,260,14.164925,False
-1345.264232,253,14.295021,False
-1756.224382,299,14.473543,False
-1246.405023,242,14.626124,False
-2154.796836,327,14.841953,False
-1172.743591,234,17.059703,False
-1977.746915,317,17.232242,False
-1180.349633,235,17.360611,False
-1669.818749,288,17.517411,False
-1202.912754,236,17.661132,False
-1176.686119,233,17.795017,False
-2186.724347,325,18.015156,False
-1159.44413,237,18.203028,False
-2382.557001,345,20.499675,False
-1194.626166,237,20.631656,False
-1584.387965,278,20.776411,False
-1874.427005,305,20.963168,False
-1870.623262,307,21.140181,False
-1319.710239,251,21.286143,False
-1458.076385,264,21.476062,False
-1084.704914,221,23.676083,False
-1483.339122,270,23.958916,False
-1210.322846,238,24.112187,False
-1224.189916,242,24.247608,False
-1451.731666,269,24.386674,False
-1479.412428,267,24.556437,False
-1365.766321,255,24.700691,False
-1888.203949,309,24.861796,False
-1791.35494,298,27.009342,False
-2775.817297,379,27.209989,False
-1176.545305,235,27.336641,False
-2098.604501,324,27.55932,False
-2078.594111,327,27.774685,False
-1325.922547,254,27.911765,False
-1834.449809,307,28.141064,False
-1196.864897,236,30.289732,False
-2304.968233,340,30.527346,False
-1434.13902,270,30.669681,False
-1400.682663,260,30.798607,False
-2626.393212,356,31.005989,False
-1096.385097,221,31.12478,False
-2258.161682,349,31.327625,False
-1389.630147,260,33.505894,False
-1334.555722,252,33.666111,False
-2269.317388,340,33.884421,False
-1483.518582,269,34.065343,False
-1737.948536,290,34.230301,False
-1550.835878,278,34.415495,False
-2740.478573,367,34.598634,False
-1286.558606,247,36.694757,False
