Step,Time,X,Y,Z,Vx,Vy,Vz,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
295,2.96,491.1200000000081,1.08748635764285e-15,492.9031039999999,-3.0,3.6739403974420594e-16,-4.79520000000002,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.046307032004194115
296,2.97,491.0900000000081,1.0911602980402921e-15,492.85507099999995,-3.0,3.6739403974420594e-16,-4.81140000000002,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04616985720205042
297,2.98,491.06000000000813,1.0948342384377343e-15,492.80687599999993,-3.0,3.6739403974420594e-16,-4.827600000000021,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04603255333554837
298,2.99,491.03000000000816,1.0985081788351764e-15,492.7585189999999,-3.0,3.6739403974420594e-16,-4.843800000000021,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.045895121343204594
299,3.0,491.0000000000082,1.1021821192326185e-15,492.7099999999999,-3.0,3.6739403974420594e-16,-4.860000000000022,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.045757562155363
300,3.0100000000000002,490.9700000000082,1.1058560596300606e-15,492.66131899999993,-3.0,3.6739403974420594e-16,-4.876200000000022,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04561987669427227
301,3.02,490.94000000000824,1.1095300000275028e-15,492.61247599999996,-3.0,3.6739403974420594e-16,-4.8924000000000225,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04548206587416253
302,3.0300000000000002,490.91000000000827,1.1132039404249449e-15,492.56347099999994,-3.0,3.6739403974420594e-16,-4.908600000000023,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04534413060132147
303,3.04,490.8800000000083,1.116877880822387e-15,492.5143039999999,-3.0,3.6739403974420594e-16,-4.924800000000023,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04520607177416965
304,3.0500000000000003,490.8500000000083,1.1205518212198291e-15,492.4649749999999,-3.0,3.6739403974420594e-16,-4.941000000000024,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04506789028333521
305,3.06,490.82000000000835,1.1242257616172713e-15,492.41548399999994,-3.0,3.6739403974420594e-16,-4.957200000000024,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04492958701172787
306,3.0700000000000003,490.7900000000084,1.1278997020147134e-15,492.36583099999996,-3.0,3.6739403974420594e-16,-4.973400000000025,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04479116283461219
307,3.08,490.7600000000084,1.1315736424121555e-15,492.31601599999993,-3.0,3.6739403974420594e-16,-4.989600000000025,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.044652618619680305
308,3.09,490.73000000000843,1.1352475828095976e-15,492.2660389999999,-3.0,3.6739403974420594e-16,-5.005800000000026,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04451395522712387
309,3.1,490.70000000000846,1.1389215232070398e-15,492.2158999999999,-3.0,3.6739403974420594e-16,-5.022000000000026,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0443751735097053
310,3.11,490.6700000000085,1.1425954636044819e-15,492.16559899999993,-3.0,3.6739403974420594e-16,-5.038200000000026,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04423627431282853
311,3.12,490.6400000000085,1.146269404001924e-15,492.11513599999995,-3.0,3.6739403974420594e-16,-5.054400000000027,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04409725847460897
312,3.13,490.61000000000854,1.1499433443993661e-15,492.0645109999999,-3.0,3.6739403974420594e-16,-5.070600000000027,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04395812682594284
313,3.14,490.58000000000857,1.1536172847968083e-15,492.0137239999999,-3.0,3.6739403974420594e-16,-5.086800000000028,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04381888019057583
314,3.15,490.5500000000086,1.1572912251942504e-15,491.9627749999999,-3.0,3.6739403974420594e-16,-5.103000000000028,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04367951938517125
315,3.16,490.5200000000086,1.1609651655916925e-15,491.9116639999999,-3.0,3.6739403974420594e-16,-5.119200000000029,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.043540045219377335
316,3.17,490.49000000000865,1.1646391059891346e-15,491.86039099999994,-3.0,3.6739403974420594e-16,-5.135400000000029,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04340045849589415
317,3.18,490.4600000000087,1.1683130463865768e-15,491.8089559999999,-3.0,3.6739403974420594e-16,-5.1516000000000295,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04326076001053956
318,3.19,490.4300000000087,1.1719869867840189e-15,491.7573589999999,-3.0,3.6739403974420594e-16,-5.16780000000003,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.043120950552314935
319,3.2,490.40000000000873,1.175660927181461e-15,491.7055999999999,-3.0,3.6739403974420594e-16,-5.18400000000003,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04298103090346994
320,3.21,490.37000000000876,1.1793348675789031e-15,491.6536789999999,-3.0,3.6739403974420594e-16,-5.200200000000031,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04284100183956683
321,3.22,490.3400000000088,1.1830088079763453e-15,491.6015959999999,-3.0,3.6739403974420594e-16,-5.216400000000031,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04270086412954416
322,3.23,490.3100000000088,1.1866827483737874e-15,491.5493509999999,-3.0,3.6739403974420594e-16,-5.232600000000032,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.042560618535779804
323,3.24,490.28000000000884,1.1903566887712295e-15,491.49694399999987,-3.0,3.6739403974420594e-16,-5.248800000000032,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04242026581415346
324,3.25,490.25000000000887,1.1940306291686716e-15,491.44437499999987,-3.0,3.6739403974420594e-16,-5.2650000000000325,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04227980671410844
325,3.2600000000000002,490.2200000000089,1.1977045695661138e-15,491.39164399999987,-3.0,3.6739403974420594e-16,-5.281200000000033,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04213924197871298
326,3.27,490.1900000000089,1.2013785099635559e-15,491.3387509999999,-3.0,3.6739403974420594e-16,-5.297400000000033,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.041998572344720944
327,3.2800000000000002,490.16000000000895,1.205052450360998e-15,491.2856959999999,-3.0,3.6739403974420594e-16,-5.313600000000034,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.041857798542631885
328,3.29,490.130000000009,1.2087263907584401e-15,491.2324789999999,-3.0,3.6739403974420594e-16,-5.329800000000034,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.041716921296750475
329,3.3000000000000003,490.100000000009,1.2124003311558823e-15,491.1790999999999,-3.0,3.6739403974420594e-16,-5.346000000000035,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0415759413252456
330,3.31,490.07000000000903,1.2160742715533244e-15,491.1255589999999,-3.0,3.6739403974420594e-16,-5.362200000000035,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04143485934020857
331,3.3200000000000003,490.04000000000906,1.2197482119507665e-15,491.0718559999999,-3.0,3.6739403974420594e-16,-5.378400000000036,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.041293676047710996
332,3.33,490.0100000000091,1.2234221523482086e-15,491.01799099999994,-3.0,3.6739403974420594e-16,-5.394600000000036,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04115239214786202
333,3.34,489.9800000000091,1.2270960927456508e-15,490.9639639999999,-3.0,3.6739403974420594e-16,-5.4108000000000365,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04101100833486495
334,3.35,489.95000000000914,1.2307700331430929e-15,490.9097749999999,-3.0,3.6739403974420594e-16,-5.427000000000037,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.040869525297073404
335,3.36,489.92000000000917,1.234443973540535e-15,490.8554239999999,-3.0,3.6739403974420594e-16,-5.443200000000037,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.040727943717046876
336,3.37,489.8900000000092,1.2381179139379771e-15,490.8009109999999,-3.0,3.6739403974420594e-16,-5.459400000000038,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0405862642716058
337,3.38,489.8600000000092,1.2417918543354193e-15,490.74623599999995,-3.0,3.6739403974420594e-16,-5.475600000000038,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04044448763188599
338,3.39,489.83000000000925,1.2454657947328614e-15,490.69139899999993,-3.0,3.6739403974420594e-16,-5.491800000000039,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0403026144633926
339,3.4,489.8000000000093,1.2491397351303035e-15,490.6363999999999,-3.0,3.6739403974420594e-16,-5.508000000000039,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.040160645426053604
340,3.41,489.7700000000093,1.2528136755277456e-15,490.5812389999999,-3.0,3.6739403974420594e-16,-5.5242000000000395,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.04001858117427261
341,3.42,489.74000000000933,1.2564876159251878e-15,490.52591599999994,-3.0,3.6739403974420594e-16,-5.54040000000004,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.039876422356981356
342,3.43,489.71000000000936,1.2601615563226299e-15,490.47043099999996,-3.0,3.6739403974420594e-16,-5.55660000000004,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.039734169617691426
343,3.44,489.6800000000094,1.263835496720072e-15,490.41478399999994,-3.0,3.6739403974420594e-16,-5.572800000000041,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03959182359454576
344,3.45,489.6500000000094,1.2675094371175141e-15,490.35897499999993,-3.0,3.6739403974420594e-16,-5.589000000000041,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0394493849203693
345,3.46,489.62000000000944,1.2711833775149563e-15,490.30300399999993,-3.0,3.6739403974420594e-16,-5.605200000000042,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03930685422271957
346,3.47,489.59000000000947,1.2748573179123984e-15,490.24687099999994,-3.0,3.6739403974420594e-16,-5.621400000000042,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03916423212393633
347,3.48,489.5600000000095,1.2785312583098405e-15,490.19057599999996,-3.0,3.6739403974420594e-16,-5.637600000000043,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03902151924119099
348,3.49,489.5300000000095,1.2822051987072826e-15,490.13411899999994,-3.0,3.6739403974420594e-16,-5.653800000000043,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03887871618653546
349,3.5,489.50000000000955,1.2858791391047248e-15,490.07749999999993,-3.0,3.6739403974420594e-16,-5.6700000000000434,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03873582356695057
350,3.5100000000000002,489.4700000000096,1.2895530795021669e-15,490.02071899999993,-3.0,3.6739403974420594e-16,-5.686200000000044,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0385928419843939
351,3.52,489.4400000000096,1.293227019899609e-15,489.96377599999994,-3.0,3.6739403974420594e-16,-5.702400000000044,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03844977203584721
352,3.5300000000000002,489.41000000000963,1.2969009602970512e-15,489.90667099999996,-3.0,3.6739403974420594e-16,-5.718600000000045,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.038306614313363394
353,3.54,489.38000000000966,1.3005749006944933e-15,489.84940399999994,-3.0,3.6739403974420594e-16,-5.734800000000045,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03816336940411302
354,3.5500000000000003,489.3500000000097,1.3042488410919354e-15,489.7919749999999,-3.0,3.6739403974420594e-16,-5.751000000000046,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03802003789043022
355,3.56,489.3200000000097,1.3079227814893775e-15,489.7343839999999,-3.0,3.6739403974420594e-16,-5.767200000000046,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03787662034985831
356,3.5700000000000003,489.29000000000974,1.3115967218868197e-15,489.67663099999993,-3.0,3.6739403974420594e-16,-5.7834000000000465,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03773311735519495
357,3.58,489.26000000000977,1.3152706622842618e-15,489.61871599999995,-3.0,3.6739403974420594e-16,-5.799600000000047,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0375895294745367
358,3.59,489.2300000000098,1.318944602681704e-15,489.5606389999999,-3.0,3.6739403974420594e-16,-5.815800000000047,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.037445857271323255
359,3.6,489.2000000000098,1.322618543079146e-15,489.5023999999999,-3.0,3.6739403974420594e-16,-5.832000000000048,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03730210130438125
360,3.61,489.17000000000985,1.3262924834765882e-15,489.4439989999999,-3.0,3.6739403974420594e-16,-5.848200000000048,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.037158262127967495
361,3.62,489.1400000000099,1.3299664238740303e-15,489.3854359999999,-3.0,3.6739403974420594e-16,-5.864400000000049,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.037014340291812026
362,3.63,489.1100000000099,1.3336403642714724e-15,489.32671099999993,-3.0,3.6739403974420594e-16,-5.880600000000049,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.036870336341160326
363,3.64,489.08000000000993,1.3373143046689145e-15,489.2678239999999,-3.0,3.6739403974420594e-16,-5.89680000000005,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03672625081681566
364,3.65,489.05000000000996,1.3409882450663567e-15,489.2087749999999,-3.0,3.6739403974420594e-16,-5.91300000000005,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03658208425518039
365,3.66,489.02000000001,1.3446621854637988e-15,489.1495639999999,-3.0,3.6739403974420594e-16,-5.92920000000005,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.036437837188297434
366,3.67,488.99000000001,1.348336125861241e-15,489.0901909999999,-3.0,3.6739403974420594e-16,-5.945400000000051,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03629351014389086
367,3.68,488.96000000001004,1.352010066258683e-15,489.0306559999999,-3.0,3.6739403974420594e-16,-5.961600000000051,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.036149103645406355
368,3.69,488.93000000001007,1.3556840066561252e-15,488.9709589999999,-3.0,3.6739403974420594e-16,-5.977800000000052,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03600461821205124
369,3.7,488.9000000000101,1.3593579470535673e-15,488.91109999999986,-3.0,3.6739403974420594e-16,-5.994000000000052,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03586005435883392
370,3.71,488.8700000000101,1.3630318874510094e-15,488.85107899999986,-3.0,3.6739403974420594e-16,-6.010200000000053,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03571541259660316
371,3.72,488.84000000001015,1.3667058278484515e-15,488.79089599999986,-3.0,3.6739403974420594e-16,-6.026400000000053,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03557069343208677
372,3.73,488.8100000000102,1.3703797682458937e-15,488.7305509999999,-3.0,3.6739403974420594e-16,-6.0426000000000535,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03542589736793014
373,3.74,488.7800000000102,1.3740537086433358e-15,488.6700439999999,-3.0,3.6739403974420594e-16,-6.058800000000054,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03528102490273412
374,3.75,488.75000000001023,1.377727649040778e-15,488.6093749999999,-3.0,3.6739403974420594e-16,-6.075000000000054,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.035136076531092644
375,3.7600000000000002,488.72000000001026,1.38140158943822e-15,488.5485439999999,-3.0,3.6739403974420594e-16,-6.091200000000055,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03499105274363008
376,3.77,488.6900000000103,1.3850755298356622e-15,488.4875509999999,-3.0,3.6739403974420594e-16,-6.107400000000055,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03484595402703804
377,3.7800000000000002,488.6600000000103,1.3887494702331043e-15,488.4263959999999,-3.0,3.6739403974420594e-16,-6.123600000000056,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03470078086411177
378,3.79,488.63000000001034,1.3924234106305464e-15,488.3650789999999,-3.0,3.6739403974420594e-16,-6.139800000000056,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.034555533733786545
379,3.8000000000000003,488.60000000001037,1.3960973510279885e-15,488.3035999999999,-3.0,3.6739403974420594e-16,-6.1560000000000565,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03441021311117318
380,3.81,488.5700000000104,1.3997712914254307e-15,488.2419589999999,-3.0,3.6739403974420594e-16,-6.172200000000057,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03426481946759356
381,3.8200000000000003,488.5400000000104,1.4034452318228728e-15,488.1801559999999,-3.0,3.6739403974420594e-16,-6.188400000000057,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03411935327061576
382,3.83,488.51000000001045,1.407119172220315e-15,488.1181909999999,-3.0,3.6739403974420594e-16,-6.204600000000058,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.033973814984088566
383,3.84,488.4800000000105,1.410793112617757e-15,488.05606399999994,-3.0,3.6739403974420594e-16,-6.220800000000058,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03382820506817601
384,3.85,488.4500000000105,1.4144670530151992e-15,487.9937749999999,-3.0,3.6739403974420594e-16,-6.237000000000059,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03368252397939128
385,3.86,488.42000000001053,1.4181409934126413e-15,487.9313239999999,-3.0,3.6739403974420594e-16,-6.253200000000059,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03353677217063039
386,3.87,488.39000000001056,1.4218149338100834e-15,487.8687109999999,-3.0,3.6739403974420594e-16,-6.26940000000006,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03339095009120559
387,3.88,488.3600000000106,1.4254888742075255e-15,487.8059359999999,-3.0,3.6739403974420594e-16,-6.28560000000006,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0332450581868782
388,3.89,488.3300000000106,1.4291628146049677e-15,487.74299899999994,-3.0,3.6739403974420594e-16,-6.3018000000000605,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03309909689989146
389,3.9,488.30000000001064,1.4328367550024098e-15,487.6798999999999,-3.0,3.6739403974420594e-16,-6.318000000000061,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03295306666900273
390,3.91,488.27000000001067,1.436510695399852e-15,487.6166389999999,-3.0,3.6739403974420594e-16,-6.334200000000061,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03280696792951558
391,3.92,488.2400000000107,1.440184635797294e-15,487.5532159999999,-3.0,3.6739403974420594e-16,-6.350400000000062,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03266080111331139
392,3.93,488.2100000000107,1.4438585761947362e-15,487.4896309999999,-3.0,3.6739403974420594e-16,-6.366600000000062,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03251456664888078
393,3.94,488.18000000001075,1.4475325165921783e-15,487.42588399999994,-3.0,3.6739403974420594e-16,-6.382800000000063,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0323682649613547
394,3.95,488.1500000000108,1.4512064569896204e-15,487.3619749999999,-3.0,3.6739403974420594e-16,-6.399000000000063,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03222189647253505
395,3.96,488.1200000000108,1.4548803973870625e-15,487.2979039999999,-3.0,3.6739403974420594e-16,-6.4152000000000635,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03207546160092527
396,3.97,488.09000000001083,1.4585543377845047e-15,487.2336709999999,-3.0,3.6739403974420594e-16,-6.431400000000064,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03192896076176034
397,3.98,488.06000000001086,1.4622282781819468e-15,487.1692759999999,-3.0,3.6739403974420594e-16,-6.447600000000064,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03178239436703666
398,3.99,488.0300000000109,1.465902218579389e-15,487.10471899999993,-3.0,3.6739403974420594e-16,-6.463800000000065,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.031635762825541563
399,4.0,488.0000000000109,1.469576158976831e-15,487.0399999999999,-3.0,3.6739403974420594e-16,-6.480000000000065,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03148906654288257
400,4.01,487.97000000001094,1.4732500993742732e-15,486.9751189999999,-3.0,3.6739403974420594e-16,-6.496200000000066,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03134230592151628
401,4.0200000000000005,487.94000000001097,1.4769240397717153e-15,486.9100759999999,-3.0,3.6739403974420594e-16,-6.512400000000066,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0311954813607771
402,4.03,487.910000000011,1.4805979801691574e-15,486.8448709999999,-3.0,3.6739403974420594e-16,-6.528600000000067,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03104859325690551
403,4.04,487.880000000011,1.4842719205665995e-15,486.7795039999999,-3.0,3.6739403974420594e-16,-6.544800000000067,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03090164200307617
404,4.05,487.85000000001105,1.4879458609640417e-15,486.7139749999999,-3.0,3.6739403974420594e-16,-6.5610000000000674,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.030754627989425756
405,4.0600000000000005,487.8200000000111,1.4916198013614838e-15,486.6482839999999,-3.0,3.6739403974420594e-16,-6.577200000000068,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03060755160308047
406,4.07,487.7900000000111,1.495293741758926e-15,486.5824309999999,-3.0,3.6739403974420594e-16,-6.593400000000068,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.0304604132281832
407,4.08,487.76000000001113,1.498967682156368e-15,486.5164159999999,-3.0,3.6739403974420594e-16,-6.609600000000069,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03031321324592058
408,4.09,487.73000000001116,1.5026416225538102e-15,486.4502389999999,-3.0,3.6739403974420594e-16,-6.625800000000069,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03016595203454968
409,4.1,487.7000000000112,1.5063155629512523e-15,486.38389999999987,-3.0,3.6739403974420594e-16,-6.64200000000007,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.03001862996942435
410,4.11,487.6700000000112,1.5099895033486944e-15,486.31739899999985,-3.0,3.6739403974420594e-16,-6.65820000000007,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.029871247423021524
411,4.12,487.64000000001124,1.5136634437461366e-15,486.25073599999985,-3.0,3.6739403974420594e-16,-6.6744000000000705,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.029723804764967013
412,4.13,487.61000000001127,1.5173373841435787e-15,486.18391099999985,-3.0,3.6739403974420594e-16,-6.690600000000071,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.029576302362061213
413,4.14,487.5800000000113,1.5210113245410208e-15,486.11692399999987,-3.0,3.6739403974420594e-16,-6.706800000000071,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.029428740578304496
414,4.15,487.5500000000113,1.524685264938463e-15,486.04977499999984,-3.0,3.6739403974420594e-16,-6.723000000000072,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.029281119774922315
415,4.16,487.52000000001135,1.528359205335905e-15,485.9824639999998,-3.0,3.6739403974420594e-16,-6.739200000000072,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.029133440310390085
416,4.17,487.4900000000114,1.5320331457333472e-15,485.9149909999998,-3.0,3.6739403974420594e-16,-6.755400000000073,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.02898570254045793
417,4.18,487.4600000000114,1.5357070861307893e-15,485.8473559999998,-3.0,3.6739403974420594e-16,-6.771600000000073,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.028837906818174913
418,4.19,487.43000000001143,1.5393810265282314e-15,485.77955899999984,-3.0,3.6739403974420594e-16,-6.7878000000000736,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.028690053493913348
419,4.2,487.40000000001146,1.5430549669256736e-15,485.71159999999986,-3.0,3.6739403974420594e-16,-6.804000000000074,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.02854214291539256
420,4.21,487.3700000000115,1.5467289073231157e-15,485.64347899999984,-3.0,3.6739403974420594e-16,-6.820200000000074,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.028394175427702714
421,4.22,487.3400000000115,1.5504028477205578e-15,485.57519599999983,-3.0,3.6739403974420594e-16,-6.836400000000075,6.3611093629270335e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.02824615137332813
422,4.23,487.31000000001154,1.554076788118e-15,485.50675099999984,-3.0,3.6739403974420594e-16,-6.852600000000075,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.028098071092170523
423,4.24,487.28000000001157,1.557750728515442e-15,485.43814399999985,-3.0,3.6739403974420594e-16,-6.868800000000076,3.1805546814635168e-15,90.0,180.0,0.0,0.0,0.0,7500000.0,0.02794993492157205
