Step,Time,X,Y,Z,Vx,Vy,Vz,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
15,0.16,499.52000000000044,5.891849011386637e-17,499.97926399999994,-3.0,3.637190365080874e-16,-0.25919999999999976,-149.2543287450666,90.0,30.745671254932688,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07271407927488152
16,0.17,499.49000000000046,6.255842257688921e-17,499.9765909999999,-3.0,3.644129679139253e-16,-0.27539999999999976,-150.69346032560625,90.0,29.306539674393214,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07269979429381825
17,0.18,499.4600000000005,6.620886731543189e-17,499.9737559999999,-3.0,3.6573163877919636e-16,-0.29159999999999975,-151.53005428952898,90.0,28.469945710470604,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07268464592317979
18,0.19,499.4300000000005,6.987332239499927e-17,499.97075899999993,-3.0,3.6713525673615624e-16,-0.30779999999999974,-151.888508625182,90.0,28.11149137481764,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.0726686354728172
19,0.2,499.40000000000055,7.355043843089726e-17,499.96759999999995,-3.0,3.6821325003602775e-16,-0.32399999999999973,-151.96455290450788,90.0,28.0354470954917,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07265176432382839
20,0.21,499.3700000000006,7.723576073623578e-17,499.9642789999999,-3.0,3.6876080349912266e-16,-0.3401999999999997,-151.89034531328883,90.0,28.109654686710712,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07263403392797411
21,0.22,499.3400000000006,8.092383409890107e-17,499.9607959999999,-3.0,3.6877709312329663e-16,-0.3563999999999997,-151.7896939206374,90.0,28.21030607936204,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07261544580706591
22,0.23,499.3100000000006,8.46099880140413e-17,499.9571509999999,-3.0,3.6840783566831083e-16,-0.3725999999999997,-151.78244111032254,90.0,28.21755888967684,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07259600155232747
23,0.24,499.28000000000065,8.829140107590751e-17,499.9533439999999,-3.0,3.6786373007832575e-16,-0.3887999999999997,-151.92700109088824,90.0,28.07299890911111,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07257570282372913
24,0.25,499.2500000000007,9.196735519854679e-17,499.9493749999999,-3.0,3.6734405635550943e-16,-0.4049999999999997,-152.1954629156843,90.0,27.80453708431506,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07255455134929704
25,0.26,499.2200000000007,9.563883870229371e-17,499.94524399999995,-3.0,3.6698502469993386e-16,-0.4211999999999997,-152.51105361277385,90.0,27.4889463872255,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07253254892439683
26,0.27,499.19000000000074,9.930779168360305e-17,499.9409509999999,-3.0,3.6684009367196928e-16,-0.4373999999999997,-152.80480434710017,90.0,27.195195652899205,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07250969741099292
27,0.28,499.16000000000076,1.0297630262171755e-16,499.9364959999999,-3.0,3.6688864487456474e-16,-0.45359999999999967,-153.0459541424329,90.0,26.954045857566506,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07248599873688427
28,0.29,499.1300000000008,1.0664599126043137e-16,499.9318789999999,-3.0,3.670626041199124e-16,-0.46979999999999966,-153.23851782401377,90.0,26.761482175985634,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07246145489491686
29,0.3,499.1000000000008,1.1031769505579901e-16,499.92709999999994,-3.0,3.6727860682979933e-16,-0.48599999999999965,-153.40301258818857,90.0,26.59698741181086,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07243606794217382
30,0.31,499.07000000000085,1.1399145972115178e-16,499.92215899999997,-3.0,3.674652793125987e-16,-0.5021999999999996,-153.56104680626422,90.0,26.438953193735223,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07240983999914434
31,0.32,499.0400000000009,1.1766675048420553e-16,499.91705599999995,-3.0,3.675795046439501e-16,-0.5183999999999996,-153.7277162660877,90.0,26.27228373391173,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07238277324887131
32,0.33,499.0100000000009,1.213427634826535e-16,499.91179099999994,-3.0,3.676103082785727e-16,-0.5345999999999996,-153.90951308044478,90.0,26.090486919554632,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07235486993607924
33,0.34,498.9800000000009,1.2501872322697952e-16,499.90636399999994,-3.0,3.6757279265021407e-16,-0.5507999999999996,-154.10533015056907,90.0,25.894669849430322,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07232613236628278
34,0.35000000000000003,498.95000000000095,1.2869408814715906e-16,499.90077499999995,-3.0,3.674966053384306e-16,-0.5669999999999996,-154.30943623266126,90.0,25.69056376733813,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07229656290487682
35,0.36,498.920000000001,1.323686336042775e-16,499.895024,-3.0,3.6741366184729656e-16,-0.5831999999999996,-154.51521882442842,90.0,25.48478117557097,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.0722661639762089
36,0.37,498.890000000001,1.3604242415039152e-16,499.88911099999996,-3.0,3.673487148483715e-16,-0.5993999999999996,-154.7181060021112,90.0,25.281893997888176,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07223493806263469
37,0.38,498.86000000000104,1.397157139883949e-16,499.88303599999995,-3.0,3.6731456256938063e-16,-0.6155999999999996,-154.9166427837992,90.0,25.083357216200174,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07220288770355762
38,0.39,498.83000000000106,1.433888233452631e-16,499.87679899999995,-3.0,3.673119039236694e-16,-0.6317999999999996,-155.11186569206555,90.0,24.888134307933832,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07217001549445304
39,0.4,498.8000000000011,1.4706203161431793e-16,499.87039999999996,-3.0,3.673325669058069e-16,-0.6479999999999996,-155.30590339124464,90.0,24.69409660875475,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07213632408587811
40,0.41000000000000003,498.7700000000011,1.5073551195634362e-16,499.863839,-3.0,3.6736426731925056e-16,-0.6641999999999996,-155.50071899327125,90.0,24.49928100672813,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07210181618246818
41,0.42,498.74000000000115,1.5440931364606169e-16,499.85711599999996,-3.0,3.6739515428416345e-16,-0.6803999999999996,-155.69743959533503,90.0,24.302560404664355,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07206649454192016
42,0.43,498.7100000000012,1.5808338352804815e-16,499.85023099999995,-3.0,3.6741695156253907e-16,-0.6965999999999996,-155.89627305974952,90.0,24.103726940249857,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07203036197396431
43,0.44,498.6800000000012,1.617576096155874e-16,499.84318399999995,-3.0,3.674262261174547e-16,-0.7127999999999995,-156.09679141938395,90.0,23.903208580615438,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07199342133932474
44,0.45,498.6500000000012,1.6543186856511308e-16,499.83597499999996,-3.0,3.674239643019837e-16,-0.7289999999999995,-156.2983334527768,90.0,23.701666547222576,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07195567554866956
45,0.46,498.62000000000126,1.6910606285566212e-16,499.828604,-3.0,3.6741405066672714e-16,-0.7451999999999995,-156.50033888098181,90.0,23.499661119017556,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07191712756155194
46,0.47000000000000003,498.5900000000013,1.7278014034521958e-16,499.82107099999996,-3.0,3.674013788096387e-16,-0.7613999999999995,-156.70251958914702,90.0,23.29748041085238,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07187778038534212
47,0.48,498.5600000000013,1.7645409580071624e-16,499.81337599999995,-3.0,3.67390218374086e-16,-0.7775999999999995,-156.9048640684624,90.0,23.095135931536987,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.071837637074152
48,0.49,498.53000000000134,1.8012795907661376e-16,499.80551899999995,-3.0,3.6738321560038614e-16,-0.7937999999999995,-157.10753471175107,90.0,22.892465288248303,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07179670072775246
49,0.5,498.50000000000136,1.838017769727879e-16,499.79749999999996,-3.0,3.673811235591724e-16,-0.8099999999999995,-157.31073785055307,90.0,22.689262149446304,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07175497449048471
50,0.51,498.4700000000014,1.8747559555496778e-16,499.789319,-3.0,3.6738312998027975e-16,-0.8261999999999995,-157.51462744575258,90.0,22.485372554246776,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07171246155016608
51,0.52,498.4400000000014,1.9114944767579416e-16,499.78097599999995,-3.0,3.67387523551883e-16,-0.8423999999999995,-157.719266317511,90.0,22.280733682488368,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07166916513699145
52,0.53,498.41000000000145,1.9482334766306264e-16,499.77247099999994,-3.0,3.673924193697167e-16,-0.8585999999999995,-157.9246370703514,90.0,22.07536292964796,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07162508852243055
53,0.54,498.3800000000015,1.9849729261131147e-16,499.76380399999994,-3.0,3.673963271329251e-16,-0.8747999999999995,-158.1306788923924,90.0,21.869321107606947,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07158023501812247
54,0.55,498.3500000000015,2.0217126805435374e-16,499.75497499999994,-3.0,3.673984500022056e-16,-0.8909999999999995,-158.33732626748042,90.0,21.66267373251894,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07153460797476777
55,0.56,498.3200000000015,2.05845255217778e-16,499.74598399999996,-3.0,3.6739870798133265e-16,-0.9071999999999995,-158.54453433619105,90.0,21.455465663808326,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07148821078101915
56,0.5700000000000001,498.29000000000156,2.095192374074609e-16,499.73683099999994,-3.0,3.67397557280529e-16,-0.9233999999999994,-158.75228668805968,90.0,21.247713311939652,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.0714410468623711
57,0.58,498.2600000000016,2.1319320401895033e-16,499.7275159999999,-3.0,3.6739571307925026e-16,-0.9395999999999994,-158.96058941454456,90.0,21.039410585454796,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07139311968004976
58,0.59,498.2300000000016,2.1686715173621312e-16,499.7180389999999,-3.0,3.673938793385302e-16,-0.9557999999999994,-159.16945896405625,90.0,20.8305410359431,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07134443272990315
59,0.6,498.20000000000164,2.205410833841809e-16,499.7083999999999,-3.0,3.673925581109028e-16,-0.9719999999999994,-159.37891075119902,90.0,20.62108924880033,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07129498954129289
60,0.61,498.17000000000166,2.242150054145614e-16,499.69859899999994,-3.0,3.673919683581857e-16,-0.9881999999999994,-159.58895252172564,90.0,20.411047478273698,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07124479367598785
61,0.62,498.1400000000017,2.278889251036453e-16,499.6886359999999,-3.0,3.67392065687931e-16,-1.0043999999999995,-159.7995831782008,90.0,20.200416821798544,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07119384872706044
62,0.63,498.1100000000017,2.3156284831529735e-16,499.6785109999999,-3.0,3.673926290388508e-16,-1.0205999999999995,-160.01079535802833,90.0,19.989204641970996,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07114215831778628
63,0.64,498.08000000000175,2.352367782853934e-16,499.6682239999999,-3.0,3.673933715061503e-16,-1.0367999999999995,-160.22257934575345,90.0,19.77742065424589,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07108972610054776
64,0.65,498.0500000000018,2.389107154736583e-16,499.6577749999999,-3.0,3.6739403797424415e-16,-1.0529999999999995,-160.43492632394188,90.0,19.565073676057438,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07103655575574216
65,0.66,498.0200000000018,2.4258465822196983e-16,499.6471639999999,-3.0,3.6739446638586475e-16,-1.0691999999999995,-160.647829988231,90.0,19.352170011768344,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.070982650990695
66,0.67,497.9900000000018,2.4625860380977543e-16,499.63639099999995,-3.0,3.673946060627796e-16,-1.0853999999999995,-160.86128656219964,90.0,19.1387134377997,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07092801553857905
67,0.68,497.96000000000186,2.4993254950371053e-16,499.62545599999993,-3.0,3.6739450017157934e-16,-1.1015999999999995,-161.07529382038902,90.0,18.924706179610318,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07087265315733964
68,0.6900000000000001,497.9300000000019,2.5360649331398083e-16,499.6143589999999,-3.0,3.673942473036305e-16,-1.1177999999999995,-161.28984987828545,90.0,18.710150121713884,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07081656762862686
69,0.7000000000000001,497.9000000000019,2.572804343321237e-16,499.6030999999999,-3.0,3.673939586532316e-16,-1.1339999999999995,-161.50495229073738,90.0,18.495047709261947,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07075976275673516
70,0.71,497.87000000000194,2.6095437267547455e-16,499.59167899999994,-3.0,3.673937238309802e-16,-1.1501999999999994,-161.72059768064747,90.0,18.279402319351867,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07070224236755074
71,0.72,497.84000000000196,2.6462830916482855e-16,499.58009599999997,-3.0,3.6739359228791187e-16,-1.1663999999999994,-161.93678183477948,90.0,18.06321816521987,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07064401030750744
72,0.73,497.810000000002,2.6830224489950704e-16,499.56835099999995,-3.0,3.6739357105073565e-16,-1.1825999999999994,-162.15350004394097,90.0,17.846499956058356,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07058507044255133
73,0.74,497.780000000002,2.719761808758567e-16,499.55644399999994,-3.0,3.673936347814207e-16,-1.1987999999999994,-162.37074746934326,90.0,17.629252530656053,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07052542665711473
74,0.75,497.75000000000205,2.7565011774197325e-16,499.54437499999995,-3.0,3.6739374190585354e-16,-1.2149999999999994,-162.58851938416845,90.0,17.41148061583086,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07046508285309992
75,0.76,497.7200000000021,2.7932405571767644e-16,499.53214399999996,-3.0,3.673938506534034e-16,-1.2311999999999994,-162.80681124820327,90.0,17.193188751796047,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.070404042948873
76,0.77,497.6900000000021,2.8299799465505763e-16,499.519751,-3.0,3.6739393061621887e-16,-1.2473999999999994,-163.02561865179592,90.0,16.974381348203398,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07034231087826823
77,0.78,497.6600000000021,2.866719341831816e-16,499.50719599999996,-3.0,3.67393967910975e-16,-1.2635999999999994,-163.244937203344,90.0,16.75506279665533,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07027989058960349
78,0.79,497.63000000000216,2.903458738732974e-16,499.49447899999996,-3.0,3.6739396433017023e-16,-1.2797999999999994,-163.4647624214876,90.0,16.53523757851172,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.0702167860447068
79,0.8,497.6000000000022,2.940198133732618e-16,499.48159999999996,-3.0,3.673939324167015e-16,-1.2959999999999994,-163.68508967335927,90.0,16.31491032664005,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07015300121795465
80,0.81,497.5700000000022,2.9769375248286025e-16,499.46855899999997,-3.0,3.67393888969922e-16,-1.3121999999999994,-163.90591416287828,90.0,16.094085837121025,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07008854009532212
81,0.8200000000000001,497.54000000000224,3.0136769116599083e-16,499.455356,-3.0,3.673938492158445e-16,-1.3283999999999994,-164.12723095489991,90.0,15.872769045099371,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.07002340667344545
82,0.8300000000000001,497.51000000000226,3.050416295142074e-16,499.441991,-3.0,3.673938230586442e-16,-1.3445999999999994,-164.34903501202842,90.0,15.650964987970884,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06995760495869699
83,0.84,497.4800000000023,3.087155676854137e-16,499.42846399999996,-3.0,3.6739381385773754e-16,-1.3607999999999993,-164.57132122538013,90.0,15.428678774619152,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.069891138966273
84,0.85,497.4500000000023,3.1238950584161797e-16,499.41477499999996,-3.0,3.6739381935303904e-16,-1.3769999999999993,-164.79408443022444,90.0,15.205915569774861,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06982401271929467
85,0.86,497.42000000000235,3.1606344410315565e-16,499.400924,-3.0,3.6739383387608644e-16,-1.3931999999999993,-165.01731940645962,90.0,14.982680593539698,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06975623024792217
86,0.87,497.3900000000024,3.1973738252733105e-16,499.386911,-3.0,3.673938508748394e-16,-1.4093999999999993,-165.2410208699573,90.0,14.758979130041979,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06968779558848238
87,0.88,497.3600000000024,3.234113211104567e-16,499.372736,-3.0,3.6739386496792253e-16,-1.4255999999999993,-165.46518346140942,90.0,14.534816538589864,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06961871278261042
88,0.89,497.3300000000024,3.27085259806113e-16,499.35839899999996,-3.0,3.673938730956242e-16,-1.4417999999999993,-165.6898017384917,90.0,14.310198261507601,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06954898587640487
89,0.9,497.30000000000246,3.307591985500137e-16,499.34389999999996,-3.0,3.673938747061842e-16,-1.4579999999999993,-165.91487017293693,90.0,14.085129827062369,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06947861891959715
90,0.91,497.2700000000025,3.3443313728276183e-16,499.329239,-3.0,3.673938711986378e-16,-1.4741999999999993,-166.14038315150663,90.0,13.859616848492665,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06940761596473526
91,0.92,497.2400000000025,3.381070759648249e-16,499.314416,-3.0,3.6739386498598947e-16,-1.4903999999999993,-166.3663349797968,90.0,13.633665020202509,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06933598106638154
92,0.93,497.21000000000254,3.41781014581806e-16,499.29943099999997,-3.0,3.673938585440099e-16,-1.5065999999999993,-166.59271988613153,90.0,13.407280113867765,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06926371828032529
93,0.9400000000000001,497.18000000000256,3.4545495314130227e-16,499.28428399999996,-3.0,3.6739385371164813e-16,-1.5227999999999993,-166.81953202442185,90.0,13.180467975577447,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06919083166280962
94,0.9500000000000001,497.1500000000026,3.49128891664594e-16,499.26897499999995,-3.0,3.6739385136464465e-16,-1.5389999999999993,-167.0467654754706,90.0,12.953234524528671,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06911732526977327
95,0.96,497.1200000000026,3.528028301769157e-16,499.25350399999996,-3.0,3.673938514466779e-16,-1.5551999999999992,-167.27441424704554,90.0,12.725585752953755,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06904320315610682
96,0.97,497.09000000000265,3.5647676869938843e-16,499.237871,-3.0,3.6739385324839657e-16,-1.5713999999999992,-167.50247227345585,90.0,12.497527726543439,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06896846937492414
97,0.98,497.0600000000027,3.601507072443662e-16,499.22207599999996,-3.0,3.673938557874075e-16,-1.5875999999999992,-167.7309334152854,90.0,12.269066584713876,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06889312797684831
98,0.99,497.0300000000027,3.6382464581451226e-16,499.20611899999994,-3.0,3.673938581560148e-16,-1.6037999999999992,-167.9597914594397,90.0,12.040208540559554,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06881718300931255
99,1.0,497.00000000000273,3.6749858440480564e-16,499.18999999999994,-3.0,3.6739385975008565e-16,-1.6199999999999992,-168.18904011975178,90.0,11.810959880247495,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06874063851587621
100,1.01,496.97000000000276,3.7117252300609634e-16,499.17371899999995,-3.0,3.673938603495975e-16,-1.6361999999999992,-168.41867303804642,90.0,11.581326961952836,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06866349853555541
101,1.02,496.9400000000028,3.748464616087927e-16,499.15727599999997,-3.0,3.6739386007063824e-16,-1.6523999999999992,-168.6486837852224,90.0,11.351316214776878,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06858576710216882
102,1.03,496.9100000000028,3.7852040020562775e-16,499.14067099999994,-3.0,3.6739385923840103e-16,-1.6685999999999992,-168.87906586240265,90.0,11.12093413759661,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06850744824369824
103,1.04,496.88000000000284,3.821943387930034e-16,499.1239039999999,-3.0,3.6739385823851017e-16,-1.6847999999999992,-169.10981270187966,90.0,10.890187298119637,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06842854598166404
104,1.05,496.85000000000286,3.858682773709438e-16,499.1069749999999,-3.0,3.6739385739373544e-16,-1.7009999999999992,-169.34091766806242,90.0,10.659082331936856,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06834906433051548
105,1.06,496.8200000000029,3.8954221594206485e-16,499.0898839999999,-3.0,3.673938568928707e-16,-1.7171999999999992,-169.57237405824833,90.0,10.42762594175094,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06826900729703586
106,1.07,496.7900000000029,3.932161545101209e-16,499.07263099999994,-3.0,3.6739385677662016e-16,-1.7333999999999992,-169.8041751035066,90.0,10.195824896492674,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06818837887976231
107,1.08,496.76000000000295,3.968900930786488e-16,499.0552159999999,-3.0,3.67393856968257e-16,-1.7495999999999992,-170.03631396959295,90.0,9.963686030406343,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06810718306842031
108,1.09,496.730000000003,4.005640316500557e-16,499.0376389999999,-3.0,3.673938573279564e-16,-1.7657999999999991,-170.26878375785932,90.0,9.731216242139938,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06802542384337287
109,1.1,496.700000000003,4.0423797022527507e-16,499.0198999999999,-3.0,3.673938577091415e-16,-1.7819999999999991,-170.50157750637078,90.0,9.4984224936285,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06794310517508409
110,1.11,496.67000000000303,4.079119088039267e-16,499.0019989999999,-3.0,3.6739385800075977e-16,-1.7981999999999991,-170.73468819093804,90.0,9.26531180906124,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06786023102359717
111,1.12,496.64000000000306,4.115858473847925e-16,498.9839359999999,-3.0,3.6739385814782296e-16,-1.8143999999999991,-170.9681087262392,90.0,9.031891273760067,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06777680533802691
112,1.1300000000000001,496.6100000000031,4.152597859663891e-16,498.96571099999994,-3.0,3.6739385815069994e-16,-1.8305999999999991,-171.2018319669942,90.0,8.798168033005041,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06769283205606617
113,1.1400000000000001,496.5800000000031,4.1893372454745116e-16,498.9473239999999,-3.0,3.6739385804936405e-16,-1.846799999999999,-171.43585070908753,90.0,8.564149290911722,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06760831510350662
114,1.1500000000000001,496.55000000000314,4.226076631272184e-16,498.9287749999999,-3.0,3.673938579011871e-16,-1.862999999999999,-171.67015769078122,90.0,8.329842309218026,0.0,-3.0000000000000004,-3.0000000000000004,7500000.0,0.06752325839377331
