#{"t_start": 1764789685.233699, "env_id": "None"}
r,l,t,success,semi_success
-34.312584,333,1.271422,False,False
-35.078907,274,1.519054,False,False
-39.919188,259,1.731178,False,False
-42.645693,243,1.918596,False,False
-38.737345,275,2.140588,False,False
-37.950658,248,2.333609,False,False
-40.584666,251,2.53785,False,False
-27.93972,389,5.452324,False,False
-39.670159,323,5.696697,False,False
-36.754797,372,5.978565,False,False
-30.480509,281,6.18743,False,False
-34.634894,254,6.410743,False,False
-37.017774,243,6.690951,False,False
-42.774199,247,6.902869,False,False
-41.125554,256,9.943428,False,False
-36.183639,278,10.243,False,False
-36.29076,251,10.536103,False,False
-27.721707,369,10.911411,False,False
-34.298291,283,11.172592,False,False
-36.809472,317,11.437132,False,False
-36.07167,268,11.657673,False,False
-35.467946,311,14.558201,False,False
-35.415539,251,14.740043,False,False
-38.138158,261,14.934377,False,False
-33.390114,264,15.180814,False,False
-39.97135,251,15.466997,False,False
-37.732881,272,15.833464,False,False
-36.439841,300,16.185916,False,False
-35.26144,281,19.025601,False,False
-34.094224,320,19.276693,False,False
-28.445656,320,19.542615,False,False
-34.9436,262,19.7819,False,False
-36.040161,273,20.190238,False,False
-32.44056,346,20.579557,False,False
-36.403442,284,20.825764,False,False
-29.843446,353,23.726076,False,False
-36.383128,279,23.952387,False,False
-24.659073,302,24.197781,False,False
-29.068197,282,24.48975,False,False
-35.371612,278,24.832971,False,False
-35.793833,267,25.128007,False,False
-36.348144,279,25.36367,False,False
-34.000243,267,28.26019,False,False
-37.824574,288,28.555823,False,False
-37.550692,253,28.766436,False,False
-19.450873,366,29.072067,False,False
-28.359891,302,29.331838,False,False
-40.307544,247,29.627314,False,False
-30.348058,255,29.919942,False,False
-36.12661,287,30.201183,False,False
-35.033058,279,33.046911,False,False
-32.054321,298,33.324311,False,False
-31.769006,288,33.565523,False,False
-29.182066,276,33.792682,False,False
-36.636381,253,34.005007,False,False
-34.278916,258,34.2069,False,False
-35.543639,270,34.413979,False,False
-31.005418,342,37.184106,False,False
-32.252637,323,37.468111,False,False
-33.01606,286,37.738033,False,False
-28.534961,294,38.104013,False,False
-23.921798,290,38.460746,False,False
-23.735594,347,38.781,False,False
-28.422455,299,39.021693,False,False
-26.799748,307,41.847548,False,False
-26.895685,272,42.070809,False,False
-34.268542,302,42.327661,False,False
-29.434296,301,42.564663,False,False
-27.243538,300,42.821634,False,False
-27.629897,329,43.1022,False,False
-27.742646,272,46.007968,False,False
-30.336102,321,46.328068,False,False
-32.292984,263,46.538334,False,False
-22.288,300,46.772147,False,False
-27.699445,316,47.022995,False,False
-26.058549,276,47.247241,False,False
-29.867848,280,47.491039,False,False
-30.950878,281,50.463134,False,False
-28.523438,316,50.701789,False,False
-23.994929,305,50.938512,False,False
-22.148284,305,51.181564,False,False
-26.376459,272,51.377472,False,False
-22.941341,297,51.626156,False,False
-16.478057,291,51.912044,False,False
-24.100518,284,54.90539,False,False
-19.513507,284,55.15112,False,False
-19.934322,289,55.387999,False,False
-23.086415,306,55.628591,False,False
-18.074264,301,55.873693,False,False
-21.002851,318,56.217692,False,False
-16.40166,306,56.554979,False,False
-18.579004,292,59.500802,False,False
-21.552399,279,59.720778,False,False
-18.481273,305,59.943116,False,False
-19.072666,275,60.198222,False,False
-19.795714,311,60.439718,False,False
-10.72844,319,60.709858,False,False
-16.723808,292,60.972303,False,False
-18.166002,297,64.226779,False,False
-12.931674,296,64.459286,False,False
-16.441513,299,64.69345,False,False
-15.332436,306,64.940555,False,False
-16.922104,305,65.222643,False,False
-11.996007,306,65.585483,False,False
-7.318988,297,65.914665,False,False
-4.402354,300,68.841017,False,False
-8.644455,305,69.078555,False,False
-6.683516,300,69.306055,False,False
-9.662815,303,69.54165,False,False
-16.441219,311,69.80594,False,False
-12.309326,299,70.055822,False,False
-6.399593,307,70.387642,False,False
-0.722639,303,73.339087,False,False
-10.400735,306,73.579879,False,False
-5.670237,300,73.810597,False,False
-7.155701,306,74.052745,False,False
-11.087879,310,74.321014,False,False
-5.942399,294,74.566935,False,False
-6.024438,306,77.520867,False,False
-4.159026,302,77.746216,False,False
-5.342622,307,78.004285,False,False
-9.045987,309,78.287005,False,False
-5.086207,303,78.698449,False,False
-4.971061,307,79.051122,False,False
-5.083418,309,79.324653,False,False
-8.357776,308,82.098135,False,False
-2.649683,305,82.339816,False,False
1.400677,309,82.691978,False,False
-0.026303,304,83.045698,False,False
-1.862637,307,83.311492,False,False
-0.207249,304,83.578397,False,False
-5.494111,301,83.884704,False,False
-2.812454,305,86.702834,False,False
1.27901,303,86.956594,False,False
-1.700057,307,87.314937,False,False
-1.738612,314,87.710596,False,False
3.02983,305,88.019836,False,False
0.104062,313,88.299099,False,False
-1.865696,307,91.145742,False,False
0.463615,308,91.406814,False,False
1.567516,308,91.648875,False,False
-2.025529,300,91.895311,False,False
6.272715,306,92.146152,False,False
2.882474,306,92.406357,False,False
1.7504,308,92.656885,False,False
1.866558,306,95.309983,False,False
