#{"t_start": 1764789685.244908, "env_id": "None"}
r,l,t,success,semi_success
-34.697604,320,1.249252,False,False
-39.762877,260,1.475786,False,False
-37.405315,247,1.690288,False,False
-37.357333,335,1.952971,False,False
-37.021715,250,2.152509,False,False
-37.401227,283,2.377208,False,False
-43.01037,254,2.58266,False,False
-36.053411,274,5.404301,False,False
-28.180907,370,5.683785,False,False
-35.563381,265,5.883336,False,False
-31.322053,313,6.117595,False,False
-38.34859,325,6.394029,False,False
-36.329475,381,6.791766,False,False
-29.136853,315,9.873178,False,False
-28.450754,336,10.233557,False,False
-32.625949,292,10.578266,False,False
-36.875354,278,10.853594,False,False
-34.473864,341,11.16918,False,False
-31.178225,388,11.492793,False,False
-39.344848,300,11.731933,False,False
-37.576747,330,14.644236,False,False
-37.045458,262,14.83119,False,False
-37.472171,294,15.089056,False,False
-34.404876,260,15.338194,False,False
-36.432079,259,15.700615,False,False
-31.580228,341,16.127089,False,False
-36.538092,258,16.35479,False,False
-31.956751,322,19.20983,False,False
-37.788921,254,19.411284,False,False
-35.597647,267,19.638127,False,False
-36.286333,332,20.068536,False,False
-34.341812,274,20.427976,False,False
-36.453705,249,20.652927,False,False
-36.891947,285,20.905107,False,False
-32.863775,316,23.767124,False,False
-28.897946,294,24.001594,False,False
-35.359561,295,24.262233,False,False
-32.495268,252,24.536158,False,False
-34.9887,317,24.922727,False,False
-35.901028,251,25.177398,False,False
-31.496071,264,25.403066,False,False
-37.071345,297,28.313886,False,False
-33.412325,291,28.61612,False,False
-30.423748,317,28.882712,False,False
-34.844611,284,29.115935,False,False
-34.248523,304,29.393921,False,False
-34.701276,355,29.827808,False,False
-37.550644,261,30.100104,False,False
-29.680488,351,33.006035,False,False
-37.689057,261,33.253651,False,False
-31.170019,319,33.521367,False,False
-34.846656,262,33.739644,False,False
-35.158313,304,33.993799,False,False
-30.9435,308,34.231627,False,False
-30.856106,311,34.480009,False,False
-32.969525,316,37.223929,False,False
-36.054049,253,37.451682,False,False
-35.404861,300,37.736676,False,False
-35.82807,306,38.110774,False,False
-29.238957,322,38.50225,False,False
-34.141109,270,38.750344,False,False
-31.672111,281,38.980398,False,False
-25.838972,259,41.769049,False,False
-30.553706,275,41.983192,False,False
-33.834575,281,42.211343,False,False
-27.138361,335,42.498579,False,False
-30.359382,288,42.730481,False,False
-32.453558,296,42.977217,False,False
-27.813721,283,43.257063,False,False
-29.820139,282,46.185618,False,False
-27.996081,298,46.443667,False,False
-19.05011,281,46.659468,False,False
-26.27687,274,46.874128,False,False
-22.119305,301,47.110923,False,False
-28.135427,273,47.352114,False,False
-29.2776,311,47.615927,False,False
-25.908629,309,50.592396,False,False
-24.450455,302,50.816413,False,False
-28.035724,282,51.047224,False,False
-26.128609,270,51.249667,False,False
-23.142858,313,51.492498,False,False
-26.026267,288,51.735504,False,False
-21.928936,323,52.04341,False,False
-13.955819,276,55.047259,False,False
-11.311209,324,55.31661,False,False
-19.359226,303,55.545973,False,False
-14.304792,306,55.794848,False,False
-12.885358,291,56.09556,False,False
-20.222628,293,56.408114,False,False
-22.550397,310,56.717908,False,False
-21.450458,293,59.645611,False,False
-25.462548,333,59.888286,False,False
-13.735594,293,60.151432,False,False
-19.152906,312,60.397438,False,False
-12.451462,307,60.648833,False,False
-17.778843,308,60.929845,False,False
-15.628176,300,64.184863,False,False
-16.636395,299,64.425845,False,False
-7.634114,300,64.657184,False,False
-16.954815,305,64.901489,False,False
-12.967977,304,65.180896,False,False
-14.917869,299,65.535114,False,False
-14.691593,292,65.846378,False,False
-10.145579,293,68.789592,False,False
-11.464611,299,69.023797,False,False
-4.704065,295,69.249111,False,False
-12.287999,309,69.485006,False,False
-10.942104,302,69.73505,False,False
-12.203257,288,69.978162,False,False
-10.272666,307,70.291729,False,False
-14.011058,310,73.278765,False,False
4.042081,306,73.512061,False,False
-10.974478,290,73.738795,False,False
-3.866424,303,73.973084,False,False
-10.977644,291,74.211666,False,False
-4.172335,302,74.483587,False,False
-6.645683,307,74.736051,False,False
-6.178825,306,77.665439,False,False
0.171176,305,77.924916,False,False
0.125861,296,78.171415,False,False
-6.970028,296,78.505202,False,False
-1.510614,300,78.939519,False,False
-7.659927,299,79.198276,False,False
-4.030365,301,79.466873,False,False
-3.693883,310,82.229236,False,False
-2.609668,302,82.507562,False,False
-0.877343,307,82.889409,False,False
-3.594379,302,83.183996,False,False
2.821809,307,83.452511,False,False
-3.704712,309,83.722715,False,False
-3.458156,310,86.593237,False,False
4.439073,306,86.841057,False,False
-4.938279,302,87.151962,False,False
3.40071,305,87.530437,False,False
-1.406739,306,87.885706,False,False
-5.825916,295,88.15762,False,False
1.152064,309,88.420331,False,False
-1.706915,307,91.273009,False,False
4.360898,305,91.519603,False,False
0.534376,308,91.765818,False,False
1.210317,305,92.016363,False,False
3.780182,304,92.272293,False,False
-1.772765,310,92.528163,False,False
4.395148,306,92.778084,False,False
5.229253,312,95.501771,False,False
6.625579,308,95.766228,False,False
5.836066,309,96.078518,False,False
