#{"t_start": 1764740506.492664, "env_id": "None"}
r,l,t,success
72.166851,234,0.879003,False
80.676711,315,1.138039,False
71.541505,234,1.326377,False
74.920602,249,1.479788,False
92.882857,345,1.671022,False
83.40566,313,1.826725,False
68.361874,237,1.946414,False
77.621661,309,4.217334,False
75.745738,303,4.363085,False
81.304461,304,4.519949,False
76.248134,285,4.661462,False
78.946473,301,4.813731,False
74.343701,243,4.939586,False
73.396348,279,5.080811,False
80.589503,320,7.390349,False
72.515609,256,7.575496,False
73.027018,260,7.745773,False
75.494093,283,7.958382,False
75.050446,281,8.154329,False
72.647249,266,8.297226,False
72.821018,247,8.432048,False
72.270676,243,8.553135,False
74.355222,263,10.803671,False
70.844583,236,10.934573,False
81.979142,306,11.148139,False
72.759014,248,11.298435,False
71.487143,254,11.448214,False
74.695333,254,11.6649,False
82.246838,297,11.933104,False
73.642329,276,14.212632,False
79.984677,299,14.371645,False
69.852432,243,14.511499,False
72.731351,253,14.661249,False
71.702751,248,14.812901,False
85.407144,299,14.974227,False
72.539399,256,15.113003,False
81.528459,291,15.294856,False
76.431699,286,17.652724,False
70.980107,244,17.800099,False
73.757796,263,17.95974,False
68.943323,237,18.113557,False
81.471018,292,18.278679,False
83.462027,284,18.434542,False
73.237274,236,18.560666,False
77.646342,273,18.722064,False
70.274217,244,20.946245,False
71.386912,234,21.113602,False
70.426541,243,21.25138,False
70.554645,240,21.386279,False
84.012663,306,21.537844,False
72.342957,249,21.658248,False
77.719169,265,21.790647,False
74.9684,244,21.926393,False
81.428766,292,24.101242,False
76.758635,268,24.279111,False
71.742174,243,24.425743,False
72.98,251,24.563265,False
73.72983,243,24.68901,False
75.50432,265,24.817304,False
77.094888,269,24.978875,False
87.419984,293,27.242821,False
71.828087,235,27.360554,False
86.341096,286,27.508582,False
87.901199,310,27.669558,False
78.498616,266,27.807711,False
76.870517,247,27.93819,False
70.405121,235,28.062099,False
70.47325,232,28.189095,False
73.037411,235,30.476315,False
74.559118,249,30.60653,False
76.672129,266,30.747344,False
83.364075,293,30.916734,False
74.505655,241,31.046027,False
77.865866,264,31.197223,False
74.451012,254,31.35936,False
82.811815,291,31.541612,False
83.98398,284,33.804457,False
77.457433,257,33.994779,False
82.566514,270,34.150534,False
83.133318,265,34.393346,False
80.369661,260,34.617382,False
86.79726,281,34.789611,False
75.667441,246,34.921865,False
76.584425,241,35.042208,False
87.552628,286,37.327868,False
80.923577,254,37.469225,False
81.833364,271,37.629854,False
83.223435,260,37.786206,False
90.152626,283,37.933431,False
88.06684,295,38.112282,False
76.087486,250,38.28083,False
74.356687,243,38.438463,False
77.126648,252,40.798721,False
81.573935,263,40.960115,False
86.04351,279,41.182651,False
82.170736,272,41.371042,False
89.909989,289,41.552204,False
88.797676,278,41.720431,False
94.471082,291,41.893302,False
82.111533,262,44.125583,False
88.706146,274,44.317393,False
87.505775,282,44.496826,False
87.118493,276,44.66579,False
91.281097,284,44.862,False
81.459388,269,45.066347,False
86.053249,271,45.225711,False
94.690967,289,47.510075,False
82.886456,265,47.682635,False
90.520728,279,47.834936,False
80.045812,256,47.965537,False
93.870157,287,48.105287,False
85.700825,270,48.246172,False
81.875373,263,48.40325,False
90.569233,279,48.553861,False
83.410201,265,50.866786,False
89.473688,275,51.022785,False
97.560702,287,51.235896,False
76.796568,248,51.428631,False
81.841429,255,51.595637,False
91.144833,274,51.745866,False
89.959699,274,51.894079,False
87.512816,272,52.02947,False
80.579223,255,54.211323,False
91.696954,278,54.377242,False
91.770049,276,54.513178,False
92.064282,275,54.655711,False
95.480343,281,54.805621,False
90.437717,274,55.032923,False
87.74453,272,55.212195,False
91.508165,282,57.525879,False
92.423311,276,57.702758,False
85.593964,265,57.874292,False
82.19266,261,58.022665,False
93.398221,281,58.172499,False
83.221367,261,58.299476,False
97.174617,285,58.437264,False
79.777975,252,58.566377,False
94.703469,279,60.815743,False
90.604021,273,60.967881,False
96.181033,281,61.134026,False
91.165604,270,61.286908,False
88.160375,270,61.454561,False
98.381786,282,61.609734,False
98.223116,285,61.752479,False
84.267105,261,64.018908,False
101.082956,288,64.189921,False
100.400076,286,64.370163,False
92.684527,272,64.560473,False
99.073288,285,64.724234,False
98.933456,283,64.888655,False
103.295466,290,65.034461,False
86.123382,263,67.324918,False
103.823087,287,67.468496,False
92.888616,273,67.6128,False
103.213639,289,67.76782,False
90.432062,270,67.935501,False
100.426358,285,68.086582,False
97.804067,283,68.25765,False
99.470973,284,68.451698,False
101.999525,286,70.80104,False
101.336861,285,70.942564,False
101.326261,288,71.090882,False
103.673296,287,71.246544,False
102.972292,288,71.438189,False
101.968108,288,71.597356,False
104.060044,289,71.777013,False
103.658108,287,74.219261,False
102.564893,285,74.403622,False
105.776778,289,74.595979,False
103.748775,287,74.80262,False
105.869598,289,74.982212,False
103.887539,287,75.20517,False
102.151263,284,75.477355,False
