#{"t_start": 1764738967.574014, "env_id": "None"}
r,l,t,success
-2423.662912,256,1.000515,False
-2057.094017,240,1.169423,False
-3758.071821,312,1.349129,False
-2802.065898,277,1.51608,False
-2013.544533,238,1.658808,False
-1808.524484,227,1.797959,False
-2433.787734,260,1.950299,False
-2612.292051,264,4.365518,False
-3493.705915,308,4.536543,False
-3236.125171,291,4.727769,False
-2267.484483,247,4.907101,False
-2067.898793,242,5.055934,False
-2136.375793,240,5.352777,False
-3533.491433,304,5.588185,False
-2832.624116,277,5.78295,False
-1969.175159,237,8.115413,False
-2260.896065,252,8.29919,False
-2017.270918,239,8.481909,False
-2448.983305,257,8.646213,False
-2454.115977,260,8.796593,False
-2243.911156,251,8.93913,False
-2033.675712,237,9.07574,False
-4050.032465,317,9.259368,False
-2487.558374,260,11.790933,False
-2437.421831,256,11.949463,False
-2058.851983,234,12.1019,False
-1943.083421,232,12.245114,False
-3622.024629,311,12.438916,False
-2435.33121,254,12.620154,False
-2755.968686,266,12.831947,False
-3359.459013,296,13.01589,False
-2403.584416,251,15.461651,False
-2270.614921,248,15.653437,False
-1999.962678,232,15.83466,False
-2193.330378,241,15.988795,False
-2330.664824,244,16.163629,False
-1971.31097,229,16.392586,False
-2083.041593,234,16.607675,False
-4768.579718,337,16.825274,False
-2423.359032,250,19.291202,False
-2047.408719,233,19.446311,False
-3477.103925,290,19.657363,False
-2031.75572,231,19.812897,False
-1775.057881,221,19.949315,False
-1841.108559,220,20.074704,False
-4429.576536,323,20.262813,False
-2176.030952,234,20.401863,False
-3379.268432,286,22.958317,False
-1820.589175,218,23.149723,False
-1904.008956,222,23.315282,False
-2322.881597,240,23.52499,False
-3010.540488,270,23.765691,False
-1918.293695,221,23.926701,False
-2636.251266,251,24.079073,False
-3989.176786,304,24.272494,False
-3053.298168,268,26.757342,False
-1955.616136,226,26.892795,False
-2810.681599,256,27.039102,False
-1894.210115,224,27.172071,False
-2214.171042,230,27.31022,False
-3979.784814,303,27.482098,False
-1930.030143,222,27.611655,False
-1918.929448,221,27.734531,False
-3396.376045,280,30.370475,False
-3262.470306,280,30.533546,False
-2788.127498,255,30.688178,False
-3579.967381,290,30.861113,False
-1862.392861,219,30.989044,False
-2030.364967,230,31.13775,False
-2308.649079,237,31.284396,False
-1925.716557,226,31.417091,False
-2483.382848,249,31.577779,False
-4585.366587,327,34.206832,False
-4452.953437,314,34.395534,False
-2108.446736,229,34.526781,False
-6196.427834,373,34.738521,False
-2415.387616,244,34.88033,False
-2401.44204,243,35.013925,False
-2765.460269,255,35.156145,False
-2793.08715,257,37.620547,False
-2123.465703,226,37.810487,False
-1784.074554,214,37.965699,False
-2628.679302,252,38.142861,False
-1845.549232,218,38.315325,False
-4307.176175,306,38.596129,False
-8216.718493,407,38.859565,False
-2700.222599,253,39.004005,False
-2638.973925,256,41.52982,False
-2959.621733,266,41.732668,False
-6247.445505,359,41.982979,False
-2634.685261,251,42.146455,False
-1937.843059,223,42.289102,False
-2469.230878,241,42.449262,False
-4544.061539,319,42.654088,False
-3060.726002,268,45.248976,False
-1796.138173,214,45.3928,False
-3105.552477,269,45.572329,False
-1888.706807,219,45.707099,False
-1899.278717,219,45.862148,False
-4668.484518,322,46.056434,False
-1873.160985,216,46.181916,False
-2232.797447,232,46.333133,False
-1889.902982,217,46.50416,False
-2688.250948,251,49.048542,False
-1863.202905,217,49.209631,False
-1789.282781,213,49.355429,False
-4193.549677,306,49.573749,False
-8253.626926,417,49.831729,False
-2544.541964,257,49.981458,False
-3751.791302,288,50.148146,False
-2100.572942,232,52.733541,False
-1814.324026,224,52.870355,False
-1921.499258,218,52.998921,False
-1933.248734,225,53.16294,False
-2440.040072,244,53.348996,False
-1827.690249,215,53.509225,False
-2575.730662,254,53.669565,False
-5086.502151,330,53.873191,False
-2511.650854,241,56.427812,False
-1865.715472,217,56.590674,False
-1866.015483,217,56.785752,False
-1915.779494,225,56.922283,False
-1763.479362,215,57.05572,False
-1802.785249,216,57.182052,False
-2270.895436,239,57.320799,False
-1897.997827,218,57.451836,False
-3823.889845,308,57.632173,False
-1953.419537,221,60.144095,False
-1789.397443,216,60.274513,False
-2497.409332,259,60.428579,False
-2213.232662,233,60.564367,False
-1795.347503,217,60.690962,False
-1915.44065,219,60.820652,False
-1859.808755,227,60.975733,False
-1871.944499,219,61.128559,False
-2531.978386,242,61.283323,False
-1859.56417,223,63.783603,False
-1741.239066,211,63.93785,False
-2767.175275,261,64.085084,False
-1765.118585,215,64.228561,False
-1993.951237,224,64.382111,False
-1884.445884,228,64.556406,False
-2024.484497,235,64.706711,False
-1798.932736,220,64.845099,False
-1812.996008,214,64.97259,False
-1876.146424,224,67.45671,False
-1760.253918,212,67.60734,False
-2868.271528,275,67.806714,False
-1738.959926,205,67.959547,False
-1907.074068,221,68.103431,False
-1771.730555,221,68.23429,False
-1914.067584,220,68.359581,False
-1984.351892,217,68.490213,False
-1769.835802,210,68.640498,False
-1845.688893,229,68.781774,False
-1734.03041,211,71.327477,False
-2166.16587,245,71.479833,False
-1718.60151,205,71.604663,False
-1777.849333,220,71.745385,False
-1806.462494,218,71.914797,False
-2073.687639,234,72.052956,False
-2311.233528,242,72.200814,False
-1726.429488,213,72.328066,False
-1744.45909,212,72.476149,False
-2426.680545,255,75.050363,False
-1803.501581,212,75.195373,False
-1714.906607,210,75.33045,False
-1834.568788,210,75.450396,False
-2258.018775,228,75.586692,False
-1696.532423,206,75.711292,False
-1885.52704,226,75.839735,False
-3733.669958,313,76.054294,False
-2488.499246,264,78.601525,False
-1855.256012,213,78.729981,False
-1859.706847,215,78.856657,False
-1826.199341,208,78.980269,False
-1708.289467,205,79.098681,False
-1840.843148,222,79.225768,False
-1837.003849,212,79.372806,False
-2923.814448,277,79.545895,False
-1836.771774,218,79.694677,False
-1753.580283,210,79.844558,False
-2051.906633,236,82.370342,False
-2123.146115,230,82.502631,False
-1814.292629,209,82.619471,False
-1804.965245,212,82.746526,False
-1865.143775,229,82.908408,False
-1689.743964,202,83.027437,False
-1834.195913,222,83.16361,False
-2144.41409,240,83.335441,False
-1788.086353,213,83.48887,False
-1854.228608,215,86.078868,False
-1756.017547,209,86.199392,False
-1738.974621,204,86.313273,False
-1775.098357,211,86.436305,False
-1737.93713,207,86.548645,False
-1825.475106,224,86.668354,False
-1829.949679,215,86.798877,False
-1711.216294,207,86.942295,False
-1761.613279,209,87.059378,False
-1710.820612,211,87.187334,False
-2437.240309,259,89.731759,False
-1875.583204,230,89.874211,False
-2382.18401,265,90.031829,False
-1748.519091,208,90.15461,False
-1822.482256,208,90.294716,False
-1928.763794,216,90.439829,False
-1766.721521,227,90.571907,False
-1727.528254,206,90.705954,False
-1866.381057,232,90.865281,False
-1747.375763,206,93.459435,False
-1782.724671,229,93.593896,False
-1806.328177,211,93.714901,False
-2236.900182,243,93.870752,False
-1725.314355,207,94.012872,False
-1805.267675,212,94.137886,False
-1714.878768,206,94.258217,False
-2014.577355,242,94.419522,False
-1768.985798,213,94.576323,False
-1731.969689,210,97.113567,False
-1724.467755,203,97.241603,False
-1798.768937,216,97.363895,False
-2165.993341,223,97.496708,False
-1822.372752,226,97.637145,False
-1791.367825,206,97.755815,False
-1691.731172,201,97.880246,False
-1663.011528,199,98.001849,False
-1805.638389,234,98.1349,False
-1724.469886,208,98.2557,False
-2562.086105,252,100.688505,False
-2068.316606,226,100.841882,False
-1687.876153,205,101.00921,False
-1719.3175,208,101.159159,False
-2209.415694,241,101.308726,False
-1764.270414,229,101.468184,False
-1704.244203,205,101.675167,False
-1854.589003,230,101.846903,False
-1926.401588,220,101.993812,False
-2669.287168,259,104.539745,False
-1758.605407,213,104.673028,False
-1825.576331,237,104.830506,False
-1736.352544,206,104.9724,False
-1685.805434,202,105.119371,False
-2461.008839,257,105.281702,False
-1782.882114,203,105.413997,False
-1846.871854,234,105.549168,False
-1915.876463,211,105.668403,False
-1687.855821,205,108.197121,False
-1704.569026,206,108.322058,False
-1676.650993,199,108.432393,False
-1842.350515,237,108.568015,False
-1676.586814,201,108.677426,False
-1854.358583,234,108.807025,False
-2014.434179,229,108.937307,False
-2511.199589,274,109.084267,False
-1673.243051,201,109.207642,False
-1751.441597,205,111.705905,False
-1819.668244,208,111.915962,False
