#{"t_start": 1764694571.929028, "env_id": "None"}
r,l,t
137.884726,381,1173.550223
145.558229,433,1173.702
129.034543,361,1173.8322
136.200526,407,1175.051608
162.271835,442,1175.207229
114.061777,399,1175.350907
174.134576,484,1175.525584
142.073691,437,1176.744208
151.751496,435,1176.898753
144.159475,395,1177.048661
151.805244,415,1177.195314
-87.685029,735,1177.467461
124.907113,388,1178.615177
153.097972,434,1178.78995
140.879188,422,1178.944853
133.587008,410,1179.096421
287.781015,383,1179.233929
170.085145,468,1180.363528
316.553487,454,1180.537948
137.316159,406,1180.706134
67.775261,517,1180.914901
178.858421,544,1182.099727
145.840508,406,1182.250211
146.080158,454,1182.413728
-185.343334,623,1182.640448
150.426925,412,1183.793815
139.939381,457,1183.959027
153.489939,429,1184.112862
154.475504,432,1184.269595
162.953588,494,1184.45242
125.857924,382,1185.539037
137.93626,392,1185.689582
329.563679,508,1185.875829
156.652608,481,1186.05391
135.247411,401,1187.190238
-71.723821,829,1187.48198
157.029038,459,1187.651739
339.812125,519,1190.984921
-125.456673,566,1192.306188
140.209458,396,1192.456411
123.664875,421,1192.611367
162.523726,500,1192.78464
142.443499,468,1194.044275
185.244403,528,1194.240811
150.402705,420,1194.386575
152.45447,433,1194.535868
135.63879,364,1194.662066
291.033691,395,1195.874883
193.464435,591,1196.087465
132.238259,412,1196.234872
136.772154,445,1196.383736
140.355756,469,1197.677914
68.62524,447,1197.851143
155.541923,477,1198.017274
151.127881,477,1198.173479
185.593583,511,1198.341552
323.434112,495,1199.526719
158.622787,449,1199.693479
155.402542,464,1199.845676
165.797346,508,1200.015942
-2.39841,434,1201.10894
129.278904,423,1201.266768
152.175643,443,1201.426896
138.65304,496,1201.590797
137.093584,447,1201.748539
171.927556,508,1202.872919
159.34108,457,1203.029905
135.520619,436,1203.173689
134.451733,385,1203.298511
142.78614,414,1204.386147
21.173588,1147,1204.776274
54.866696,935,1206.057436
136.162355,453,1206.221187
316.92966,452,1206.384083
137.174609,469,1206.537614
150.252692,463,1206.690866
-30.471825,959,1207.910788
107.946502,462,1208.061262
146.582064,452,1208.206162
-117.053924,614,1209.274669
135.056256,401,1209.402975
130.047251,417,1209.539216
150.461636,463,1209.687678
-108.982265,686,1210.779105
145.244532,432,1210.932153
143.228761,466,1211.114068
-3.791973,850,1212.395896
119.441151,436,1212.538836
132.167095,395,1212.707681
142.481628,400,1212.865223
137.084225,370,1213.004319
121.597915,409,1213.152812
317.082138,454,1214.296085
154.75403,439,1214.450741
137.018709,412,1214.611163
108.004011,383,1214.758729
136.339101,409,1215.86066
-47.542225,793,1216.1332
133.454474,371,1216.266106
147.15249,413,1216.413332
134.954328,398,1216.555158
135.169265,447,1217.618476
115.777661,409,1217.757935
153.341,473,1217.923636
169.771111,486,1218.098652
162.59822,511,1219.239062
138.052689,438,1219.382106
307.011312,430,1219.535177
153.21502,511,1219.723853
298.704727,410,1219.879195
167.514555,493,1221.014002
308.75439,429,1221.160898
122.15458,430,1221.311554
-111.494605,766,1222.515113
147.480068,472,1222.670967
125.95274,409,1222.80648
137.105774,423,1222.956046
-51.680962,999,1224.228541
129.453022,380,1224.356227
110.590406,415,1224.496059
146.481237,483,1224.665019
321.717031,474,1224.846684
0.300825,841,1226.094841
289.749811,386,1226.230241
296.569153,396,1226.372256
143.620833,425,1226.519932
129.094332,441,1227.592184
127.738272,369,1227.722777
46.784985,484,1227.906519
122.807199,399,1228.044235
149.028816,448,1229.199032
134.68941,407,1229.356873
138.332984,371,1229.491351
126.426153,439,1229.634351
287.452046,387,1229.764233
289.669641,378,1230.857831
136.613263,408,1231.007919
137.545972,397,1231.155825
289.765311,379,1231.292012
137.11681,373,1231.426025
134.038636,410,1231.564299
134.464336,402,1232.770053
133.033157,366,1233.738753
139.637109,414,1233.891168
124.755668,372,1234.030332
139.752834,380,1234.163782
157.059376,453,1235.310375
294.304868,395,1235.439663
131.415184,382,1235.578308
127.270948,369,1235.710747
139.822821,401,1235.858845
132.844121,399,1237.1744
48.6343,473,1237.333997
73.289431,478,1237.500618
288.365396,367,1237.632363
287.105709,376,1237.769126
295.914339,401,1238.929927
283.06292,363,1239.055089
124.951204,356,1239.186838
144.6409,452,1239.353121
136.728475,395,1239.496501
138.774845,398,1240.571996
138.120761,405,1240.72785
135.000367,363,1240.864754
281.138388,361,1241.014179
132.646952,479,1241.197857
137.849399,383,1242.447568
150.808683,446,1242.596004
290.104035,388,1242.731891
131.110663,367,1242.867145
145.985889,404,1243.013826
129.454905,359,1244.106383
129.874399,367,1244.229653
133.385726,362,1244.350231
148.047102,403,1244.493434
146.728548,399,1244.650466
293.393706,386,1244.799283
138.521744,376,1246.000361
135.561981,386,1246.137989
141.171882,413,1246.280532
-156.7211,855,1246.575424
132.994128,395,1247.836689
79.075749,1279,1248.293995
140.859235,381,1248.422596
131.241075,392,1249.532197
142.653666,391,1249.668874
123.471309,390,1249.805748
137.449441,380,1249.93556
136.827672,407,1250.076859
148.820944,390,1251.165689
127.768584,523,1251.346667
152.464617,409,1251.482034
128.118717,425,1251.622387
144.006057,401,1251.756399
147.50715,410,1252.986731
123.59767,409,1253.147656
-142.056783,846,1253.425344
130.34363,370,1253.547451
283.869079,368,1254.69766
129.15877,373,1254.836492
141.910197,441,1254.994116
142.818441,385,1255.128848
142.741326,439,1255.274854
126.14253,372,1256.389596
127.272446,562,1256.598363
147.014822,397,1256.736051
133.606017,467,1256.893048
167.027807,496,1258.065423
150.203405,418,1258.231631
136.191032,380,1258.378362
131.034323,379,1258.510429
101.289443,451,1258.658889
137.437151,363,1259.73722
130.166752,433,1259.891616
137.188947,389,1260.031576
285.159923,376,1260.165985
138.085117,372,1260.291351
131.733131,387,1260.420691
138.422646,417,1261.552279
151.545763,454,1261.71718
128.287529,359,1261.852892
139.480185,433,1261.995213
129.913364,412,1262.132378
277.841354,366,1263.215759
134.114222,411,1263.364305
139.800233,382,1263.500086
122.393584,422,1263.659821
135.272621,386,1263.798592
127.830067,374,1264.836346
120.632246,376,1264.962614
128.370391,372,1265.095722
136.450604,379,1265.24037
284.821588,367,1265.373902
124.93928,377,1266.469115
134.23797,397,1266.602743
151.162942,464,1266.76514
130.193739,379,1266.899419
156.101401,452,1267.076827
127.086663,359,1268.241729
130.94494,405,1268.382079
134.530379,365,1268.51866
286.605802,358,1268.65128
288.915807,380,1268.805345
292.537534,400,1268.952818
136.350939,381,1270.092722
145.303593,447,1270.251392
133.262023,402,1270.402217
296.851551,405,1270.550512
126.649421,359,1270.690042
140.771585,390,1271.918287
136.505123,377,1272.07303
141.188812,399,1272.23138
285.994974,383,1272.390789
133.508651,396,1272.554914
282.880916,382,1273.887752
142.484091,433,1274.032958
149.779515,444,1274.198429
131.287485,426,1274.356261
148.618724,458,1274.5231
136.825526,414,1275.694588
129.360553,389,1275.827108
290.183767,397,1275.977439
144.952681,460,1279.345559
131.145201,382,1279.489583
145.320968,460,1280.85129
138.052724,401,1280.983618
137.254679,412,1281.118966
132.783735,389,1281.247154
135.488342,384,1281.371853
149.675923,450,1282.578625
140.838076,384,1282.716023
139.385141,404,1282.851918
139.681903,406,1282.98924
291.927541,373,1283.116096
123.16122,504,1284.431555
133.317191,393,1284.590708
284.239429,372,1284.72789
133.68308,374,1284.856928
131.663678,372,1284.990743
-126.243201,1083,1286.475754
137.614481,381,1286.604223
155.802017,562,1286.800662
291.935734,389,1287.973911
143.462767,396,1288.12484
133.924083,377,1288.266356
124.957513,430,1288.411075
136.729016,389,1288.540019
282.412208,363,1289.714213
155.646752,458,1289.8925
149.537805,421,1290.045377
153.101335,459,1290.206848
304.605514,432,1290.364417
136.606621,410,1291.61796
-247.291534,1137,1292.076081
149.946397,430,1292.230481
158.578535,429,1293.397907
119.780819,416,1293.551971
309.0223,433,1293.71051
117.515383,401,1293.856409
163.601063,494,1294.033684
157.782845,479,1295.209555
132.518759,387,1295.353087
126.688944,370,1295.487123
125.750523,383,1295.621327
163.142109,497,1295.79284
135.761573,379,1296.910813
143.063644,418,1297.058654
285.410008,364,1297.192471
143.365598,390,1297.346089
139.915039,435,1297.502819
136.034301,360,1298.750485
288.779336,379,1298.92465
143.29984,459,1299.102063
136.407547,422,1299.258825
149.111778,406,1299.413156
290.723979,385,1300.653946
129.607866,383,1300.790632
295.977455,400,1300.927446
137.044453,388,1301.062561
133.703645,359,1301.181465
139.401334,380,1302.262318
138.647676,397,1302.39752
142.642263,375,1302.525328
139.772128,412,1302.661628
291.807927,374,1302.78855
131.434995,381,1302.912128
133.516359,379,1304.068284
-30.572626,1139,1304.49012
135.273066,391,1304.639022
129.231988,393,1305.751036
126.554702,404,1305.900744
158.262719,445,1306.059127
284.173913,371,1306.197343
158.433245,467,1306.428248
288.04757,380,1307.582835
130.069979,367,1307.735114
130.503721,352,1307.87446
142.901488,392,1308.028648
138.908195,379,1308.186996
130.202854,362,1309.414089
135.746197,368,1309.55609
139.621382,425,1309.721478
138.647074,372,1309.877412
286.886664,376,1310.019957
130.390078,368,1310.15418
133.166054,363,1311.276683
134.86528,353,1311.402202
129.819718,363,1311.539921
292.330851,387,1311.696552
142.960652,374,1311.890889
127.62736,351,1313.182728
139.876334,366,1313.316173
141.474666,375,1313.458703
129.232321,372,1313.598429
132.96554,358,1313.732008
132.534106,366,1313.865848
129.219029,355,1315.060104
130.273112,421,1315.237794
137.816771,380,1315.390546
143.006449,383,1315.536132
130.620138,376,1315.671771
139.577223,376,1316.792786
283.153387,367,1316.927968
128.397266,370,1317.063475
136.578759,388,1317.202017
106.053786,401,1317.348121
122.276781,385,1317.488666
127.975944,352,1318.716169
131.120737,368,1318.8459
137.383734,383,1318.997358
125.462675,357,1319.1377
132.601901,369,1319.274285
132.874315,384,1320.506219
289.027056,377,1320.640711
126.927068,355,1320.780686
133.955142,358,1320.916947
132.502998,346,1321.060683
135.000218,378,1321.212165
137.385381,364,1322.487802
128.987303,380,1322.619234
119.607655,389,1322.763239
120.147494,366,1322.892542
132.822139,374,1323.01782
125.614437,400,1325.066336
137.636366,368,1325.218985
131.071022,444,1325.393163
127.325059,392,1325.542117
142.370436,382,1325.679331
126.966316,425,1326.810312
134.230821,358,1326.936809
124.938457,352,1327.070313
125.803466,370,1327.215649
128.495766,364,1327.354756
284.439392,357,1327.487977
133.044356,372,1328.630396
136.781107,364,1328.76263
287.524398,371,1328.906581
283.959818,353,1329.036824
120.639832,365,1329.180759
134.971827,406,1329.33508
138.796473,366,1330.471069
124.688435,398,1330.618533
122.003637,377,1330.761156
141.768118,386,1330.90938
131.324989,400,1331.066682
130.85083,362,1332.211646
130.136161,357,1332.338044
131.436889,389,1332.477443
283.158453,373,1332.615843
134.330026,368,1332.752286
135.567645,355,1333.861115
135.585714,380,1333.993448
132.031222,350,1334.118099
135.678404,363,1334.252252
283.565975,371,1334.384956
130.67942,367,1334.51922
132.3883,378,1335.601107
278.352042,357,1335.725982
130.589695,347,1335.848931
137.426499,364,1335.980497
155.168209,487,1336.152519
131.215193,416,1337.273714
128.396659,346,1337.395096
283.734736,375,1337.534269
128.162004,366,1337.667594
-29.24315,794,1337.985283
286.693116,375,1339.148257
141.473613,391,1339.298368
138.776441,407,1339.461428
131.395801,354,1339.603524
134.559326,354,1339.742979
154.718108,416,1340.92401
130.831737,373,1341.049357
137.937578,450,1341.202552
133.02259,354,1341.325025
138.806554,362,1341.447593
292.515369,420,1342.556552
285.377792,364,1342.680376
127.62913,369,1342.804501
153.944393,428,1342.944597
125.986147,370,1343.066653
287.546899,380,1343.192335
288.89031,376,1344.342251
130.55332,352,1344.458498
126.191682,368,1344.579939
132.439534,364,1344.706299
148.062976,472,1344.863841
132.737178,369,1346.142362
129.401271,357,1346.281916
134.610579,364,1346.415013
131.976408,363,1346.540449
133.241267,357,1346.669028
127.656383,346,1346.903746
132.207758,355,1348.282424
127.993991,390,1348.415811
131.850997,367,1348.54104
147.690564,419,1348.682472
142.509372,380,1348.809509
134.538592,377,1349.985997
139.890813,388,1350.136131
127.346681,384,1350.266495
132.420505,407,1350.400438
139.939225,410,1350.535596
130.995322,358,1351.665593
139.076345,367,1351.79945
286.59308,355,1351.921911
133.352739,356,1352.038673
125.891431,348,1352.153447
133.467655,363,1352.275524
127.143013,349,1353.369987
125.012041,368,1353.498887
127.85441,356,1353.616923
-221.713763,657,1353.835558
132.436125,363,1353.960468
132.223449,366,1355.130821
136.110026,364,1355.275881
283.96518,358,1355.400757
133.702379,357,1355.528732
122.72424,351,1355.646097
132.782962,355,1355.767261
146.326079,405,1357.118065
130.301625,376,1357.278098
132.015477,386,1357.422717
140.139344,367,1357.580007
291.299232,390,1357.712435
137.451863,390,1358.950059
145.03392,394,1359.097507
126.183467,374,1359.236259
132.299046,375,1359.392045
133.327684,353,1359.556067
133.531954,368,1360.718932
136.343829,378,1360.861819
131.714482,359,1360.994494
-231.943041,602,1361.223744
128.612546,364,1361.358333
135.343258,503,1362.512668
287.843983,376,1362.667915
286.080293,368,1362.817462
143.791601,392,1362.963679
137.503955,367,1363.09986
295.476584,396,1364.179869
136.270833,386,1364.315646
182.372909,802,1364.607939
136.605054,384,1364.750584
126.426522,384,1364.895771
135.422932,372,1366.000528
140.022504,427,1366.151149
130.105917,449,1366.321194
136.345487,371,1366.458367
141.072854,368,1366.590499
279.850348,359,1367.644607
139.27739,368,1367.771411
129.295494,409,1371.102056
-45.008006,841,1371.406846
282.316913,354,1372.501987
144.471244,386,1372.632737
138.233018,364,1372.756449
139.167652,386,1372.895064
132.848007,384,1373.039675
277.822257,354,1374.17443
282.774371,371,1374.319504
134.669009,389,1374.462586
130.727713,359,1374.592563
132.162478,434,1374.74987
108.696526,463,1374.933134
140.949686,476,1376.188228
135.352874,368,1376.313523
285.537045,366,1376.438951
128.017698,376,1376.565
134.736888,362,1376.690486
129.041654,359,1377.810854
144.183455,395,1377.952624
284.506915,358,1378.077893
145.195547,390,1378.211206
127.792427,379,1378.339051
139.382993,374,1379.566395
142.617835,421,1379.722431
124.807024,371,1379.853279
134.589561,355,1379.972743
138.745782,386,1380.103758
127.803961,351,1380.22122
131.851324,369,1381.333131
280.658092,360,1381.468576
137.18399,524,1381.651885
139.442257,370,1381.778021
138.708902,380,1381.918161
138.207052,402,1383.241105
146.36482,394,1383.387537
283.791228,365,1383.548608
136.492441,406,1383.69999
136.08052,373,1383.82927
130.701077,370,1385.006224
143.496062,411,1385.210981
128.434729,401,1385.36605
133.632125,380,1385.51136
136.697269,393,1385.647216
293.238582,373,1386.86734
282.843184,366,1387.003632
279.632378,359,1387.138734
134.130401,372,1387.273432
130.549615,373,1387.39904
122.260448,381,1387.525408
131.89634,370,1388.702912
153.913214,414,1388.880048
120.779542,363,1389.022292
-191.632301,530,1389.207628
127.408603,357,1389.328495
126.738226,395,1390.486842
134.431651,405,1390.640455
133.734663,428,1390.813556
129.351513,356,1390.938778
133.1062,355,1391.060914
133.534319,382,1392.223132
141.766347,435,1392.407945
131.593211,362,1392.56531
138.243247,403,1392.729996
134.677325,376,1392.878792
-130.326743,570,1394.105546
281.009481,349,1394.245973
126.246777,370,1394.382291
125.921115,411,1394.537022
127.02611,350,1394.666724
133.120279,362,1395.725325
140.573051,396,1395.858624
134.594813,363,1395.982965
130.835837,379,1396.10631
149.130234,427,1396.246014
286.405663,377,1396.376706
127.084504,374,1397.471836
129.46603,443,1397.620922
132.240966,360,1397.742075
125.271881,388,1397.868703
122.241391,394,1397.995363
133.564249,365,1399.016824
141.230884,396,1399.160424
281.007082,362,1399.297317
143.624773,402,1399.444823
288.718781,383,1399.582323
142.592299,502,1400.847234
136.878485,374,1400.988905
128.679987,373,1401.14162
-137.809128,714,1401.43201
128.79493,368,1401.569063
284.196962,361,1402.707096
128.939945,370,1402.850763
133.367283,375,1403.001366
132.575205,372,1403.139234
279.892166,364,1403.275667
132.380943,391,1404.444866
128.763705,421,1404.596401
125.29762,392,1404.738154
281.484096,366,1404.880992
128.563523,363,1405.013559
134.805374,484,1406.156009
130.431042,371,1406.281986
131.756028,372,1406.418778
289.29893,364,1406.561852
122.673853,358,1406.702758
136.977386,383,1406.849396
141.627484,386,1407.941796
128.186756,357,1408.069002
131.118523,348,1408.209019
-58.141211,851,1408.538563
129.671669,368,1409.67826
145.147459,436,1409.828864
55.808671,684,1410.081657
126.699246,352,1410.211009
122.483953,357,1410.352504
129.563662,357,1411.518068
124.392702,354,1411.645564
280.602884,357,1411.778731
120.751194,370,1411.917248
131.118149,359,1412.045031
129.519802,381,1413.112752
127.166746,370,1413.235885
134.828583,389,1413.373766
277.275399,361,1413.508977
282.20051,365,1413.643423
124.524713,431,1414.632108
276.750837,359,1415.85279
118.253369,401,1415.994072
132.216383,383,1416.120225
279.924415,358,1416.244251
276.207564,353,1416.363185
130.489019,371,1417.481741
134.177943,431,1417.642517
132.261725,366,1417.786595
124.06706,358,1417.915506
277.356064,358,1418.044793
124.090641,357,1418.174951
124.876939,355,1419.277929
126.134292,345,1419.419491
130.908517,356,1419.562738
129.387208,343,1419.698006
279.008267,348,1419.850358
279.302186,353,1421.055797
280.733505,349,1421.193105
136.05371,356,1421.337852
137.117004,376,1421.478437
116.293402,376,1421.613263
132.506312,354,1421.745137
149.874812,402,1422.954482
128.882044,358,1423.089335
130.984343,350,1423.220933
120.572596,360,1423.354259
125.620369,352,1423.481946
274.23352,350,1423.631852
127.678935,352,1424.798985
128.713593,351,1424.925588
130.643115,359,1425.056539
150.711145,451,1425.222799
130.883443,346,1425.350301
130.253384,370,1426.421625
126.731778,356,1426.548801
128.608571,347,1426.673496
120.348166,353,1426.800582
126.387298,384,1426.939544
135.549552,364,1427.072578
126.223781,410,1428.239332
123.47689,351,1428.366293
133.807089,354,1428.493165
277.39289,350,1428.622621
127.026604,352,1428.74839
133.626969,363,1428.881611
125.747176,350,1430.119826
279.644013,350,1430.251745
134.194699,353,1430.382951
125.142072,360,1430.517578
130.809756,348,1430.645259
117.202653,389,1431.774745
126.91799,348,1431.952333
126.455157,349,1432.162344
275.286547,349,1432.310052
127.347832,348,1432.439951
142.828735,387,1432.579499
278.04979,360,1433.692944
127.274552,350,1433.810958
286.869177,356,1433.936668
122.191331,473,1434.096334
23.667966,544,1434.287495
133.961391,367,1435.429178
126.418252,393,1435.573907
134.989898,365,1435.703483
129.858737,369,1435.870373
154.832958,520,1436.064951
126.003842,357,1437.272857
130.627417,349,1437.388848
283.192752,366,1437.526658
131.932251,363,1437.659688
127.997895,355,1437.791184
126.342549,379,1437.950819
126.148532,346,1439.230746
128.594766,366,1439.352418
286.122779,357,1439.474763
134.655824,384,1439.606445
281.735514,371,1439.73097
125.706068,361,1440.923369
125.519918,369,1441.04823
123.737386,385,1441.179016
282.743162,364,1441.302954
133.151337,367,1441.42493
134.781818,373,1441.548732
123.519117,445,1442.748534
122.984478,426,1442.923305
284.882189,355,1443.046858
286.452002,374,1443.171515
124.569614,377,1443.296564
126.999703,354,1444.44055
279.99672,367,1444.56679
125.064137,357,1444.688727
282.515468,365,1444.810613
132.174521,376,1444.934983
115.102913,431,1446.069637
119.97308,392,1446.20606
126.361624,349,1446.32121
137.317449,379,1446.447789
139.484625,386,1446.592033
127.747538,359,1446.720198
131.640309,363,1447.88087
127.106685,358,1448.004123
128.377201,352,1448.125078
134.587649,357,1448.260503
129.698704,462,1448.429152
127.11094,347,1449.562584
136.846146,385,1449.696002
130.447907,366,1449.834679
130.415015,371,1449.961545
124.746817,362,1450.081684
134.961051,381,1450.210409
131.122397,359,1451.434694
289.307561,388,1451.566344
125.997272,365,1451.690935
127.961208,348,1451.809353
137.736551,389,1451.941911
136.569778,358,1453.016182
131.40496,356,1453.153447
137.165298,384,1453.289813
99.693058,456,1453.461826
127.473668,346,1453.595088
278.797263,359,1453.728991
134.960909,353,1454.853545
131.730048,371,1454.994059
125.808922,372,1455.13867
133.419251,355,1455.271009
135.494223,353,1455.424753
132.786604,379,1455.587196
297.330417,427,1456.823646
125.612257,402,1456.975832
285.8693,356,1457.105422
125.673825,351,1457.234824
276.230901,344,1457.361282
11.521008,826,1461.80036
135.032112,385,1461.946747
134.252294,381,1462.094818
122.508825,345,1462.221217
126.886325,351,1463.284175
128.935677,391,1463.426915
283.274858,364,1463.566105
125.697937,367,1463.70154
131.893444,357,1463.831879
123.937543,355,1463.96027
122.752159,366,1465.076035
130.19235,358,1465.196721
124.261163,349,1465.318441
139.237058,387,1465.453014
125.020215,347,1465.578327
124.262208,401,1466.656424
290.313679,387,1466.78769
131.287664,353,1466.913787
123.995066,405,1467.066206
132.287296,350,1467.193162
136.951942,388,1467.33286
279.483099,346,1468.443641
280.307609,359,1468.5702
132.450471,370,1468.708781
131.128747,345,1468.834467
135.899835,358,1468.963916
135.713737,366,1469.099607
135.689602,375,1470.184067
280.794891,388,1470.313579
279.804405,356,1470.436148
280.244288,362,1470.559752
135.668226,358,1470.678805
127.410412,350,1471.77415
-86.057859,968,1472.106652
127.40339,361,1472.239642
127.036528,354,1472.360879
282.946321,355,1473.473353
131.955852,364,1473.608931
134.857072,365,1473.730544
127.541611,380,1473.857182
139.366158,372,1473.988016
134.992917,374,1474.118634
278.250182,355,1475.250768
135.825098,366,1475.379783
128.251063,361,1475.501164
131.190732,360,1475.621653
132.419484,362,1475.743705
133.598243,363,1475.866276
139.158532,381,1476.986326
142.188275,483,1477.14579
129.407088,346,1477.259687
122.142634,351,1477.380951
127.877851,380,1477.514332
280.937637,411,1478.678416
-34.336162,704,1478.919246
126.688223,424,1479.059285
293.033115,409,1479.195277
131.980669,370,1480.328174
125.682511,361,1480.456365
131.179528,369,1480.579794
128.786653,356,1480.698585
287.616887,364,1480.827546
-90.907884,851,1482.095892
151.02928,408,1482.235169
292.013997,403,1482.369061
281.939531,370,1482.495283
131.918407,372,1482.618309
290.804141,385,1483.800402
133.294036,370,1483.944048
128.561201,346,1484.072467
128.441852,383,1484.203296
129.912833,383,1484.339836
131.659032,374,1485.462078
-106.404571,742,1485.725247
136.06089,355,1485.842864
59.455798,1116,1487.220773
133.798606,369,1487.356387
-24.134541,820,1487.634788
128.456045,361,1487.75986
124.836594,408,1488.794768
119.782737,376,1488.917569
129.680625,394,1489.047552
124.920156,364,1489.17244
131.346159,391,1489.299593
131.814314,355,1490.30835
144.889308,403,1490.439286
131.408382,358,1490.556664
137.30828,376,1490.678222
133.036253,366,1490.7954
127.156561,359,1490.911574
131.192933,361,1491.936769
125.341767,359,1492.075445
121.089061,387,1492.224879
133.28038,408,1492.37176
284.804076,366,1492.514389
287.981544,384,1493.633505
138.04273,392,1493.773452
133.63599,369,1493.90466
137.679644,360,1494.032966
135.099817,414,1494.180397
281.94335,378,1494.318187
134.187671,362,1495.42813
127.028187,345,1495.553212
131.840686,356,1495.684498
127.79391,347,1495.814403
132.607836,368,1495.950386
133.342472,380,1497.014534
133.131273,370,1497.145045
141.975384,410,1497.29275
279.097053,361,1497.423558
283.547476,350,1497.552461
278.993788,357,1497.682304
286.919708,356,1498.843577
123.221058,384,1498.99072
123.599313,350,1499.116048
280.080685,364,1499.247029
133.683997,350,1499.370373
127.078549,373,1499.501843
137.526597,378,1500.587243
273.817098,354,1500.730922
134.747016,365,1500.864884
124.56014,358,1500.992395
129.174876,374,1501.125249
131.424376,380,1502.243299
131.448791,365,1502.373088
136.995236,414,1502.52493
130.792268,362,1502.657773
129.975401,362,1503.635297
137.177053,379,1503.762773
129.309544,366,1504.950461
120.669499,426,1505.09555
289.141977,373,1505.223614
135.234313,370,1505.347683
282.212884,372,1505.473756
43.916673,946,1506.827608
135.464948,366,1506.954431
133.463486,388,1507.084112
127.284489,369,1507.206365
131.187921,345,1508.362531
127.328824,370,1508.496963
126.865833,355,1508.630267
135.680505,359,1508.759997
130.882679,365,1508.886223
276.639114,349,1509.004795
135.439639,376,1510.101214
133.359621,406,1510.254461
140.373038,375,1510.396915
158.413231,464,1510.566687
128.61323,356,1510.69754
285.579863,364,1511.748015
281.351966,361,1511.882437
125.902841,374,1512.017588
130.148772,348,1512.159055
18.427175,952,1513.473513
276.652954,347,1513.612908
282.618309,363,1513.766642
169.413285,577,1513.987759
279.522119,353,1514.117927
135.511822,364,1515.191256
288.549886,382,1515.346493
130.990934,397,1515.498655
122.366713,346,1515.62426
273.440519,345,1515.749637
132.453654,350,1515.876181
285.767352,377,1516.972103
119.840496,389,1517.124055
131.915522,373,1517.255801
272.711549,346,1517.382097
279.988843,350,1517.510269
278.023127,355,1518.602351
123.842788,406,1518.752582
131.94597,350,1518.880507
275.490023,350,1519.009818
127.446433,353,1519.140247
127.815181,350,1519.265675
128.781499,384,1520.359033
120.928008,347,1520.491249
121.015959,394,1520.635809
129.486969,377,1520.770923
131.911096,360,1520.902374
134.325935,351,1521.027158
284.507845,370,1522.0815
127.900305,367,1522.213082
278.583389,356,1522.346691
125.254116,378,1522.484869
127.953683,368,1522.62275
130.136909,364,1523.682802
134.853189,367,1523.807478
134.487147,366,1523.938509
127.237836,363,1524.072463
133.587709,366,1524.218598
289.052498,374,1524.367271
128.160511,371,1525.453726
127.126651,391,1525.587121
280.805109,355,1525.714085
127.627166,360,1525.842203
126.501608,370,1525.966105
124.658195,357,1527.08548
127.175301,365,1527.208738
103.794764,474,1527.366279
132.002946,385,1527.490935
286.019919,381,1527.618034
145.487875,429,1528.740012
132.019384,385,1528.872667
122.111032,398,1529.0049
133.185404,380,1529.131962
278.899597,355,1529.249574
284.243859,381,1529.376321
131.786656,353,1530.558886
284.516833,384,1530.692241
127.730425,356,1530.821643
129.622493,351,1530.942901
129.873597,362,1531.065778
125.950591,397,1532.243675
131.798295,377,1532.371925
282.514533,363,1532.491009
278.964474,353,1532.611789
123.489156,370,1532.736355
282.295884,370,1532.865107
280.502001,364,1533.993444
133.47876,388,1534.125735
281.469419,354,1534.244913
126.65824,360,1534.364359
275.363525,376,1534.487004
134.424645,366,1535.587776
275.140493,350,1535.716899
125.410964,376,1535.868248
132.025988,365,1535.990463
281.815935,373,1536.114892
110.482158,459,1536.265476
276.201428,356,1537.376034
282.295189,355,1537.499977
133.007808,486,1537.660347
134.671168,380,1537.786123
127.916389,402,1537.919593
280.921953,365,1539.081994
285.361355,371,1539.2119
279.273138,365,1539.333172
122.315063,354,1539.451294
138.361393,388,1539.579791
126.836985,351,1539.69768
123.271166,394,1540.902861
134.08218,365,1541.036309
132.855492,375,1541.172492
137.340934,381,1541.306204
132.996315,415,1541.450848
276.7329,360,1542.61232
125.215177,360,1542.743858
123.984334,382,1542.868366
280.26387,366,1542.991582
130.127531,358,1543.11643
131.840681,357,1544.186033
283.645724,376,1544.339557
131.346236,363,1544.483184
136.084092,385,1544.623452
281.274664,372,1544.767901
281.604352,367,1544.90053
128.147693,360,1549.267207
276.826405,359,1549.409793
122.842927,365,1549.545649
125.981588,422,1549.698717
127.098922,359,1549.829612
131.081276,363,1549.958014
283.891035,354,1551.036989
145.650346,416,1551.186111
283.586907,365,1551.322256
125.450635,364,1551.455478
131.190515,358,1551.584294
130.396183,358,1552.636934
138.093657,387,1552.790299
127.425747,360,1552.925484
129.985678,361,1553.05642
127.719976,363,1553.185641
131.255058,348,1553.31385
119.069616,409,1554.392654
136.02412,362,1554.521029
280.307883,359,1554.649818
130.777651,376,1554.784768
127.686926,364,1554.917074
-69.96671,1144,1556.252323
129.130749,364,1556.392722
130.980048,357,1556.521448
287.627138,373,1556.656517
133.390895,376,1557.721035
118.959651,432,1557.877979
9.009337,1224,1558.335705
133.34957,382,1559.507198
-198.573655,495,1559.69832
129.942383,380,1559.842423
291.7776,386,1559.985063
-66.234623,767,1561.214925
145.130798,440,1561.368078
131.233103,353,1561.487351
279.939918,375,1561.627952
130.818382,357,1561.750042
288.184851,365,1562.863647
122.693959,398,1562.997768
123.770849,374,1563.121836
113.976231,423,1563.265763
128.438299,365,1563.388046
