#{"t_start": 1764912182.824508, "env_id": "None"}
r,l,t,success,semi_success
-30.63052,328,0.944859,False,True
-21.886161,256,1.124303,False,False
-26.766138,320,1.34572,False,True
-24.318925,277,1.538291,False,False
-25.877829,301,1.759616,False,True
-19.533555,250,1.936903,False,False
-19.298699,247,2.118503,False,False
-31.453623,360,2.380178,False,False
-30.417203,322,2.611921,False,True
-30.104737,315,2.854541,False,True
-20.202255,260,3.059765,False,False
-22.269029,280,3.268693,False,False
-21.944893,249,3.448377,False,False
-36.445452,381,9.242905,False,False
-27.232095,325,9.498432,False,True
-20.265563,254,9.698049,False,False
-27.239504,322,9.952845,False,True
-27.152474,326,10.205653,False,True
-21.676247,266,10.43981,False,False
-26.174378,309,10.698237,False,True
-27.003541,303,11.00767,False,True
-23.54943,275,11.287984,False,False
-21.654713,261,11.639412,False,False
-27.357432,293,12.038609,False,True
-29.422821,334,12.380342,False,True
-30.505377,319,12.642603,False,True
-19.595636,264,12.874625,False,False
-19.790377,253,18.701763,False,False
-21.165461,277,18.968244,False,False
-19.093486,247,19.252351,False,False
-18.950138,247,19.45646,False,False
-24.754723,310,19.690529,False,True
-29.406931,323,19.981247,False,True
-30.098793,337,20.261464,False,True
-22.701521,271,20.468672,False,False
-26.027818,311,20.784161,False,True
-25.88342,309,21.084356,False,True
-23.862945,289,21.35328,False,False
-27.647683,346,21.621531,False,True
-25.89563,316,21.858634,False,True
-22.326236,264,22.06732,False,False
-22.742927,282,27.485816,False,False
-20.663296,269,27.725559,False,False
-21.120034,269,27.929849,False,False
-23.345082,299,28.158305,False,False
-24.165243,290,28.421116,False,False
-19.220864,256,28.688818,False,False
-26.787304,323,28.972909,False,True
-25.10805,325,29.216294,False,True
-22.640261,285,29.446464,False,False
-17.566495,261,29.68751,False,False
-22.458806,282,29.98188,False,False
-18.170601,261,30.217179,False,False
-21.773162,296,30.450383,False,False
-19.950338,265,30.649131,False,False
-20.281122,263,30.847004,False,False
-22.010952,300,36.472573,False,False
-19.524227,285,36.686328,False,False
-17.456204,285,36.894925,False,False
-18.264262,265,37.09119,False,False
-22.356303,315,37.322983,False,False
-21.82856,309,37.556858,False,False
-19.504973,284,37.777797,False,False
-18.071521,289,38.087335,False,False
-18.884666,270,38.331211,False,False
-21.612881,319,38.609949,False,False
-19.892362,300,38.852808,False,False
-19.541269,293,39.069517,False,False
-18.047585,271,39.265292,False,False
-20.973212,286,39.47634,False,False
-18.096318,284,45.087293,False,False
-18.261524,298,45.332466,False,False
-17.425316,273,45.545168,False,False
-19.520893,312,45.887567,False,False
-15.282028,281,46.213343,False,False
-17.815638,299,46.461602,False,False
-16.824743,293,46.68625,False,False
-20.362235,304,46.908673,False,False
-18.29429,299,47.128157,False,False
-17.849226,322,47.366401,False,False
-18.389266,296,47.594077,False,False
-17.163039,283,47.826066,False,False
-16.028225,296,48.118108,False,False
-17.135977,284,48.391731,False,False
-15.822582,284,53.508286,False,False
-15.511137,291,53.82572,False,False
-15.123132,294,54.11292,False,False
-15.178144,291,54.374646,False,False
-15.53398,288,54.586218,False,False
-14.163044,303,54.820824,False,False
-15.644195,300,55.088631,False,False
-15.062945,285,55.361897,False,False
-17.104712,303,55.669192,False,False
-14.234515,306,55.957452,False,False
-16.923643,303,56.192255,False,False
-16.345981,315,56.449877,False,False
-14.937795,297,56.697006,False,False
-15.402718,299,62.101549,False,False
-13.970468,297,62.343366,False,False
-13.655298,299,62.56346,False,False
-14.591624,301,62.792347,False,False
-13.186438,302,63.052427,False,False
-13.546169,305,63.350466,False,False
-13.218079,307,63.604824,False,False
-14.23813,301,63.826107,False,False
-14.294437,301,64.045225,False,False
-14.204916,297,64.256906,False,False
-12.819061,301,64.490992,False,False
-13.520797,294,64.756538,False,False
-15.00489,312,65.063295,False,False
-14.588667,304,65.335486,False,False
-13.105057,293,70.863562,False,False
-12.594282,303,71.14436,False,False
-12.141403,307,71.387775,False,False
-11.95899,303,71.654837,False,False
-12.311275,308,71.956653,False,False
-12.46841,307,72.228888,False,False
-12.358353,305,72.460493,False,False
-12.970455,309,72.6876,False,False
-13.406322,302,72.90255,False,False
-11.492717,306,73.112014,False,False
-11.693484,301,73.349995,False,False
-12.027786,304,73.594449,False,False
-11.828388,308,73.855845,False,False
-12.124123,304,74.150257,False,False
-10.805579,307,79.58616,False,False
-11.454367,307,79.833164,False,False
-11.901698,306,80.07314,False,False
-10.617794,305,80.300331,False,False
-10.650122,311,80.57086,False,False
-11.301083,304,80.790778,False,False
-10.654019,308,81.022207,False,False
-10.736453,307,81.332477,False,False
-10.228584,310,81.633648,False,False
-11.126772,307,81.902901,False,False
-11.321132,308,82.13968,False,False
-11.28202,305,82.36757,False,False
-11.143208,304,82.603191,False,False
-10.956811,304,88.190652,False,False
-10.560395,307,88.408665,False,False
-9.560203,307,88.644837,False,False
-9.916513,309,88.89106,False,False
-9.944187,309,89.206423,False,False
-10.189145,309,89.510831,False,False
-9.690266,310,89.769306,False,False
-10.317514,308,89.999592,False,False
-10.23813,309,90.219087,False,False
-11.059589,309,90.461132,False,False
-9.768445,309,90.72535,False,False
-10.624159,306,91.000394,False,False
-10.561716,311,91.302569,False,False
-10.392337,307,96.830563,False,False
-9.179881,310,97.076984,False,False
-9.529698,310,97.313298,False,False
-8.991487,308,97.564549,False,False
-10.385242,308,97.863204,False,False
-9.798616,305,98.138281,False,False
-8.838596,311,98.363847,False,False
-9.235875,311,98.583049,False,False
-9.536886,309,98.804231,False,False
-9.284162,309,99.036752,False,False
-9.563268,310,99.290246,False,False
-9.698046,309,99.555778,False,False
-9.600469,309,99.850841,False,False
-9.239601,311,105.2833,False,False
-8.812625,312,105.515394,False,False
-8.903972,311,105.78122,False,False
-8.982122,312,106.011101,False,False
-8.565731,312,106.246383,False,False
-8.931269,312,106.487129,False,False
-8.94569,311,106.714927,False,False
-8.586736,312,106.928461,False,False
-9.006309,311,107.148,False,False
-8.415801,312,107.411169,False,False
-9.157681,311,107.639275,False,False
-8.974251,310,107.880088,False,False
-8.910961,311,108.103637,False,False
-8.730222,312,108.347669,False,False
-9.031751,311,113.709862,False,False
-8.724164,311,113.999184,False,False
-8.550372,312,114.231557,False,False
-9.070582,311,114.445498,False,False
-8.29372,313,114.666408,False,False
-8.552012,312,114.899939,False,False
-8.454507,312,115.145996,False,False
-8.684784,312,115.407184,False,False
-8.56894,312,115.711509,False,False
-8.635749,312,116.044644,False,False
-8.684265,312,116.280927,False,False
-8.577511,312,116.537387,False,False
-8.740722,311,116.76296,False,False
-8.421737,312,122.107244,False,False
-8.523052,312,122.394965,False,False
-8.251384,313,122.623344,False,False
-8.540454,311,122.84038,False,False
-8.853471,310,123.079655,False,False
-8.769068,311,123.324646,False,False
-8.246809,313,123.546066,False,False
-8.496935,312,123.781111,False,False
-8.39083,312,124.004104,False,False
-8.190184,312,124.224991,False,False
-8.482607,312,124.468648,False,False
-8.612505,312,124.704599,False,False
-8.496808,312,125.03672,False,False
-8.909417,312,130.549205,False,False
-8.018865,313,130.851247,False,False
-7.8442,314,131.097727,False,False
-8.206362,313,131.342689,False,False
-8.454582,312,131.582786,False,False
-8.439532,312,131.867888,False,False
-8.038036,313,132.170353,False,False
-8.479252,312,132.437204,False,False
-8.354637,312,132.666948,False,False
-8.082005,313,132.899577,False,False
-8.552842,312,133.130743,False,False
-8.274432,312,133.369713,False,False
-8.051502,313,133.61852,False,False
-8.26363,313,139.097468,False,False
-8.006139,313,139.344711,False,False
-7.871795,313,139.647054,False,False
-8.089442,313,139.935957,False,False
-7.933507,313,140.218015,False,False
-8.128505,313,140.459354,False,False
-8.380862,312,140.692283,False,False
-8.118819,313,140.93668,False,False
-8.231609,313,141.174066,False,False
-7.932542,314,141.470496,False,False
-7.9708,313,141.79744,False,False
-8.305425,313,142.035507,False,False
-8.145731,313,142.267623,False,False
-8.077702,313,147.631508,False,False
-7.88814,313,147.87668,False,False
-7.967163,313,148.138152,False,False
-7.794377,314,148.502304,False,False
-7.929907,313,148.78813,False,False
-8.118203,313,149.035619,False,False
-7.96666,313,149.27602,False,False
-8.678359,312,149.510043,False,False
-7.812358,314,149.778145,False,False
-8.112433,313,150.040311,False,False
-7.888046,314,150.352105,False,False
-7.974634,313,150.634092,False,False
-8.399236,312,150.90102,False,False
-8.160225,313,156.403538,False,False
-7.831047,314,156.653445,False,False
-8.012402,313,156.872671,False,False
-7.926731,313,157.091215,False,False
-7.825603,314,157.35446,False,False
-7.717658,314,157.613799,False,False
-7.838976,314,157.898491,False,False
-7.923109,313,158.185184,False,False
-8.017808,313,158.437558,False,False
-7.977816,313,158.666747,False,False
-8.008149,313,158.908069,False,False
-7.790245,314,159.139392,False,False
-8.05834,313,159.372422,False,False
-7.870931,314,164.718245,False,False
-7.806799,314,164.974365,False,False
-7.857402,314,165.282252,False,False
-8.132241,313,165.575122,False,False
-7.924114,313,165.826743,False,False
-7.959735,313,166.079751,False,False
-7.855947,314,166.300063,False,False
-7.913398,313,166.519395,False,False
-7.855387,313,166.733469,False,False
-7.761211,314,166.954457,False,False
-8.168238,313,167.188713,False,False
-7.963805,313,167.472834,False,False
-7.921017,313,167.788985,False,False
-7.714695,314,173.220823,False,False
-7.86635,314,173.472183,False,False
-7.741503,314,173.789741,False,False
-8.367467,312,174.097284,False,False
-7.806283,314,174.434414,False,False
-7.767717,314,174.707309,False,False
-8.010298,313,174.946242,False,False
-7.923799,313,175.180732,False,False
-8.030641,313,175.419047,False,False
-7.803711,314,175.656859,False,False
-7.855581,314,175.959024,False,False
-7.733696,314,176.342179,False,False
-7.945632,313,176.639987,False,False
-7.886417,313,181.878441,False,False
-7.716546,314,182.124033,False,False
-7.703566,314,182.404396,False,False
-7.700354,314,182.689034,False,False
-7.639854,314,182.955666,False,False
-7.96662,313,183.228064,False,False
-7.88843,313,183.482402,False,False
-7.681993,314,183.723641,False,False
-7.788997,314,183.958869,False,False
-7.957663,313,184.204799,False,False
-7.788106,314,184.469886,False,False
-7.941101,314,184.710036,False,False
-7.871075,314,184.946832,False,False
-7.765565,314,190.451569,False,False
-7.686051,314,190.697923,False,False
-7.756104,314,190.979485,False,False
-7.840892,314,191.262084,False,False
-7.674185,314,191.540816,False,False
-7.734874,314,191.785644,False,False
-7.741296,314,192.038577,False,False
-7.96094,313,192.289087,False,False
-7.969388,313,192.580408,False,False
-7.669748,314,192.865069,False,False
-7.703445,314,193.115231,False,False
-7.771436,314,193.352325,False,False
-7.717412,314,193.598122,False,False
-7.759616,314,199.180922,False,False
-7.770522,314,199.449901,False,False
-7.797103,314,199.760407,False,False
-7.830787,314,200.115475,False,False
-7.697882,314,200.413238,False,False
-7.825848,314,200.664808,False,False
-7.747118,314,200.905687,False,False
-7.88236,314,201.157623,False,False
-7.940295,314,201.399676,False,False
-7.811209,314,201.654761,False,False
-7.857868,314,201.920604,False,False
-7.722049,314,202.22753,False,False
-7.67463,314,202.562061,False,False
-7.835233,314,208.147671,False,False
-7.910324,314,208.407778,False,False
-7.919249,314,208.681369,False,False
-7.839921,314,208.960655,False,False
-7.793077,314,209.30701,False,False
-7.860917,314,209.734049,False,False
-7.809872,314,209.993259,False,False
-7.789284,314,210.24647,False,False
-7.843765,314,210.519436,False,False
-7.860638,314,210.789768,False,False
-7.809583,314,211.092195,False,False
-7.902567,314,211.433248,False,False
-7.719729,314,211.768901,False,False
-7.711215,314,212.024133,False,False
-7.716374,314,217.535041,False,False
-7.959917,313,217.805431,False,False
-7.726134,314,218.118475,False,False
-7.791532,314,218.446299,False,False
-7.883842,314,218.6815,False,False
-7.848288,314,218.945604,False,False
-7.757792,314,219.184643,False,False
-7.718267,314,219.41413,False,False
-7.752741,314,219.641583,False,False
-7.702707,314,219.890205,False,False
-7.809784,314,220.141473,False,False
-7.722855,314,220.384199,False,False
-7.75626,314,220.644804,False,False
-7.771867,314,226.149348,False,False
-7.86912,313,226.381021,False,False
-7.652215,314,226.62841,False,False
-7.665658,314,226.871715,False,False
-7.916624,314,227.13555,False,False
-7.782,314,227.427449,False,False
-7.838885,313,227.69709,False,False
-7.565895,313,227.934344,False,False
