#{"t_start": 1764912182.817427, "env_id": "None"}
r,l,t,success,semi_success
-21.469464,244,0.892394,False,False
-22.808937,269,1.080287,False,False
-21.404585,242,1.250844,False,False
-23.130301,275,1.439046,False,False
-21.004976,261,1.621734,False,False
-23.963548,282,1.833493,False,False
-32.941676,349,2.087619,False,True
-21.016168,275,2.286704,False,False
-22.103755,265,2.482267,False,False
-20.849391,251,2.661602,False,False
-24.343013,280,2.8735,False,False
-21.337309,252,3.073239,False,False
-31.102577,346,3.328475,False,True
-23.465462,279,3.530229,False,False
-26.080103,294,9.264274,False,True
-30.100828,335,9.528639,False,True
-28.65362,317,9.774389,False,True
-21.753457,285,10.001159,False,False
-32.56714,342,10.268053,False,True
-24.797969,297,10.535156,False,True
-27.608005,337,10.80888,False,True
-22.990704,334,11.17652,False,True
-23.776223,266,11.464098,False,False
-23.723251,277,11.878108,False,False
-27.219434,296,12.242195,False,True
-23.105712,259,12.470999,False,False
-22.924499,263,12.684528,False,False
-31.012502,334,12.975981,False,True
-20.070896,256,18.822248,False,False
-20.719538,260,19.065787,False,False
-26.102175,300,19.38523,False,True
-28.275973,306,19.623862,False,True
-23.256005,282,19.858819,False,True
-23.193028,281,20.103404,False,False
-29.839652,322,20.361164,False,True
-20.855848,255,20.581999,False,False
-24.19096,307,20.882605,False,True
-26.354508,289,21.163262,False,True
-37.891512,396,21.505471,False,False
-29.550314,331,21.761072,False,True
-22.063469,274,21.969966,False,False
-26.525195,311,22.21328,False,True
-29.293407,348,27.712784,False,True
-23.669273,305,27.945936,False,True
-18.929166,286,28.164416,False,False
-20.138443,253,28.395492,False,False
-20.742686,278,28.679708,False,False
-19.043814,262,28.920749,False,False
-19.393906,256,29.115736,False,False
-19.612091,252,29.30638,False,False
-17.635065,257,29.525272,False,False
-22.86973,277,29.79164,False,False
-19.3016,260,30.054392,False,False
-26.706993,329,30.334119,False,True
-22.2791,304,30.570344,False,False
-25.890736,333,30.816398,False,True
-19.698219,274,36.427356,False,False
-20.930122,308,36.655636,False,False
-18.026103,277,36.860228,False,False
-21.024835,299,37.081059,False,False
-18.664611,289,37.293847,False,False
-19.270289,288,37.506979,False,False
-18.730034,277,37.725342,False,False
-19.835319,295,37.992243,False,False
-24.358095,330,38.327486,False,True
-23.839141,312,38.597444,False,True
-25.331024,329,38.867433,False,True
-21.376972,303,39.092168,False,False
-20.039347,286,39.297223,False,False
-20.03988,315,39.537924,False,False
-19.738815,300,45.158749,False,False
-17.438547,280,45.383083,False,False
-17.401581,300,45.616229,False,False
-18.577045,308,46.016681,False,False
-15.851675,292,46.307807,False,False
-19.294357,288,46.533227,False,False
-17.889477,287,46.75004,False,False
-18.389053,283,46.957019,False,False
-16.412504,291,47.173185,False,False
-16.357889,277,47.376995,False,False
-15.646622,285,47.596323,False,False
-19.552153,301,47.846854,False,False
-18.862353,279,48.120633,False,False
-16.265053,284,48.394728,False,False
-17.195064,286,53.509311,False,False
-14.875947,277,53.817479,False,False
-14.822889,294,54.104261,False,False
-17.382971,304,54.378701,False,False
-17.675724,307,54.605947,False,False
-15.21191,302,54.838036,False,False
-14.515966,276,55.087244,False,False
-16.949463,308,55.381172,False,False
-16.107269,290,55.676045,False,False
-15.765226,293,55.955377,False,False
-14.85396,304,56.1894,False,False
-16.358339,294,56.430978,False,False
-15.783763,296,56.672736,False,False
-15.195958,305,56.923249,False,False
-13.627227,298,62.330779,False,False
-12.65992,300,62.552509,False,False
-14.271367,305,62.78339,False,False
-13.72978,296,63.027415,False,False
-12.994544,303,63.3313,False,False
-13.41792,303,63.587923,False,False
-12.943112,300,63.806798,False,False
-13.703108,301,64.028558,False,False
-13.605408,307,64.244623,False,False
-12.718953,303,64.479317,False,False
-13.269679,294,64.740979,False,False
-12.451163,303,65.040591,False,False
-12.706552,298,65.313846,False,False
-14.082893,296,70.829735,False,False
-12.033321,301,71.122888,False,False
-11.569369,303,71.36504,False,False
-11.619609,306,71.625338,False,False
-12.335439,303,71.922135,False,False
-11.89441,307,72.199521,False,False
-12.106973,305,72.434119,False,False
-11.712035,305,72.661943,False,False
-12.30039,305,72.878725,False,False
-13.47489,307,73.089657,False,False
-11.939889,306,73.327783,False,False
-11.687834,305,73.574853,False,False
-12.107761,307,73.827374,False,False
-12.601817,300,74.112089,False,False
-11.573068,301,79.552156,False,False
-12.281581,310,79.805333,False,False
-10.203709,309,80.049378,False,False
-11.808428,304,80.2763,False,False
-11.356697,304,80.539169,False,False
-11.415566,303,80.761062,False,False
-11.382157,303,80.983225,False,False
-10.899208,304,81.273154,False,False
-10.894181,306,81.570726,False,False
-10.754859,308,81.861562,False,False
-11.704674,308,82.100717,False,False
-11.581267,306,82.328621,False,False
-11.152198,305,82.565605,False,False
-10.457867,307,88.157429,False,False
-10.403698,306,88.373791,False,False
-10.328336,306,88.608062,False,False
-10.506244,305,88.835592,False,False
-10.085719,308,89.142256,False,False
-10.682762,309,89.461519,False,False
-10.054342,308,89.72711,False,False
-9.56184,310,89.958446,False,False
-10.576006,306,90.180326,False,False
-10.329098,308,90.407872,False,False
-10.05581,309,90.66789,False,False
-9.737478,309,90.946996,False,False
-9.949983,309,91.242494,False,False
-9.690598,310,96.786405,False,False
-9.808995,309,97.035511,False,False
-9.855531,309,97.272495,False,False
-9.167546,311,97.513643,False,False
-9.828224,306,97.811578,False,False
-10.114907,309,98.090428,False,False
-9.530825,308,98.326616,False,False
-9.743295,309,98.543369,False,False
-9.803043,310,98.764657,False,False
-9.306657,311,98.992455,False,False
-9.457921,309,99.243712,False,False
-10.305716,306,99.498896,False,False
-10.321581,307,99.792709,False,False
-10.514436,307,100.073025,False,False
-9.029998,311,105.464693,False,False
-9.774416,309,105.734721,False,False
-8.748218,312,105.965263,False,False
-9.249177,311,106.194951,False,False
-9.222511,311,106.434946,False,False
-8.70785,312,106.666428,False,False
-9.095248,311,106.882835,False,False
-8.927101,311,107.098382,False,False
-8.818744,311,107.351879,False,False
-9.590393,310,107.58736,False,False
-9.434741,310,107.823922,False,False
-8.973569,311,108.054677,False,False
-8.700912,312,108.294828,False,False
-9.174958,310,113.639258,False,False
-8.986152,310,113.93517,False,False
-8.525498,312,114.180369,False,False
-8.496998,312,114.398355,False,False
-8.397387,312,114.614603,False,False
-8.778973,312,114.846414,False,False
-8.386659,313,115.085019,False,False
-8.271742,313,115.345147,False,False
-8.902478,312,115.60746,False,False
-8.485618,312,115.970393,False,False
-9.072318,311,116.228542,False,False
-8.453681,312,116.482017,False,False
-8.596879,312,116.715004,False,False
-8.40436,313,122.037668,False,False
-8.338482,312,122.311364,False,False
-8.506374,312,122.57354,False,False
-8.356779,312,122.792386,False,False
-8.33821,312,123.025902,False,False
-8.209257,313,123.277974,False,False
-7.9895,313,123.500127,False,False
-8.631457,312,123.729939,False,False
-8.285497,312,123.959272,False,False
-8.130876,313,124.172212,False,False
-8.197812,312,124.417697,False,False
-8.810788,311,124.651914,False,False
-8.43797,312,124.97359,False,False
-8.594933,312,130.49086,False,False
-8.001847,313,130.797685,False,False
-8.703459,311,131.039889,False,False
-8.507594,312,131.294307,False,False
-8.255684,313,131.534457,False,False
-8.339932,312,131.795622,False,False
-8.011378,313,132.105486,False,False
-8.09599,313,132.378937,False,False
-8.25224,313,132.616053,False,False
-8.260349,313,132.848877,False,False
-8.268292,313,133.083078,False,False
-7.80488,314,133.317285,False,False
-8.029612,313,133.567402,False,False
-8.026212,313,139.048284,False,False
-8.269111,313,139.290376,False,False
-7.928574,313,139.5895,False,False
-8.318842,313,139.874946,False,False
-7.965363,313,140.164826,False,False
-7.948229,313,140.413595,False,False
-7.977974,313,140.641103,False,False
-8.337197,313,140.889371,False,False
-8.425846,312,141.12562,False,False
-8.101447,313,141.405719,False,False
-7.971322,313,141.740606,False,False
-8.200035,313,141.986421,False,False
