#{"t_start": 1764912182.80822, "env_id": "None"}
r,l,t,success,semi_success
-23.634188,261,0.91326,False,False
-30.006859,343,1.154977,False,True
-25.617662,286,1.352288,False,True
-23.299131,260,1.532655,False,False
-27.179138,312,1.75377,False,True
-19.54357,260,1.945433,False,False
-24.851558,278,2.148831,False,False
-26.259145,308,2.374297,False,True
-21.080199,261,2.563611,False,False
-23.909733,267,2.766001,False,False
-21.624345,254,2.957975,False,False
-22.099776,256,3.156076,False,False
-21.163818,278,3.361353,False,False
-23.088416,275,3.560049,False,False
-23.506523,274,9.280234,False,False
-20.693769,259,9.481401,False,False
-22.719502,276,9.699815,False,False
-25.151391,302,9.9424,False,True
-21.853725,252,10.13469,False,False
-23.21761,274,10.365922,False,False
-25.733148,306,10.630372,False,True
-23.524462,285,10.869218,False,False
-24.047882,283,11.184932,False,False
-21.183353,277,11.513632,False,False
-22.791094,276,11.897004,False,False
-22.680665,266,12.200271,False,False
-20.014226,250,12.455493,False,False
-19.955202,247,12.653067,False,False
-21.899263,262,12.882829,False,False
-23.992088,278,18.734319,False,False
-22.403326,271,18.991765,False,False
-25.64259,294,19.323205,False,True
-21.394796,256,19.523204,False,False
-27.863714,318,19.776026,False,True
-31.062313,331,20.064774,False,True
-22.831178,278,20.2968,False,False
-29.69339,350,20.587891,False,True
-25.218067,291,20.872691,False,True
-22.763261,278,21.144463,False,False
-20.615145,257,21.383563,False,False
-22.640174,253,21.580219,False,False
-26.171948,326,21.826728,False,True
-19.318342,252,22.02195,False,False
-20.580259,258,22.225038,False,False
-18.585704,257,27.657255,False,False
-32.412229,375,27.941608,False,False
-20.569805,274,28.151237,False,False
-20.085837,264,28.388054,False,False
-22.776753,277,28.670739,False,False
-21.194864,310,28.949288,False,False
-18.5062,264,29.153832,False,False
-25.998102,314,29.40278,False,True
-22.470557,284,29.652386,False,False
-20.993034,263,29.914293,False,False
-21.385462,283,30.189932,False,False
-23.467477,305,30.431958,False,False
-25.775212,325,30.675981,False,True
-19.213798,274,30.884068,False,False
-16.655519,295,36.503449,False,False
-18.813698,294,36.723235,False,False
