#{"t_start": 1764889597.041269, "env_id": "None"}
r,l,t,success,semi_success
-40.424493,335,0.700912,False,False
-39.796936,348,0.962578,False,False
-39.667469,344,1.152643,False,False
-41.57559,340,1.355641,False,False
-41.224626,345,1.538221,False,False
-36.772391,344,3.75409,False,False
-88.994818,328,3.96866,False,False
-32.942773,337,4.154723,False,False
-40.404138,349,4.335376,False,False
-38.390097,352,4.530865,False,False
-91.591143,314,4.698441,False,False
-90.909406,288,4.84795,False,False
-89.654375,307,6.899344,False,False
-39.816189,348,7.084008,False,False
-35.131368,346,7.264606,False,False
-89.313476,329,7.523458,False,False
-91.958362,282,7.709887,False,False
-39.75513,341,7.99204,False,False
-40.484256,348,10.162116,False,False
-39.576456,362,10.362182,False,False
-87.692157,346,10.560585,False,False
-91.816076,304,10.73819,False,False
-38.725677,367,10.954618,False,False
-91.055967,297,11.16093,False,False
-29.218588,356,13.328829,False,False
-38.660288,373,13.638505,False,False
-91.90084,310,13.986203,False,False
-90.362117,338,14.195858,False,False
-32.731635,369,14.435651,False,False
-89.11345,331,14.617151,False,False
-39.28168,364,16.772961,False,False
-37.273379,382,16.981654,False,False
-89.283256,297,17.135227,False,False
-35.368832,398,17.345599,False,False
-89.265909,340,17.535212,False,False
-89.304775,338,17.7075,False,False
-89.33654,327,19.905035,False,False
-37.306597,387,20.135628,False,False
-87.908095,379,20.363442,False,False
-87.873553,346,20.607005,False,False
-36.029169,355,20.839484,False,False
-85.961427,327,21.022759,False,False
-89.661577,305,23.11871,False,False
-85.524184,328,23.321931,False,False
-82.502734,413,23.595557,False,False
-87.382905,352,23.78279,False,False
-32.178638,392,24.064886,False,False
-34.695385,374,27.067458,False,False
-90.079883,308,27.229768,False,False
-86.906338,354,27.433465,False,False
-88.95309,329,27.63563,False,False
-85.635128,393,27.927853,False,False
-87.696376,361,28.186728,False,False
-87.574964,345,30.64537,False,False
-89.215193,313,30.852254,False,False
-87.981495,342,31.079519,False,False
-88.146329,356,31.293085,False,False
-83.630394,340,31.55591,False,False
-87.575999,311,31.801561,False,False
-87.842214,331,34.285359,False,False
-87.714813,327,34.50242,False,False
-87.463091,339,34.743153,False,False
-85.224325,388,34.977263,False,False
-84.180991,382,35.209722,False,False
-87.647966,340,35.402467,False,False
-89.495371,316,38.010658,False,False
-88.797109,297,38.074765,False,False
-88.756922,325,38.294244,False,False
-89.105027,316,38.542939,False,False
-84.568242,379,38.77422,False,False
-88.942426,314,38.988094,False,False
-89.844313,314,41.368922,False,False
-85.331763,355,41.557792,False,False
-85.355467,365,41.78115,False,False
-86.420856,347,42.019607,False,False
-86.645884,345,42.469439,False,False
-87.106332,346,42.705133,False,False
-88.278488,329,135.977875,False,False
-86.526285,331,136.189321,False,False
-86.724142,347,136.387646,False,False
-86.00297,355,136.581423,False,False
-87.161635,341,136.7726,False,False
-84.588377,376,137.00734,False,False
-86.635109,356,145.553591,False,False
-85.681189,353,149.495244,False,False
-86.862401,335,152.452757,False,False
-86.350836,346,156.043487,False,False
-80.900961,402,158.9734,False,False
-85.918852,350,160.928182,False,False
-86.473813,344,167.120916,False,False
-85.125338,372,167.65315,False,False
-85.418001,346,169.354142,False,False
-85.066503,360,170.245421,False,False
-85.205692,357,171.079669,False,False
-85.134232,366,171.934365,False,False
-85.655685,325,176.584647,False,False
-85.314938,346,177.038748,False,False
-85.549234,343,177.825236,False,False
-85.117863,345,178.892792,False,False
-85.207565,345,179.769299,False,False
-85.066095,346,180.138735,False,False
-84.595745,346,921.632482,False,False
-85.486451,347,921.815797,False,False
-84.966062,347,921.994586,False,False
-85.462807,344,922.173738,False,False
-85.712844,334,922.347253,False,False
-86.702939,329,922.516115,False,False
-84.654904,346,944.34056,False,False
-84.488137,356,944.580792,False,False
-84.616132,346,944.801624,False,False
-84.821337,345,944.990854,False,False
-86.239115,335,945.182995,False,False
-85.104671,346,945.387318,False,False
-84.544377,343,1959.215104,False,False
-85.03946,342,1959.484506,False,False
-84.80174,348,1959.721724,False,False
-84.482214,350,1959.934966,False,False
-84.717595,347,1960.324713,False,False
-85.086182,346,1963.36722,False,False
-84.628391,345,1963.58682,False,False
-84.460623,347,1963.832319,False,False
-85.494014,338,1964.083922,False,False
-85.311733,340,1964.331321,False,False
-84.641389,346,1964.543674,False,False
-85.897746,333,1966.841061,False,False
36.020057,347,1967.022753,False,True
-83.981168,347,1967.204978,False,False
-84.387234,349,1967.384166,False,False
36.444763,349,1967.608393,False,True
35.758642,345,1967.817714,False,True
-84.566074,345,1970.114836,False,False
-84.494608,347,1970.334936,False,False
-84.669456,344,1970.548382,False,False
35.927294,345,1970.760626,False,True
-85.414009,334,1970.957335,False,False
35.799914,345,1971.154269,False,True
35.720544,345,1973.417501,False,True
36.220964,345,1973.607594,False,True
36.120398,344,1973.799919,False,True
36.319283,346,1973.990101,False,True
-84.263785,343,1974.18253,False,False
35.711462,345,1974.364668,False,True
36.1335,344,1976.583074,False,True
36.273937,346,1976.763464,False,True
36.235286,346,1976.945184,False,True
36.184956,345,1977.133576,False,True
-84.298669,343,1977.317121,False,False
36.211206,345,1977.501774,False,True
36.395194,345,1979.824246,False,True
36.185913,348,1980.01253,False,True
36.248136,345,1980.188495,False,True
36.060513,345,1980.36562,False,True
36.066557,346,1980.540992,False,True
36.059676,345,1980.719105,False,True
-84.393236,344,1982.979137,False,False
36.099838,344,1983.156273,False,True
36.089719,345,1983.333011,False,True
36.295045,346,1983.509376,False,True
36.397627,345,1983.686523,False,True
36.028331,345,1983.861975,False,True
36.000771,344,1986.150273,False,True
-83.626796,353,1986.334587,False,False
36.440353,345,1986.516467,False,True
35.648036,342,1986.693573,False,True
36.227163,344,1986.868686,False,True
