#{"t_start": 1764889597.040388, "env_id": "None"}
r,l,t,success,semi_success
-90.255323,314,0.683192,False,False
-92.125258,310,0.916895,False,False
-40.975815,333,1.114448,False,False
-92.686865,287,1.29069,False,False
-39.31893,349,1.477394,False,False
-38.932735,350,1.674229,False,False
-37.791622,332,3.90797,False,False
-40.351573,357,4.105133,False,False
-35.918696,342,4.287108,False,False
-38.032552,345,4.471539,False,False
-40.047202,336,4.657754,False,False
-90.192753,307,4.817973,False,False
-37.84638,353,6.892091,False,False
-38.117326,351,7.077532,False,False
-85.557077,328,7.248402,False,False
-38.258654,349,7.512246,False,False
-90.524795,351,7.754012,False,False
-40.339351,344,8.062413,False,False
-39.945555,352,10.197598,False,False
-37.345028,368,10.403246,False,False
-90.647375,284,10.566764,False,False
-87.155678,349,10.770789,False,False
-40.28213,353,10.980227,False,False
-38.410861,348,11.233134,False,False
-91.662325,317,13.363499,False,False
-39.276573,366,13.713938,False,False
-38.493706,375,14.05538,False,False
-90.516392,336,14.265458,False,False
-82.037462,362,14.493933,False,False
-88.429581,363,14.692524,False,False
-39.269029,363,16.843874,False,False
-88.646695,362,17.040939,False,False
-37.768788,384,17.242483,False,False
-90.086078,329,17.421325,False,False
-86.597836,336,17.600845,False,False
-33.843168,394,19.786262,False,False
-37.060599,382,20.052393,False,False
-86.651861,393,20.275265,False,False
-89.062547,315,20.492755,False,False
-90.754424,316,20.718231,False,False
-88.390896,360,20.930686,False,False
-86.069489,397,23.075155,False,False
-88.874537,343,23.277188,False,False
-84.709218,401,23.553564,False,False
-89.06044,317,23.724942,False,False
-36.646435,379,23.981148,False,False
-86.97146,346,24.226875,False,False
-87.717905,299,27.146408,False,False
-85.035325,393,27.360162,False,False
-89.535416,331,27.565445,False,False
-87.339097,343,27.79435,False,False
-88.853827,336,28.044055,False,False
-85.536756,354,28.288985,False,False
-86.317658,371,30.755296,False,False
-87.245147,354,31.00902,False,False
-87.587783,341,31.209051,False,False
-85.198314,399,31.497373,False,False
-88.790001,309,31.751426,False,False
-86.889171,344,34.244391,False,False
-85.527022,395,34.507007,False,False
-86.620442,356,34.756424,False,False
-88.508713,333,34.956331,False,False
-88.642892,299,35.136547,False,False
-87.891953,333,35.335582,False,False
-86.572027,344,37.933839,False,False
-85.415664,381,38.06664,False,False
-32.031432,404,38.36554,False,False
-86.90249,344,38.607685,False,False
-86.115158,323,38.801689,False,False
-87.977811,332,39.024199,False,False
-86.015932,358,41.424482,False,False
-85.041919,371,41.629172,False,False
-87.736502,337,41.846684,False,False
-87.434718,345,42.095125,False,False
-87.557358,324,42.520549,False,False
-85.851245,345,42.742975,False,False
-86.034146,360,136.052445,False,False
-85.980035,331,136.243081,False,False
-85.46234,365,136.45205,False,False
-87.203656,344,136.640246,False,False
-86.56969,346,136.841247,False,False
-84.336921,371,137.068296,False,False
-85.676789,337,146.104516,False,False
-85.889482,354,150.402596,False,False
-86.671197,349,152.945177,False,False
-86.099244,345,156.595692,False,False
-88.3915,327,159.230662,False,False
-86.507619,338,160.96806,False,False
-85.571928,352,167.144323,False,False
-85.406044,353,167.656024,False,False
-86.3758,340,169.343708,False,False
-84.658517,343,170.18479,False,False
-85.171378,345,171.011941,False,False
-86.410281,339,171.815099,False,False
-83.920959,349,176.546892,False,False
-86.508189,336,176.964508,False,False
-85.415009,344,177.597622,False,False
-85.337202,341,178.771184,False,False
-85.22056,350,179.674022,False,False
-85.566079,338,180.112699,False,False
-85.956871,345,921.602763,False,False
-85.050416,345,921.787249,False,False
-86.048362,345,921.966182,False,False
-85.027406,347,922.143821,False,False
-84.364786,352,922.329212,False,False
-84.744455,351,922.509225,False,False
-83.774866,350,944.332084,False,False
-85.0402,346,944.568943,False,False
-84.982301,346,944.789631,False,False
-84.618475,346,944.981618,False,False
-85.469783,340,945.176144,False,False
-85.215468,346,945.379068,False,False
-83.219951,354,1959.209881,False,False
-86.048714,339,1959.480745,False,False
-85.212401,342,1959.714643,False,False
-83.98856,350,1959.928192,False,False
-85.912324,338,1960.309696,False,False
-86.501553,333,1960.497474,False,False
-84.732322,343,1963.566009,False,False
35.647522,345,1963.806046,False,True
-87.446457,327,1964.04664,False,False
-84.334304,345,1964.299982,False,False
-85.515893,341,1964.514861,False,False
-84.049472,347,1964.724836,False,False
-86.878642,329,1966.995793,False,False
-84.313601,345,1967.177715,False,False
35.848377,345,1967.355118,False,True
36.222463,345,1967.567701,False,True
-84.715347,342,1967.782893,False,False
-84.237356,348,1967.962084,False,False
-84.250091,345,1970.293257,False,False
35.913119,348,1970.511646,False,True
36.151191,346,1970.726182,False,True
36.06189,345,1970.929726,False,True
-84.804294,343,1971.124405,False,False
35.927043,347,1973.391138,False,True
-84.583122,341,1973.579569,False,False
-84.579695,347,1973.771984,False,False
35.924846,344,1973.962732,False,True
36.109684,348,1974.158528,False,True
36.190429,345,1974.340794,False,True
-84.010689,344,1976.556795,False,False
36.004325,346,1976.740322,False,True
36.116024,344,1976.920245,False,True
-84.286378,344,1977.106485,False,False
-84.752733,339,1977.289359,False,False
36.093806,345,1977.468826,False,True
-84.91967,340,1979.792865,False,False
36.240267,345,1979.979985,False,True
36.196459,345,1980.157852,False,True
36.080456,345,1980.334462,False,True
