#{"t_start": 1764889597.041934, "env_id": "None"}
r,l,t,success,semi_success
-81.602753,329,0.693106,False,False
-93.037899,275,0.902625,False,False
-41.339176,337,1.104755,False,False
-88.213908,323,1.2992,False,False
-91.633471,279,1.446049,False,False
-40.081814,350,1.643648,False,False
-92.694628,283,3.83917,False,False
-39.486422,341,4.043276,False,False
-92.695499,288,4.196749,False,False
-41.101287,338,4.374525,False,False
-92.905365,282,4.53825,False,False
-40.399942,352,4.718706,False,False
-41.890122,336,6.777812,False,False
-39.283627,354,6.970959,False,False
-85.608739,327,7.143181,False,False
-91.94507,276,7.290741,False,False
-34.783953,337,7.567132,False,False
-89.451458,283,7.749324,False,False
-40.863805,344,8.057667,False,False
-40.164213,362,10.199479,False,False
-40.373257,354,10.397505,False,False
-40.377758,354,10.606537,False,False
-88.536961,301,10.777763,False,False
-90.66474,328,10.972547,False,False
-90.24118,290,11.178381,False,False
-91.685723,302,13.308125,False,False
-38.732882,361,13.581371,False,False
-89.841417,278,13.931008,False,False
-89.270725,309,14.128536,False,False
-39.016817,356,14.368963,False,False
-38.772077,374,14.577854,False,False
-37.154324,370,16.735657,False,False
-92.200315,285,16.891355,False,False
-38.523432,367,17.084616,False,False
-36.977903,388,17.289014,False,False
-36.104532,389,17.503388,False,False
-87.771496,327,17.673989,False,False
-34.607714,395,19.90442,False,False
-35.224527,415,20.150745,False,False
-90.581536,309,20.331692,False,False
-36.721123,395,20.611502,False,False
-90.387491,302,20.814676,False,False
-35.920109,400,22.956353,False,False
-89.626102,296,23.127239,False,False
-90.920092,306,23.318515,False,False
-89.955991,309,23.535758,False,False
-85.919183,347,23.723393,False,False
-35.144285,412,24.000543,False,False
-86.870397,355,24.255873,False,False
-90.41306,299,27.166534,False,False
-86.535835,385,27.378339,False,False
-89.313253,313,27.573514,False,False
-37.606862,380,27.83225,False,False
-32.755238,357,28.098435,False,False
-86.417485,351,30.577047,False,False
-36.880307,372,30.805805,False,False
-85.936609,364,31.058331,False,False
-88.175498,335,31.25537,False,False
-88.208034,355,31.520662,False,False
-87.754292,356,31.802686,False,False
-88.50902,316,34.277245,False,False
-88.744702,329,34.495359,False,False
-89.710917,309,34.715792,False,False
-87.897018,346,34.925588,False,False
-88.663052,332,35.124857,False,False
-87.447263,348,35.333378,False,False
-88.827529,317,37.911785,False,False
-88.892841,299,37.937354,False,False
-87.093519,349,38.230698,False,False
-86.210421,373,38.512297,False,False
-85.464145,364,38.743176,False,False
-84.811866,389,38.999426,False,False
-88.755397,301,41.372151,False,False
-83.033121,427,41.606374,False,False
-85.109321,374,41.8437,False,False
-85.794194,364,42.112209,False,False
-86.720117,326,42.538949,False,False
-86.502981,345,42.753191,False,False
-89.173946,325,136.039419,False,False
-84.126194,367,136.252832,False,False
-86.83354,346,136.451317,False,False
-87.892074,332,136.632424,False,False
-85.705816,357,136.839693,False,False
-85.902328,364,137.062527,False,False
-84.982337,366,146.402641,False,False
-88.246152,324,150.317524,False,False
-85.690486,354,152.934581,False,False
-86.237568,349,156.599827,False,False
-85.993344,349,159.426596,False,False
