Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,1.7082069066455678,-1.80082997864459,11.0,2.969503507246772,11.495494947557106,0.29896159885422063,0.0,0.0,0.0,110.0,0.0
1,0.01,1.7081776549135461,-1.8039828352430904,10.988834650460197,2.968878545164969,11.495928036367616,0.2947399966979711,0.0,-20.0,-20.0,110.0,-9.220163755037383
2,0.02,1.708147773180911,-1.807135032537885,10.977669463417826,2.966176217988267,11.496856259835601,0.28025783241355307,0.0,-20.0,-20.0,110.0,-9.210808887909035
3,0.03,1.7081178850027214,-1.8102872236803451,10.966504278004452,2.9642135165835324,11.497360969198091,0.2704473034728938,0.0,-20.0,-20.0,110.0,-9.199815101311138
4,0.04,1.7080879242432792,-1.8134393401896185,10.955339111246115,2.962578206750576,11.497699098091495,0.26261064832112696,0.0,-20.0,-20.0,110.0,-9.18952427614844
5,0.05,1.7080579521208885,-1.8165914484430061,10.944173947230066,2.960921463056228,11.498025335967657,0.2547176606900803,0.0,-20.0,-20.0,110.0,-9.17943036071604
6,0.06,1.7080279913822214,-1.8197435745823112,10.933008779967517,2.9591585395441817,11.49838689966363,0.24624133267764328,0.0,-20.0,-20.0,110.0,-9.169343796489283
7,0.07,1.707998048616378,-1.8228957244042512,10.921843607816022,2.957310391663011,11.498786048077104,0.23725882246356264,0.0,-20.0,-20.0,110.0,-9.159221419904744
8,0.08,1.7079681233085096,-1.8260478965907678,10.91067843094895,2.9554151065348004,11.49921353613704,0.2279590583921682,0.0,-20.0,-20.0,110.0,-9.14906860417554
9,0.09,1.7079382125785494,-1.8292000881217805,10.899513250109578,2.95350045421458,11.49965995114001,0.21849196263919138,0.0,-20.0,-20.0,110.0,-9.138897437866937
10,0.1,1.7079083131401194,-1.8323522947670234,10.888348066186657,2.9515811494516924,11.500118342440192,0.2089472097780134,0.0,-20.0,-20.0,110.0,-9.128717868356333
11,0.11,1.7078784220681653,-1.8355045119022253,10.877182880015772,2.9496632147921162,11.500584288414776,0.19937001455074155,0.0,-20.0,-20.0,110.0,-9.118536139889619
12,0.12,1.7078485370995744,-1.8386567355658692,10.866017692263304,2.9477472236670965,11.501055193959562,0.1897804203443578,0.0,-20.0,-20.0,110.0,-9.108355312306934
13,0.13,1.707818656659239,-1.841808962319493,10.854852503428388,2.945832377069915,11.501529443497587,0.18018598370947617,0.0,-20.0,-20.0,110.0,-9.098176762940717
14,0.14,1.707788779513172,-1.844961190423907,10.843687313852541,2.943918142918016,11.502005950847277,0.17058949734343617,0.0,-20.0,-20.0,110.0,-9.088001006527548
15,0.15,1.7077589047303094,-1.848113419205334,10.832522123760322,2.9420041903338636,11.502483973535423,0.16099202888056294,0.0,-20.0,-20.0,110.0,-9.077828209608281
16,0.16,1.7077290316512126,-1.8512656483016712,10.821356933304806,2.9400903061899877,11.502962992167312,0.15139400609312695,0.0,-20.0,-20.0,110.0,-9.067658439980956
17,0.17,1.7076991598054403,-1.8544178774865243,10.810191742593538,2.9381763462098642,11.503442641597015,0.14179561175138433,0.0,-20.0,-20.0,110.0,-9.057491730549119
