Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-1.1159711873679399,-0.0012975826021395765,11.0,2.8623987576203875,-4.692794691659181,-0.11731191630063308,0.0,0.0,0.0,110.0,0.0
1,0.01,-1.1182412782015267,0.004397731372668864,10.989915923856648,2.862954966892805,-4.692369616515476,-0.12146040017347522,0.0,-20.0,-20.0,110.0,-9.011566152754694
2,0.02,-1.1205120157445223,0.01009370537937366,10.979831827562068,2.8643036566111264,-4.691469129981439,-0.13567404312713532,0.0,-20.0,-20.0,110.0,-9.002850880730543
3,0.03,-1.1227827598929236,0.015789685663782287,10.969747731035767,2.8650836870059107,-4.690985131188114,-0.14526210100085876,0.0,-20.0,-20.0,110.0,-8.99248945741568
4,0.04,-1.1250535783296634,0.02148574126925449,10.959663632172427,2.865636398625933,-4.690665384969182,-0.15287932876440255,0.0,-20.0,-20.0,110.0,-8.982835487098336
5,0.05,-1.1273244080611151,0.027181805843981718,10.949579532829267,2.8661815314237864,-4.690357621442553,-0.16054035884111995,0.0,-20.0,-20.0,110.0,-8.973383270193935
6,0.06,-1.1295952257121677,0.032877853772844884,10.93949543364627,2.8667831494942555,-4.690014718833757,-0.16877867540161856,0.0,-20.0,-20.0,110.0,-8.963942089975863
7,0.07,-1.1318660245479901,0.03857387888825821,10.929411334868677,2.8674414545505758,-4.689633853733159,-0.17752626724957268,0.0,-20.0,-20.0,110.0,-8.954467630040394
8,0.08,-1.1341368051364147,0.044269882461943945,10.919327236513542,2.868141772736144,-4.6892237435465125,-0.18660004725459575,0.0,-20.0,-20.0,110.0,-8.944964602713133
9,0.09,-1.1364075704420227,0.04996586776401922,10.909243138500816,2.8688697214411865,-4.6887936352897635,-0.19585154839137905,0.0,-20.0,-20.0,110.0,-8.935444613870061
10,0.1,-1.138678323986896,0.05566183908254938,10.899159040755478,2.869614724509349,-4.6883505904620595,-0.20518995483511593,0.0,-20.0,-20.0,110.0,-8.92591752284133
11,0.11,-1.140949068987341,0.06135780050791029,10.88907494321773,2.870370087042604,-4.687899234980902,-0.2145681003441046,0.0,-20.0,-20.0,110.0,-8.91638960055945
12,0.12,-1.1432198078938216,0.06705375507793254,10.87899084583807,2.871131734234723,-4.6874423925171484,-0.22396363759768176,0.0,-20.0,-20.0,110.0,-8.906863981312869
13,0.13,-1.1454905423829207,0.07274970548969756,10.86890674861356,2.8718971427680335,-4.686981798849663,-0.23336653462545953,0.0,-20.0,-20.0,110.0,-8.89734216942138
14,0.14,-1.1477612736737441,0.0784456534088934,10.858822651527287,2.8726643759809556,-4.686518541905985,-0.24277258893128786,0.0,-20.0,-20.0,110.0,-8.887824795073369
15,0.15,-1.150032002622205,0.08414160035731687,10.848738554584996,2.8734323754032216,-4.68605335026639,-0.25218020054485535,0.0,-20.0,-20.0,110.0,-8.87831215372562
16,0.16,-1.1523027298682333,0.08983754696987414,10.838654457765832,2.874200661870279,-4.685586730762413,-0.26158870765066716,0.0,-20.0,-20.0,110.0,-8.86880435140343
17,0.17,-1.154573455866832,0.09553349349530926,10.828570361044843,2.8749689990881264,-4.685119034308299,-0.27099779735570645,0.0,-20.0,-20.0,110.0,-8.859301434260612
18,0.18,-1.1568441809294083,0.10122944006462724,10.81848626440298,2.875737265500036,-4.684650498829772,-0.2804073021489737,0.0,-20.0,-20.0,110.0,-8.84980343149975
