Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.05673796541411333,0.40736947355671,11.0,-0.7790720843003832,-0.6602058888755633,0.004488651678147362,0.0,0.0,0.0,110.0,0.0
1,0.01,0.05759216665583366,0.42248342866713623,10.96749404975968,-0.7788076253354077,-0.6600441948153036,0.0003329197760737021,0.0,-20.0,-20.0,110.0,-7.929354773056577
2,0.02,0.05844572160861136,0.43759804536276564,10.934988083075812,-0.7784588697782138,-0.6600452048452908,-0.01388455510986766,0.0,-20.0,-20.0,110.0,-7.899659765099131
3,0.03,0.059299269771598544,0.45271266820203643,10.902482116227464,-0.7783539825794447,-0.6601691257215034,-0.0235006511863089,0.0,-20.0,-20.0,110.0,-7.868357349901235
4,0.04,0.060152743784707266,0.4678273665230713,10.8699761475009,-0.7783376981309094,-0.6603324706229527,-0.031162218542625353,0.0,-20.0,-20.0,110.0,-7.837792006536011
5,0.05,0.06100620613913617,0.48294207349220003,10.83747017852241,-0.7783315706086437,-0.6605109205088113,-0.03886833825566918,0.0,-20.0,-20.0,110.0,-7.807460262176279
6,0.06,0.061859680093946656,0.4980567631129205,10.804964209913074,-0.7783090501336045,-0.6606912200600448,-0.0471441223984397,0.0,-20.0,-20.0,110.0,-7.777172971057013
7,0.07,0.06271317244547715,0.5131714292704463,10.772458241834435,-0.7782652175684823,-0.6608661900444067,-0.055919986709305675,0.0,-20.0,-20.0,110.0,-7.7468871135809145
8,0.08,0.06356668273027374,0.5282860733407645,10.73995227426259,-0.7782018467521612,-0.6610328616045804,-0.06501377161742047,0.0,-20.0,-20.0,110.0,-7.716608016713074
9,0.09,0.06442020812568844,0.5434006985632404,10.707446307121058,-0.7781228718690846,-0.6611909805178703,-0.07427844200808154,0.0,-20.0,-20.0,110.0,-7.686347716554884
10,0.1,0.06527374523019865,0.5585153092750789,10.674940340311728,-0.778032520035123,-0.6613417670899473,-0.08362475181545917,0.0,-20.0,-20.0,110.0,-7.656116471045367
11,0.11,0.06612729093287041,0.5736299096628703,10.642434373741846,-0.7779342202089818,-0.6614867941852014,-0.09300689855459635,0.0,-20.0,-20.0,110.0,-7.625920894915348
12,0.12,0.06698084282378887,0.588744503136338,10.609928407337287,-0.7778306728643197,-0.6616274415684696,-0.10240366484144299,0.0,-20.0,-20.0,110.0,-7.59576450720398
13,0.13,0.06783439926571791,0.6038590927976045,10.57742244103701,-0.7777241865171831,-0.6617648076248996,-0.11180609381118996,0.0,-20.0,-20.0,110.0,-7.565649177484818
14,0.14,0.06868795901279173,0.6189736804247911,10.54491647480248,-0.7776163394691162,-0.6618997376256173,-0.12121084686922268,0.0,-20.0,-20.0,110.0,-7.535575885780425
15,0.15,0.06954152118233772,0.6340882673437791,10.512410508605496,-0.7775078557634232,-0.6620328842787594,-0.13061671887857107,0.0,-20.0,-20.0,110.0,-7.505545294938159
16,0.16,0.07039508510433916,0.6492028539632312,10.47990454243278,-0.7773990903793284,-0.6621647322748893,-0.14002323136672828,0.0,-20.0,-20.0,110.0,-7.475212248213159
17,0.17,0.07124865029866101,0.6643174405124944,10.447398576275681,-0.7772902345708327,-0.6622956323006612,-0.14943017157874205,0.0,-20.0,-20.0,110.0,-7.444701988156804
18,0.18,0.07210221643068115,0.6794320271287724,10.414892610128478,-0.777181399052425,-0.6624258294729888,-0.1588374318006319,0.0,-20.0,-20.0,110.0,-7.4142265584359155
19,0.19,0.072955783276323,0.6945466138899127,10.382386643987527,-0.7770726451697353,-0.6625554872311679,-0.16824495090336647,0.0,-20.0,-20.0,110.0,-7.383786262747673
20,0.2,0.07380935068547745,0.7096612008283222,10.34988067785066,-0.7769639989741726,-0.6626847137679855,-0.17765268774646045,0.0,-20.0,-20.0,110.0,-7.353381404640088
