Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-1.4915109588176845,0.04006016070219542,11.0,-0.09059058601614446,-4.8885159353260255,0.0038669729730470195,0.0,0.0,0.0,110.0,0.0
1,0.01,-1.4825188277658767,0.03938256378820004,10.98697599805889,-0.09001873444385541,-4.888304374440095,-0.00030013092355637495,0.0,-20.0,-20.0,110.0,-8.852856625758696
2,0.02,-1.473527341227799,0.03870562697263232,10.973951939950721,-0.08861821049360538,-4.888134604878974,-0.014556140506839763,0.0,-20.0,-20.0,110.0,-8.839799439857229
3,0.03,-1.4645358614267254,0.03802869637853537,10.96092788125381,-0.08780258791036306,-4.888143065746052,-0.02418248564308115,0.0,-20.0,-20.0,110.0,-8.82510043255417
4,0.04,-1.4555444555481103,0.03735184122391418,10.947903816117888,-0.08722119028376417,-4.888214368967366,-0.03183585653837803,0.0,-20.0,-20.0,110.0,-8.811108333820792
5,0.05,-1.4465530611292863,0.036674994906175463,10.934879749987894,-0.0866473656521716,-4.8883000371283325,-0.03952977344474367,0.0,-20.0,-20.0,110.0,-8.797318397778234
6,0.06,-1.4375616549685502,0.035998131788304355,10.921855684888289,-0.08601517421203733,-4.888380462080891,-0.047797465758280845,0.0,-20.0,-20.0,110.0,-8.783540593283531
7,0.07,-1.4285702302921965,0.03532124564088666,10.90883162140834,-0.08532454978434936,-4.888449301778331,-0.05657195536990347,0.0,-20.0,-20.0,110.0,-8.76973085456981
8,0.08,-1.4195787875916093,0.03464433778197807,10.895807559504078,-0.08459069316355941,-4.888505783639652,-0.06567116044841972,0.0,-20.0,-20.0,110.0,-8.755893832847239
9,0.09,-1.4105873297136786,0.03396741147425367,10.882783498926958,-0.08382847290452393,-4.88855145454008,-0.0749469564606272,0.0,-20.0,-20.0,110.0,-8.74204101344759
10,0.1,-1.4015958601104919,0.03329047103492924,10.869759439374963,-0.08304878757108287,-4.888588660143191,-0.0843086994504267,0.0,-20.0,-20.0,110.0,-8.728182242120196
11,0.11,-1.3926043819511342,0.03261352059058065,10.856735380570555,-0.08225850821127156,-4.888619574695567,-0.09370939095501814,0.0,-20.0,-20.0,110.0,-8.714323791484553
12,0.12,-1.3836128976679423,0.031936563268727465,10.843711322300772,-0.0814618072739548,-4.88864585979506,-0.1031268678876973,0.0,-20.0,-20.0,110.0,-8.700468811734417
13,0.13,-1.3746214089334217,0.03125960183212485,10.8306872644182,-0.08066136001411771,-4.8886687411827765,-0.11255129524510048,0.0,-20.0,-20.0,110.0,-8.686618805188743
14,0.14,-1.3656299169706936,0.0305826380284202,10.817663206815473,-0.07985909159220311,-4.888689093083572,-0.12197867571909712,0.0,-20.0,-20.0,110.0,-8.672774414708186
15,0.15,-1.3566384226375334,0.02990567331689256,10.804639149416918,-0.07905600610597775,-4.888707562843229,-0.13140751132165368,0.0,-20.0,-20.0,110.0,-8.658935936491362
16,0.16,-1.3476469265783337,0.02922870827875155,10.791615092166506,-0.07825256323917563,-4.888724628714198,-0.1408371894734903,0.0,-20.0,-20.0,110.0,-8.645103481185004
