Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.6007679539974861,-1.16596919716073,11.0,-0.39127506612409657,0.9683722836512979,-0.0033066172130135282,0.0,0.0,0.0,110.0,0.0
1,0.01,0.593161896166481,-1.1619545288929087,10.97675722706039,-0.3911287577783542,0.9685621055333761,-0.0074617074331901215,0.0,-20.0,-20.0,110.0,-8.364716557029835
2,0.02,0.5855551920546038,-1.1579391985119962,10.953514460524268,-0.39118436084388697,0.9686572620025544,-0.02168161938599138,0.0,-20.0,-20.0,110.0,-8.341838261369674
3,0.03,0.5779484811742349,-1.1539238619983356,10.930271694057986,-0.3913532159926324,0.9685983256972267,-0.03130268432594817,0.0,-20.0,-20.0,110.0,-8.31732238344118
4,0.04,0.5703416961023497,-1.1499084499968704,10.907028928332995,-0.3915551680545071,0.9684866972847905,-0.038972479425418385,0.0,-20.0,-20.0,110.0,-8.293511296896346
5,0.05,0.5627348993667356,-1.1458930294205518,10.883786162746633,-0.39176848436838485,0.9683602130529876,-0.046688844242473805,0.0,-20.0,-20.0,110.0,-8.269900487184639
6,0.06,0.5551281142303076,-1.1418776263329855,10.860543397083195,-0.39198152837605377,0.9682356895157421,-0.054975203065028434,0.0,-20.0,-20.0,110.0,-8.246300310546125
7,0.07,0.5475213474822139,-1.1378622468080781,10.83730063126948,-0.3921874061460779,0.9681198345079032,-0.06376077118757129,0.0,-20.0,-20.0,110.0,-8.222667415078105
8,0.08,0.5399145986538503,-1.133846889464148,10.814057865304116,-0.39238270040937223,0.9680143718690466,-0.07286284463480046,0.0,-20.0,-20.0,110.0,-8.19900683424788
9,0.09,0.5323078649095748,-1.1298315510745165,10.790815099213102,-0.3925671579776109,0.9679185581300389,-0.08213442584150588,0.0,-20.0,-20.0,110.0,-8.175330305493466
10,0.1,0.5247011428565549,-1.1258162273057337,10.767572333024255,-0.392742473433013,0.9678305771032668,-0.09148654066785543,0.0,-20.0,-20.0,110.0,-8.151647734161216
11,0.11,0.5170944294001465,-1.1218009139578087,10.744329566761234,-0.3929107833526586,0.9677485578513986,-0.10087366717574149,0.0,-20.0,-20.0,110.0,-8.127965361833104
12,0.12,0.5094877221482004,-1.1177856074331896,10.721086800439924,-0.3930742448233594,0.9676709850368675,-0.11027484421102346,0.0,-20.0,-20.0,110.0,-8.10428634608609
13,0.13,0.5018810194527612,-1.1137703048015033,10.697844034068174,-0.39323506776707223,0.9675967048444051,-0.11968135294027366,0.0,-20.0,-20.0,110.0,-8.080612138978989
14,0.14,0.4942743200846207,-1.1097550039562043,10.674601267652378,-0.3933946686286314,0.9675248402686075,-0.12909005010256674,0.0,-20.0,-20.0,110.0,-8.056943373869847
15,0.15,0.48666762314211975,-1.10573970379949,10.65135850120028,-0.3935536956779919,0.9674547261656715,-0.13849979459615827,0.0,-20.0,-20.0,110.0,-8.033280303079115
16,0.16,0.4790609279531849,-1.1017244039376313,10.628115734720556,-0.3937124753996894,0.9673858724784626,-0.14791013577305467,0.0,-20.0,-20.0,110.0,-8.009623029589944
17,0.17,0.47145423403600306,-1.0977091041450093,10.604872968219805,-0.3938711886902828,0.9673179255737461,-0.15732087566466463,0.0,-20.0,-20.0,110.0,-7.985971620823628
18,0.18,0.46384754105450743,-1.093693804283874,10.58163020170277,-0.3940299430067702,0.9672506383813475,-0.16673191548920782,0.0,-20.0,-20.0,110.0,-7.962326131554539
19,0.19,0.45624084878390136,-1.0896785042746866,10.55838743517271,-0.39418879919855765,0.9671838463317501,-0.17614319996664207,0.0,-20.0,-20.0,110.0,-7.93868661193838
20,0.2,0.4486341570744948,-1.0856632040817917,10.535144668631908,-0.39434778380563523,0.9671174413858595,-0.18555469240172706,0.0,-20.0,-20.0,110.0,-7.915053109602088
21,0.21,0.44102746582001084,-1.0816479037225228,10.511901902082279,-0.3945068852868697,0.9670513460016009,-0.1949663598874836,0.0,-20.0,-20.0,110.0,-7.891425670730041
22,0.22,0.43342077490552383,-1.0776326032611248,10.488659135526207,-0.39466605735215743,0.9669854849112288,-0.20437816199740078,0.0,-20.0,-20.0,110.0,-7.867681854915822
23,0.23,0.4258140842388481,-1.0736173027644764,10.465416368965704,-0.39482523421681404,0.9669197648043656,-0.21379004796388618,0.0,-20.0,-20.0,110.0,-7.84381346654168
24,0.24,0.4182073937105692,-1.0696020023046637,10.442173602403113,-0.3949843738914391,0.9668541199733887,-0.22320198244042824,0.0,-20.0,-20.0,110.0,-7.819948323918309
