Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-0.810721266574867,0.38158835361978927,11.0,5.679370532448803,-3.984197253729739,-0.1977055347663084,0.0,0.0,0.0,110.0,0.0
1,0.01,-0.8102136002926633,0.37501852255747403,10.993059714300742,5.6798735005684176,-3.9835696083426413,-0.20182345273615032,0.0,-20.0,-20.0,110.0,-9.11480735318214
2,0.02,-0.8097065827654076,0.3684493496266512,10.986119448644853,5.681041185564341,-3.9819751021419303,-0.215953821951214,0.0,-20.0,-20.0,110.0,-9.108668527984255
3,0.03,-0.8091995717207279,0.361880183009071,10.979179183160369,5.681698750958362,-3.981024362628226,-0.22547887752208964,0.0,-20.0,-20.0,110.0,-9.10088265118064
4,0.04,-0.8086926353145437,0.3553110913740514,10.972238919911437,5.68215398473782,-3.9803344912306153,-0.23304272706176138,0.0,-20.0,-20.0,110.0,-9.09380613614277
5,0.05,-0.8081857100642429,0.3487420087774697,10.965298656780574,5.682601240166975,-3.979654038955254,-0.24065372098757995,0.0,-20.0,-20.0,110.0,-9.086931751144855
6,0.06,-0.8076787724407227,0.34217290967593306,10.958358392873897,5.683097775555814,-3.9789096249190434,-0.24884321237551624,0.0,-20.0,-20.0,110.0,-9.080067920369364
7,0.07,-0.807171815745877,0.33560378798599355,10.951418128055307,5.68364454594745,-3.978101899799134,-0.2575421172304969,0.0,-20.0,-20.0,110.0,-9.073170020075136
8,0.08,-0.8066648406149609,0.3290346449329614,10.944477862402337,5.684229099563242,-3.9772487400300642,-0.2665668959606331,0.0,-20.0,-20.0,110.0,-9.06624280053817
9,0.09,-0.8061578501193681,0.3224654837781744,10.937537596024457,5.684838910546984,-3.9763667674374195,-0.2757692860417882,0.0,-20.0,-20.0,110.0,-9.059297980794025
10,0.1,-0.8056508478383003,0.315896308773264,10.930597329094029,5.6854645631144205,-3.975467547371485,-0.2850587164300218,0.0,-20.0,-20.0,110.0,-9.052345438929768
11,0.11,-0.8051438370231643,0.3093271239687714,10.923657061786336,5.68609997488666,-3.9745580484119967,-0.2943881322720885,0.0,-20.0,-20.0,110.0,-9.045391452442535
12,0.12,-0.8046368201378211,0.3027579323916204,10.916716794229963,5.686741395717162,-3.97364221521719,-0.30373517854878496,0.0,-20.0,-20.0,110.0,-9.038439159335429
13,0.13,-0.8041297988746923,0.29618873651813693,10.90977652655273,5.687386406275107,-3.9727222848783916,-0.31308976460319643,0.0,-20.0,-20.0,110.0,-9.03149004701158
14,0.14,-0.8036227744249129,0.28961953825146136,10.902836258860534,5.688033180623986,-3.97179955061329,-0.32244763214761774,0.0,-20.0,-20.0,110.0,-9.024544779211825
15,0.15,-0.8031157476456416,0.2830503389307732,10.895895991226565,5.688680660621383,-3.9708748203650743,-0.3318071163353178,0.0,-20.0,-20.0,110.0,-9.017603632289068
16,0.16,-0.8026087191701341,0.27648113924921935,10.888955723675435,5.6893283590837616,-3.969948637793502,-0.3411675183415258,0.0,-20.0,-20.0,110.0,-9.010666718586474
17,0.17,-0.8021016894527409,0.2699119394673194,10.882015456201247,5.689976034707913,-3.969021370053963,-0.35052850658898776,0.0,-20.0,-20.0,110.0,-9.003734083767409
18,0.18,-0.8015946588017654,0.2633427397183497,10.875075188795677,5.690623566417284,-3.968093261626598,-0.35988990387774805,0.0,-20.0,-20.0,110.0,-8.996805754244596
19,0.19,-0.8010876274288518,0.25677354006118897,10.86813492144977,5.69127090045302,-3.96716447745216,-0.3692516011661785,0.0,-20.0,-20.0,110.0,-8.989881747210868
20,0.2,-0.8005805954874152,0.2502043404918155,10.861194654152385,5.691918028866275,-3.966235140966199,-0.3786135172456175,0.0,-20.0,-20.0,110.0,-8.982962074603005
21,0.21,-0.8000735631267569,0.24363514096400982,10.854254386888476,5.6925649814093084,-3.965305361448971,-0.38797558126102033,0.0,-20.0,-20.0,110.0,-8.976046747288807
22,0.22,-0.7995665304749829,0.23706594141460177,10.847314119642796,5.693211812441344,-3.9643752612944065,-0.39733772466173845,0.0,-20.0,-20.0,110.0,-8.969135772682261
