Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-7.7397422010283865,1.860127069387407,15.59468247782455,-6.389004118238188,-26.453421548004673,1.5031418173280806,0.0,0.0,0.0,200.0,0.0
1,0.01,-7.7161290689239985,1.843817587384548,15.580789396288033,-6.386755786336457,-26.45369678632756,1.498514627645114,0.0,-20.0,-20.0,200.0,-37.68890608688189
2,0.02,-7.692516247444426,1.8275084543210514,15.566734120157394,-6.3795745696648485,-26.455109186184618,1.4827600563642078,0.0,-20.0,-20.0,200.0,-37.601509931680674
3,0.03,-7.668903429379799,1.81119932486282,15.552516841911842,-6.374862237413265,-26.45616244629247,1.4721852174896404,0.0,-20.0,-20.0,200.0,-37.51221783260683
4,0.04,-7.645290646702832,1.7948902354053875,15.538137541470947,-6.371212155054605,-26.457046287786888,1.463867496053519,0.0,-20.0,-20.0,200.0,-37.42339487644476
5,0.05,-7.62167786957105,1.7785811514717633,15.523596237635221,-6.367574563155839,-26.457941731910065,1.4555531965236872,0.0,-20.0,-20.0,200.0,-37.33453869937116
6,0.06,-7.598065086788962,1.7622720599985386,15.508892937472485,-6.363650266887192,-26.458894291749086,1.4466102523704998,0.0,-20.0,-20.0,200.0,-37.245458417061776
7,0.07,-7.574452295066169,1.7459629574144195,15.494027643030085,-6.359453812914652,-26.459893857570343,1.4370833520735633,0.0,-20.0,-20.0,200.0,-37.15610745910338
8,0.08,-7.55083949449899,1.7296538440701266,15.479000354220597,-6.3550699157230595,-26.46092065675934,1.4271636582259934,0.0,-20.0,-20.0,200.0,-37.06648772396137
9,0.09,-7.5272266864052115,1.7133447216212347,15.463811070198906,-6.3505743869384,-26.461959533467265,1.4170174176864412,0.0,-20.0,-20.0,200.0,-36.976609330287324
10,0.1,-7.503613872493661,1.697035592223547,15.448459789868084,-6.346017758896732,-26.463001944425272,1.4067523999980482,0.0,-20.0,-20.0,200.0,-36.88648184004421
11,0.11,-7.480001054383326,1.6807264578916619,15.432946512191975,-6.341428716204968,-26.46404404595796,1.3964278642621524,0.0,-20.0,-20.0,200.0,-36.796111823954554
12,0.12,-7.456388233323392,1.6644173201806598,15.417271236371029,-6.336822345152801,-26.465084428841056,1.3860737115698114,0.0,-20.0,-20.0,200.0,-36.705502817011904
