Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-0.5683634356380296,-2.4317061962508513,11.0,4.116498953813693,2.9945020776955578,0.10764295641084176,0.0,0.0,0.0,110.0,0.0
1,0.01,-0.5842807598417913,-2.4217302483721137,10.968339852234093,4.1164997229639,2.9950176890129865,0.10351169262666879,0.0,-20.0,-20.0,110.0,-8.206146040232822
2,0.02,-0.6001987290692692,-2.411753641878845,10.936679785699258,4.115944097098479,2.9962286337530575,0.08933877852411001,0.0,-20.0,-20.0,110.0,-8.17633035401345
3,0.03,-0.6161167048181437,-2.401777029199252,10.905019719948983,4.115437595704691,2.996923100217109,0.07975958807122911,0.0,-20.0,-20.0,110.0,-8.144911769580498
4,0.04,-0.6320347548470212,-2.3918003416331652,10.873359663486806,4.114966768049625,2.9974114029654793,0.07212752736959425,0.0,-20.0,-20.0,110.0,-8.114239212041332
5,0.05,-0.647952816210543,-2.3818236454888733,10.841699608236503,4.114482511512908,2.997889061340317,0.06444312936179858,0.0,-20.0,-20.0,110.0,-8.083806367668638
6,0.06,-0.6638708656201164,-2.3718469666194935,10.810039551115523,4.113977850552914,2.9984142050797167,0.05618331701523486,0.0,-20.0,-20.0,110.0,-8.053423450251282
7,0.07,-0.6797888963699046,-2.361870310959334,10.778379491345152,4.11346227690017,2.9989877584215,0.04742130479015225,0.0,-20.0,-20.0,110.0,-8.02304706967517
8,0.08,-0.6957069090349626,-2.3518936772006853,10.74671942904981,4.112945761087725,2.9995967998045234,0.038341723964108294,0.0,-20.0,-20.0,110.0,-7.992682814160473
9,0.09,-0.7116249066124164,-2.3419170621357606,10.715059364617655,4.112433795502438,3.0002288803620036,0.029092052375771605,0.0,-20.0,-20.0,110.0,-7.962343070409544
10,0.1,-0.7275428925634512,-2.331940461486632,10.683399298538165,4.111927861376389,3.000875118880176,0.019761266088804148,0.0,-20.0,-20.0,110.0,-7.932038195669895
11,0.11,-0.7434608700133588,-2.3219638711017914,10.651739231274064,4.111427459858381,3.0015300316220053,0.010394871411011678,0.0,-20.0,-20.0,110.0,-7.901774847517105
12,0.12,-0.7593788413228189,-2.311987287504498,10.6200791631994,4.110931266936767,3.00219044754026,0.0010139049899419558,0.0,-20.0,-20.0,110.0,-7.871556586465275
13,0.13,-0.7752968081493763,-2.3020107078567578,10.588419094605365,4.110437407948388,3.002854533650189,-0.008372764404062445,0.0,-20.0,-20.0,110.0,-7.841385289379237
14,0.14,-0.7912147716847832,-2.2920341299803217,10.556759025711235,4.1099445808015425,3.0035211455742883,-0.017761854635474836,0.0,-20.0,-20.0,110.0,-7.811262028356197
15,0.15,-0.8071327328400916,-2.2820575528028133,10.525098956641974,4.109452166372249,3.0041895159711065,-0.027152133960498363,0.0,-20.0,-20.0,110.0,-7.781187497172384
