Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.9923503719541621,0.7315363018544616,11.0,3.7545898389986654,2.9653959503055307,0.09721759391756764,0.0,0.0,0.0,110.0,0.0
1,0.01,0.9802724909908166,0.7345377893411745,10.979067887400534,3.754592531194287,2.9658855053202213,0.09308314871439022,0.0,-20.0,-20.0,110.0,-8.4708228451083
2,0.02,0.9681939649396053,0.7375399359270595,10.958135851543465,3.754043647901198,2.967007139082228,0.07890200292324516,0.0,-20.0,-20.0,110.0,-8.45056599323395
3,0.03,0.9561154323479024,0.7405420886943039,10.937203816428884,3.753541618208693,2.967641406260185,0.06931613969148766,0.0,-20.0,-20.0,110.0,-8.428676599403286
4,0.04,0.9440368254831921,0.7435443164201486,10.916271790091896,3.7530743055590503,2.9680818342943076,0.06167805024965849,0.0,-20.0,-20.0,110.0,-8.407503609406774
5,0.05,0.9319582072592865,0.7465465527130654,10.89533976490684,3.752593624953873,2.9685112539082747,0.05398793794237918,0.0,-20.0,-20.0,110.0,-8.38654103774223
6,0.06,0.9198796009572219,0.7495487716988112,10.874407737966667,3.7520928745686937,2.968984467333486,0.045722676096465714,0.0,-20.0,-20.0,110.0,-8.365599091840808
7,0.07,0.9078010132902272,0.7525509674315168,10.853475708532757,3.7515815049692836,2.9695028689832514,0.03695540147731477,0.0,-20.0,-20.0,110.0,-8.344634160095826
8,0.08,0.8957224436919061,0.755553141226317,10.832543676720961,3.751069389869942,2.9700547208919295,0.027870679418236337,0.0,-20.0,-20.0,110.0,-8.323651522932707
9,0.09,0.8836438891777942,0.7585552962926609,10.811611642896935,3.7505619455148325,2.9706285176905145,0.01861598323921261,0.0,-20.0,-20.0,110.0,-8.30266323222609
10,0.1,0.8715653462932953,0.7615574369138824,10.790679607521168,3.750060605251105,2.9712159485117784,0.009280289014827829,0.0,-20.0,-20.0,110.0,-8.281679300125445
11,0.11,0.8594868119171405,0.7645595672477606,10.76974757102858,3.7495648436310445,2.9718118228507486,-9.090738972860003e-05,0.0,-20.0,-20.0,110.0,-8.260706028060925
12,0.12,0.8474082836904331,0.7675616907988307,10.748815533771623,3.749073313934383,2.9724131069187885,-0.009476590883679355,0.0,-20.0,-20.0,110.0,-8.239746624582054
13,0.13,0.8353297599500472,0.7705638103957063,10.72788349602227,3.748584121050371,2.973018024852914,-0.018867923118812257,0.0,-20.0,-20.0,110.0,-8.218802599163222
14,0.14,0.823251239508556,0.7735659282353697,10.706951457986342,3.7480959633707513,2.973625452255222,-0.028261645932544956,0.0,-20.0,-20.0,110.0,-8.19787464358234
15,0.15,0.811172721447377,0.7765680453851324,10.686019419781566,3.747608226480832,2.974234631992868,-0.03765654182114081,0.0,-20.0,-20.0,110.0,-8.176963074063474
16,0.16,0.7990942051016726,0.7795701622459176,10.66508738146877,3.7471205995272565,2.974845043162722,-0.04705211343923352,0.0,-20.0,-20.0,110.0,-8.156068062569142
17,0.17,0.7870156900042472,0.7825722790398,10.64415534308678,3.7466329112498302,2.9754563249725035,-0.05644813421131558,0.0,-20.0,-20.0,110.0,-8.135189745357797
18,0.18,0.7749371758339008,0.7855743958977088,10.623223304660865,3.7461450627256796,2.976068232129788,-0.06584448822108072,0.0,-20.0,-20.0,110.0,-8.114328245987291
19,0.19,0.7628586623764271,0.7885765128903547,10.602291266206784,3.7456570023619786,2.976680602917242,-0.07524110874716158,0.0,-20.0,-20.0,110.0,-8.093483682991364
20,0.2,0.7507801494853307,0.7915786300392657,10.581359227733556,3.745168713908352,2.9772933275075184,-0.08463794885392882,0.0,-20.0,-20.0,110.0,-8.072656171934463
21,0.21,0.7387016370467603,0.7945807473185534,10.560427189245388,3.74468021927373,2.9779063194841373,-0.09403496541511648,0.0,-20.0,-20.0,110.0,-8.051845827319621
22,0.22,0.7266231249243127,0.7975828646504126,10.539495150744262,3.7441915758422954,2.9785194823104693,-0.10343210781654437,0.0,-20.0,-20.0,110.0,-8.031052763003714
23,0.23,0.7145446130252646,0.8005849819764035,10.518563112231153,3.74370284520367,2.979132717695963,-0.11282932756317138,0.0,-20.0,-20.0,110.0,-8.01027709674394
24,0.24,0.7024661012448189,0.8035870992365467,10.497631073707563,3.7432140583465654,2.9797459655877128,-0.12222659587569867,0.0,-20.0,-20.0,110.0,-7.9894962085828904
25,0.25,0.6903875895385904,0.8065892164186351,10.476699035175,3.7427252256499153,2.9803591910227576,-0.13162389680143818,0.0,-20.0,-20.0,110.0,-7.968553573831716
26,0.26,0.6783090778806536,0.8095913335249673,10.455766996634958,3.7422363463140385,2.9809723738024103,-0.14102122159701658,0.0,-20.0,-20.0,110.0,-7.947626574351226
27,0.27,0.6662305662561475,0.8125934505647129,10.434834958088812,3.741747414126292,2.9815855023721274,-0.15041856545865312,0.0,-20.0,-20.0,110.0,-7.926715308915691
28,0.28,0.6541520546565383,0.815595567549419,10.41390291953776,3.7412584209157522,2.9821985700646794,-0.1598159256854713,0.0,-20.0,-20.0,110.0,-7.905819876775148
29,0.29,0.6420735430766866,0.8185976844904623,10.39297088098282,3.740769358525282,2.9828115728326976,-0.1692133006813267,0.0,-20.0,-20.0,110.0,-7.884940377792129
30,0.3,0.6299950315131516,0.8215998013977692,10.372038842424816,3.7402802198016043,2.983424507953732,-0.17861068942861386,0.0,-20.0,-20.0,110.0,-7.864076912523233
31,0.31,0.6179165199633022,0.8246019182793657,10.351106803864415,3.739790998947452,2.984037373352808,-0.18800809121927015,0.0,-20.0,-20.0,110.0,-7.84322958226736
32,0.32,0.6058380084249135,0.8276040351414244,10.330174765302136,3.7393016914979196,2.984650167290729,-0.19740550552178948,0.0,-20.0,-20.0,110.0,-7.82239848909421
33,0.33,0.5937594968960223,0.8306061519885538,10.309242726738384,3.7388122941162343,2.9852628882468264,-0.2068029319174097,0.0,-20.0,-20.0,110.0,-7.8015837358614535
34,0.34,0.5816809853748963,0.8336082688241538,10.288310688173475,3.738322804338658,2.98587553488878,-0.21620037006937967,0.0,-20.0,-20.0,110.0,-7.780785426225724
35,0.35000000000000003,0.5696024738600394,0.8366103856507436,10.267378649607648,3.7378332203400384,2.986488106069818,-0.22559781970654819,0.0,-20.0,-20.0,110.0,-7.760003664650572
36,0.36,0.5575239623501924,0.8396125024702185,10.246446611041094,3.7373435407487627,2.987100600825779,-0.2349952806124352,0.0,-20.0,-20.0,110.0,-7.7392385564132775
37,0.37,0.545445450844322,0.8426146192840336,10.225514572473964,3.736853764513848,2.9877130183635594,-0.24439275261615742,0.0,-20.0,-20.0,110.0,-7.718490207611378
38,0.38,0.5333669393415962,0.8456167360933293,10.204582533906372,3.73636389081497,2.988325358041734,-0.25379023558416997,0.0,-20.0,-20.0,110.0,-7.697758725169415
39,0.39,0.5212884278413542,0.8486188528990118,10.183650495338412,3.735873919003107,2.9889376193472152,-0.2631877294128217,0.0,-20.0,-20.0,110.0,-7.677044216845971
40,0.4,0.5092099163430748,0.8516209697018072,10.162718456770163,3.7353838485610362,2.9895498018717057,-0.2725852340219175,0.0,-20.0,-20.0,110.0,-7.656346791240908
41,0.41000000000000003,0.49713140484634866,0.8546230865022992,10.141786418201683,3.7348936790758533,2.990161905290411,-0.2819827493494006,0.0,-20.0,-20.0,110.0,-7.635666557802755
