Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.8627954112575982,-1.4275915070984344,11.0,6.922033606138887,1.1848876810004427,0.07166421765094477,0.0,0.0,0.0,110.0,0.0
1,0.01,0.8627133117332211,-1.4347394113973466,10.995063414000754,6.922165632551641,1.1856043952727746,0.06756914491514661,0.0,-20.0,-20.0,110.0,-9.371757079055824
2,0.02,0.862630565314394,-1.4418866609291283,10.990126920971475,6.922059930187518,1.1875048596544096,0.05350163907136132,0.0,-20.0,-20.0,110.0,-9.368979989703389
3,0.03,0.8625478124959745,-1.44903390421596,10.985190428830983,6.9218582583502695,1.188662851292155,0.04400720126064218,0.0,-20.0,-20.0,110.0,-9.36456208256018
4,0.04,0.8624649851114259,-1.4561810731106888,10.980253947278285,6.921630680258579,1.1895187581080706,0.03645354726406399,0.0,-20.0,-20.0,110.0,-9.360855957292248
5,0.05,0.8623821465767544,-1.4633282332446622,10.975317467021522,6.921391045347353,1.1903668367977998,0.028846890040121274,0.0,-20.0,-20.0,110.0,-9.357353095289676
6,0.06,0.8622993203411662,-1.4704754102284079,10.970380984462436,6.921148814436027,1.1912913040069715,0.020663955493151337,0.0,-20.0,-20.0,110.0,-9.35386197417
7,0.07,0.862216513070936,-1.4776226099596246,10.965444498746216,6.920911179279135,1.1922895497955912,0.011977245565356918,0.0,-20.0,-20.0,110.0,-9.350338187037652
8,0.08,0.8621337241184047,-1.4847698312000128,10.96050801003683,6.920682264056469,1.193339492255359,0.0029710246201194624,0.0,-20.0,-20.0,110.0,-9.346786743884415
9,0.09,0.8620509503798314,-1.491917070735424,10.955571518789265,6.920462902246565,1.1944213301564641,-0.006207427639213261,0.0,-20.0,-20.0,110.0,-9.343219601031716
10,0.1,0.8619681883138169,-1.4990643243309834,10.950635025591486,6.920251797482337,1.195521689531717,-0.015468991569447053,0.0,-20.0,-20.0,110.0,-9.339646675425824
11,0.11,0.8618854347293387,-1.5062115879068605,10.945698531005322,6.920047057539056,1.1966327413170332,-0.02476783701429088,0.0,-20.0,-20.0,110.0,-9.336074207290066
12,0.12,0.8618026872089375,-1.5133588584116453,10.940762035451607,6.91984683700593,1.1977501846770273,-0.0340825040512526,0.0,-20.0,-20.0,110.0,-9.33250529010643
13,0.13,0.8617199441327391,-1.520506132675059,10.935825539348977,6.919649293009575,1.1988716748708281,-0.04340364477484678,0.0,-20.0,-20.0,110.0,-9.32894143759825
14,0.14,0.8616372042779422,-1.5276534091894343,10.930889042905955,6.919452909736051,1.1999958860346518,-0.05272757807583766,0.0,-20.0,-20.0,110.0,-9.32538321280356
15,0.15,0.8615544667861155,-1.5348006864669148,10.925952546321055,6.919256962306784,1.2011219796613244,-0.06205289740519146,0.0,-20.0,-20.0,110.0,-9.321830898735753
