Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-0.7562601341724763,1.9281156417031997,11.0,-1.8269554697488442,-4.426666447602759,0.07061630363706972,0.0,0.0,0.0,110.0,0.0
1,0.01,-0.7451009072461489,1.92510198412656,10.964678224712268,-1.8264169647284358,-4.426580776578833,0.0664466803377449,0.0,-20.0,-20.0,110.0,-7.916907695416937
2,0.02,-0.7339423240584905,1.9220889861286916,10.929356378526975,-1.8251314062157635,-4.4268415540777735,0.052193714983845375,0.0,-20.0,-20.0,110.0,-7.882204836354812
3,0.03,-0.7227837476916018,1.9190759943060889,10.894034531613716,-1.8243930200876437,-4.427140858169887,0.04256155419747578,0.0,-20.0,-20.0,110.0,-7.845866762332925
4,0.04,-0.7116252450996768,1.9160630779163959,10.85871267658298,-1.823872676965567,-4.427443542314062,0.03489797338396153,0.0,-20.0,-20.0,110.0,-7.810240129338829
5,0.05,-0.7004667540891922,1.9130501702408513,10.823390820377304,-1.8233602148365418,-4.42776189547354,0.027195208301012044,0.0,-20.0,-20.0,110.0,-7.774821519148105
6,0.06,-0.6893082515434733,1.910037245619863,10.78806896560514,-1.8227940999451904,-4.428092396461864,0.01892215215757139,0.0,-20.0,-20.0,110.0,-7.739421782122277
7,0.07,-0.6781497306796683,1.9070242978383039,10.75274711299016,-1.8221736851430919,-4.428426666787614,0.010145343730732092,0.0,-20.0,-20.0,110.0,-7.7039973705726625
8,0.08,-0.6669911919161717,1.9040113282009055,10.717425262458491,-1.8215126446523635,-4.428758409517117,0.0010461066902985477,0.0,-20.0,-20.0,110.0,-7.668553020020743
9,0.09,-0.6558326380403072,1.9009983399766153,10.682103413690072,-1.8208246195244198,-4.429084670075978,-0.008227989008860636,0.0,-20.0,-20.0,110.0,-7.633100345705287
10,0.1,-0.6446740724577555,1.8979853374978775,10.64678156628299,-1.8201197669013838,-4.429405035727228,-0.017586725303050218,0.0,-20.0,-20.0,110.0,-7.597649317098178
11,0.11,-0.6335154983030089,1.8949723249157775,10.611459719862093,-1.819404576703755,-4.429720250287072,-0.026983438991252294,0.0,-20.0,-20.0,110.0,-7.5622063205138925
12,0.12,-0.622356918001961,1.891959305529218,10.57613787413428,-1.818683120759066,-4.430031309201082,-0.03639625521574713,0.0,-20.0,-20.0,110.0,-7.526774641025368
13,0.13,-0.6111983332086868,1.8889462820658458,10.540816028884437,-1.8179580291177557,-4.430339146476217,-0.04581562197283157,0.0,-20.0,-20.0,110.0,-7.491355886793429
14,0.14,-0.6000397451581959,1.885933256303544,10.505494183960202,-1.8172311583180798,-4.430644521033504,-0.05523771967528479,0.0,-20.0,-20.0,110.0,-7.455950823922206
15,0.15,-0.5888811547069255,1.8829202296871108,10.470172339249162,-1.816503459788712,-4.430948045091406,-0.0646611432056188,0.0,-20.0,-20.0,110.0,-7.419967816808017
16,0.16,-0.5777225625113965,1.8799072027492043,10.43485049468347,-1.8157753740266551,-4.431250186585949,-0.07408533151686378,0.0,-20.0,-20.0,110.0,-7.383878592746063
17,0.17,-0.5665639690457948,1.8768941757335111,10.399528650218631,-1.815047125491799,-4.431551287417845,-0.08351002984773291,0.0,-20.0,-20.0,110.0,-7.3477912209706915
