Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.2139800466838201,1.6942403165835058,11.0,-4.446251274715107,-3.593111247456176,0.1395314824191412,0.0,0.0,0.0,110.0,0.0
1,0.01,0.22167051151668082,1.7060894368802761,10.98165851468614,-4.445773601765507,-3.593215678619131,0.13536535968135116,0.0,-20.0,-20.0,110.0,-8.82279245295152
2,0.02,0.22936033342789547,1.7179392152391832,10.963316937710191,-4.4446970531094045,-3.594126267450378,0.12114165213047302,0.0,-20.0,-20.0,110.0,-8.808946065454904
3,0.03,0.23705014838219382,1.729788999708542,10.94497535981823,-4.444099472364678,-3.5948657001037208,0.11151663002214023,0.0,-20.0,-20.0,110.0,-8.793487523127187
4,0.04,0.24473988976669664,1.7416388594351637,10.926633771443484,-4.443690706618382,-3.595519331247949,0.10384962349707334,0.0,-20.0,-20.0,110.0,-8.77875809336479
5,0.05,0.25242961934394764,1.7534887277787052,10.90829218165508,-4.443290314615733,-3.596190488058226,0.09614542460753393,0.0,-20.0,-20.0,110.0,-8.764255822146673
6,0.06,0.2601193601497577,1.7653385789332434,10.889950593910026,-4.442844707232304,-3.5968996591837623,0.08787738549098188,0.0,-20.0,-20.0,110.0,-8.74979203014252
7,0.07,0.2678091189753625,1.7771884067501647,10.871609009114236,-4.442352193055765,-3.597635432118357,0.07911118651012969,0.0,-20.0,-20.0,110.0,-8.735323762623402
8,0.08,0.27549889551425405,1.789038212503201,10.853267427149508,-4.441823709491432,-3.5983832464826953,0.07002670478323715,0.0,-20.0,-20.0,110.0,-8.7208556288865
9,0.09,0.2831886870719373,1.8008879994599214,10.834925847592155,-4.441270690814195,-3.5991334080212845,0.060770432676497156,0.0,-20.0,-20.0,110.0,-8.706399221894754
10,0.1,0.2908784903161851,1.8127377719665332,10.81658426989441,-4.440701962055658,-3.5998813842379738,0.05143179715664916,0.0,-20.0,-20.0,110.0,-8.691964499715183
11,0.11,0.2985683021543621,1.8245875344119995,10.798242693520248,-4.4401234022029294,-3.600625804205723,0.04205683131116879,0.0,-20.0,-20.0,110.0,-8.677557868023833
12,0.12,0.3062581202017204,1.8364372899257069,10.779901118076145,-4.439538885891412,-3.6013666975693757,0.03266684972265701,0.0,-20.0,-20.0,110.0,-8.663182521720412
13,0.13,0.3139479427953959,1.8482870416586612,10.761559543212364,-4.438950830249218,-3.602104581882006,0.023270972818628253,0.0,-20.0,-20.0,110.0,-8.648840120361134
14,0.14,0.32163776870946076,1.8601367910238138,10.743217968741826,-4.438361043209148,-3.6028400680899635,0.013872779820002299,0.0,-20.0,-20.0,110.0,-8.634531340612737
15,0.15,0.32932759707260684,1.8719865396229698,10.724876394485099,-4.437770406608636,-3.6035737298825565,0.004473516475578932,0.0,-20.0,-20.0,110.0,-8.62025660483443
16,0.16,0.33701742721025835,1.883836287905006,10.706534820364796,-4.437179336875691,-3.6043060283230317,-0.00492635161505252,0.0,-20.0,-20.0,110.0,-8.606016124726548
17,0.17,0.34470725863381474,1.8956860361143038,10.688193246331137,-4.4365880508623246,-3.6050373101169093,-0.014326629904648464,0.0,-20.0,-20.0,110.0,-8.591810074569445
18,0.18,0.3523970909987587,1.9075357843959384,10.669851672351147,-4.435996672035631,-3.605767823322429,-0.023727223765850826,0.0,-20.0,-20.0,110.0,-8.57763861647532
19,0.19,0.36008692407279,1.9193855328341365,10.651510098403643,-4.4354052706061005,-3.6064977355039085,-0.03312808065175149,0.0,-20.0,-20.0,110.0,-8.563501908702898
20,0.2,0.36777675770194534,1.931235281470209,10.633168524475716,-4.434813880249755,-3.6072271559257354,-0.04252916676054679,0.0,-20.0,-20.0,110.0,-8.549400107691715
21,0.21,0.3754665917827371,1.9430850302927856,10.614826950561733,-4.434222497436336,-3.607956158833923,-0.05193045344090595,0.0,-20.0,-20.0,110.0,-8.535333368513847
22,0.22,0.383156426218295,1.954934779250881,10.596485376659556,-4.433631085603288,-3.6086848072835447,-0.06133190653391511,0.0,-20.0,-20.0,110.0,-8.521301845935897
23,0.23,0.3908462609072267,1.9667845282672558,10.578143802768805,-4.433039584672186,-3.6094131835669243,-0.07073347622858017,0.0,-20.0,-20.0,110.0,-8.507305692653256
24,0.24,0.39853609575532206,1.978634277274039,10.559802228888826,-4.432447947987193,-3.610141356026237,-0.0801351210018613,0.0,-20.0,-20.0,110.0,-8.493345070315499
25,0.25,0.40622593069482704,1.9904840262313774,10.541460655018449,-4.4318561535056045,-3.6108693653094375,-0.08953681644807594,0.0,-20.0,-20.0,110.0,-8.479420139315627
26,0.26,0.41391576569204647,2.0023337751287182,10.523119081156372,-4.43126419408753,-3.611597235764788,-0.09893854845319229,0.0,-20.0,-20.0,110.0,-8.46553105945371
27,0.27,0.42160560072708175,2.0141835239673145,10.504777507301243,-4.430672070919035,-3.612324981695263,-0.10834030902006438,0.0,-20.0,-20.0,110.0,-8.451677990495893
28,0.28,0.42929543578847534,2.026033272754145,10.486435933451801,-4.4300797892541395,-3.613052611352384,-0.11774209365251301,0.0,-20.0,-20.0,110.0,-8.43774637130224
29,0.29,0.43698527086962335,2.037883021498208,10.46809435960693,-4.42948735576627,-3.613780129523978,-0.12714389978081356,0.0,-20.0,-20.0,110.0,-8.423809433854089
30,0.3,0.44467510596651344,2.0497327702083927,10.449752785765684,-4.428894777019009,-3.6145075391412727,-0.13654572585721214,0.0,-20.0,-20.0,110.0,-8.409907547599643
31,0.31,0.452364941076419,2.0615825188924286,10.43141121192729,-4.4283020587130775,-3.6152348422030878,-0.1459475708627807,0.0,-20.0,-20.0,110.0,-8.396040860449816
32,0.32,0.4600547761972249,2.073432267556531,10.413069638091134,-4.427709205440554,-3.6159620402539248,-0.15534943405456922,0.0,-20.0,-20.0,110.0,-8.382209520707505
33,0.33,0.46774461132713063,2.085282016205459,10.39472806425673,-4.427116220730454,-3.6166891345974523,-0.16475131484532704,0.0,-20.0,-20.0,110.0,-8.368413677082739
34,0.34,0.4754344464645494,2.0971317648427585,10.376386490423705,-4.426523107226089,-3.617416126372286,-0.17415321275081427,0.0,-20.0,-20.0,110.0,-8.354653478698081
35,0.35000000000000003,0.48312428160808946,2.108981513471048,10.358044916591764,-4.425929866892388,-3.6181430165690935,-0.18355512736777269,0.0,-20.0,-20.0,110.0,-8.340929075088681
36,0.36,0.490814116756557,2.120831262092276,10.339703342760684,-4.425336501200288,-3.6188698060317055,-0.19295705836321084,0.0,-20.0,-20.0,110.0,-8.32724061619963
37,0.37,0.49850395190895463,2.132681010707915,10.321361768930286,-4.424743011269252,-3.619596495460677,-0.20235900546639363,0.0,-20.0,-20.0,110.0,-8.313588252382154
38,0.38,0.5061937870644682,2.144530759319103,10.30302019510043,-4.424149397968375,-3.6203230854239927,-0.21176096846066442,0.0,-20.0,-20.0,110.0,-8.299972134389662
39,0.39,0.5138836222224447,2.1563805079267357,10.284678621271004,-4.423555661984579,-3.621049576373434,-0.22116294717483878,0.0,-20.0,-20.0,110.0,-8.286392413373788
40,0.4,0.5215734573823668,2.1682302565315266,10.266337047441922,-4.422961803867888,-3.621775968663342,-0.23056494147482542,0.0,-20.0,-20.0,110.0,-8.272849240880538
41,0.41000000000000003,0.5292632925438272,2.180080005134047,10.247995473613114,-4.422367824062053,-3.6225022625689984,-0.2399669512559854,0.0,-20.0,-20.0,110.0,-8.259342768846546
42,0.42,0.5369531277065053,2.191929753734758,10.229653899784523,-4.421773722926291,-3.623228458302917,-0.24936897643675252,0.0,-20.0,-20.0,110.0,-8.245873149595296
43,0.43,0.544642962870149,2.2037795023340276,10.211312325956106,-4.421179500751655,-3.6239545560283615,-0.25877101695343185,0.0,-20.0,-20.0,110.0,-8.23244053583324
44,0.44,0.5523327980345594,2.215629250932151,10.192970752127826,-4.420585157774009,-3.6246805558701256,-0.2681730727561604,0.0,-20.0,-20.0,110.0,-8.219045080645882
45,0.45,0.5600226331995789,2.227478999529364,10.174629178299655,-4.419990694184607,-3.62540645792292,-0.27757514380581233,0.0,-20.0,-20.0,110.0,-8.205686937493653
46,0.46,0.5677124683650826,2.2393287481258537,10.15628760447157,-4.419396110138814,-3.626132262257831,-0.2869772300716522,0.0,-20.0,-20.0,110.0,-8.192366260207669
47,0.47000000000000003,0.5754023035309713,2.2511784967217694,10.137946030643555,-4.418801405763273,-3.6268579689273146,-0.2963793315295156,0.0,-20.0,-20.0,110.0,-8.17908320298543
48,0.48,0.5830921386971659,2.263028245317229,10.119604456815594,-4.418206581161724,-3.6275835779690575,-0.30578144816042846,0.0,-20.0,-20.0,110.0,-8.165837920386329
49,0.49,0.5907819738636036,2.2748779939123267,10.101262882987678,-4.417611636419728,-3.6283090894090195,-0.3151835799495412,0.0,-20.0,-20.0,110.0,-8.152630567327035
50,0.5,0.5984718090302348,2.286727742507136,10.082921309159794,-4.417016571608412,-3.6290345032638167,-0.324585726885253,0.0,-20.0,-20.0,110.0,-8.139461299076835
51,0.51,0.6061616441970193,2.298577491101718,10.06457973533194,-4.416421386787473,-3.6297598195426297,-0.33398788895855797,0.0,-20.0,-20.0,110.0,-8.126330271252781
52,0.52,0.6138514793639258,2.3104272396961174,10.046238161504105,-4.415826082007533,-3.6304850382487137,-0.3433900661625141,0.0,-20.0,-20.0,110.0,-8.113237639814814
53,0.53,0.6215413145309293,2.322276988290373,10.02789658767629,-4.415230657312029,-3.6312101593806134,-0.35279225849181284,0.0,-20.0,-20.0,110.0,-8.100183561060668
54,0.54,0.6292311496980096,2.3341267368845138,10.009555013848487,-4.414635112738684,-3.631935182933129,-0.36219446594244237,0.0,-20.0,-20.0,110.0,-8.087168191620778
55,0.55,0.636920984865151,2.345976485478564,9.991213440020696,-4.414039448320683,-3.6326601088980737,-0.3715966885114372,0.0,-20.0,-20.0,110.0,-8.074191688452993
56,0.56,0.6446108200323412,2.357826234072541,9.972871866192913,-4.413443664087614,-3.6333849372649025,-0.38099892619665693,0.0,-20.0,-20.0,110.0,-8.061254208837218
57,0.5700000000000001,0.6523006551995697,2.3696759826664606,9.954530292365137,-4.412847760066195,-3.6341096680211766,-0.3904011789965801,0.0,-20.0,-20.0,110.0,-8.048355910369914
58,0.58,0.659990490366829,2.3815257312603353,9.936188718537366,-4.412251736280892,-3.6348343011529916,-0.39980344691021286,0.0,-20.0,-20.0,110.0,-8.03549695095852
59,0.59,0.6676803255341126,2.3933754798541735,9.917847144709599,-4.41165559275434,-3.6355588366452323,-0.4092057299369794,0.0,-20.0,-20.0,110.0,-8.022677488815741
60,0.6,0.6753701607014156,2.405225228447983,9.899505570881837,-4.4110593295077445,-3.636283274481851,-0.4186080280766303,0.0,-20.0,-20.0,110.0,-8.009897682453706
61,0.61,0.6830599958687339,2.417074977041769,9.881163997054077,-4.41046294656117,-3.637007614646055,-0.4280103413291741,0.0,-20.0,-20.0,110.0,-7.997157690678042
62,0.62,0.6907498310360645,2.4289247256355377,9.86282242322632,-4.409866443933781,-3.637731857120456,-0.43741266969481374,0.0,-20.0,-20.0,110.0,-7.984457672581772
63,0.63,0.6984396662034047,2.4407744742292916,9.844480849398563,-4.409269821644016,-3.6384560018871945,-0.4468150131739263,0.0,-20.0,-20.0,110.0,-7.971797787539186
64,0.64,0.7061295013707525,2.452624222823035,9.826139275570808,-4.40867307970975,-3.6391800489280395,-0.45621737176702487,0.0,-20.0,-20.0,110.0,-7.959178195199504
65,0.65,0.7138193365381066,2.4644739714167683,9.807797701743056,-4.408076218148404,-3.639903998224463,-0.46561974547470053,0.0,-20.0,-20.0,110.0,-7.946599055480467
66,0.66,0.7215091717054655,2.476323720010495,9.789456127915303,-4.407479236977035,-3.6406278497577014,-0.4750221342976364,0.0,-20.0,-20.0,110.0,-7.934060528561789
67,0.67,0.7291990068728282,2.488173468604216,9.77111455408755,-4.406882136212422,-3.641351603508803,-0.4844245382365762,0.0,-20.0,-20.0,110.0,-7.921562774878476
68,0.68,0.7368888420401941,2.5000232171979326,9.752772980259799,-4.406284915871116,-3.642075259458672,-0.49382695729232556,0.0,-20.0,-20.0,110.0,-7.909105955114077
69,0.6900000000000001,0.7445786772075624,2.511872965791646,9.734431406432048,-4.4056875759694885,-3.642798817588094,-0.503229391465702,0.0,-20.0,-20.0,110.0,-7.896690230193686
70,0.7000000000000001,0.7522685123749328,2.523722714385356,9.716089832604297,-4.405090116523772,-3.6435222778777634,-0.5126318407575778,0.0,-20.0,-20.0,110.0,-7.8843157612770005
71,0.71,0.7599583475423045,2.5355724629790646,9.697748258776546,-4.404492537550087,-3.6442456403083012,-0.5220343051688467,0.0,-20.0,-20.0,110.0,-7.871982709751083
72,0.72,0.7676481827096775,2.5474222115727714,9.679406684948795,-4.4038948390644626,-3.644968904860271,-0.5314367847004232,0.0,-20.0,-20.0,110.0,-7.859691237223055
73,0.73,0.7753380178770514,2.559271960166477,9.661065111121044,-4.403297021082866,-3.645692071514195,-0.5408392793532408,0.0,-20.0,-20.0,110.0,-7.847441505512723
74,0.74,0.7830278530444261,2.5711217087601814,9.642723537293294,-4.4026990836212025,-3.6464151402505522,-0.550241789128225,0.0,-20.0,-20.0,110.0,-7.835233676644967
75,0.75,0.7907176882118016,2.582971457353885,9.624381963465545,-4.40210102669534,-3.6471381110498036,-0.5596443140263262,0.0,-20.0,-20.0,110.0,-7.823067912842084
76,0.76,0.7984075233791773,2.5948212059475884,9.606040389637796,-4.401502850321115,-3.6478609838923806,-0.5690468540485065,0.0,-20.0,-20.0,110.0,-7.810944376515933
77,0.77,0.8060973585465536,2.606670954541291,9.587698815810047,-4.400904554514329,-3.6485837587587038,-0.5784494091957177,0.0,-20.0,-20.0,110.0,-7.798863230260004
78,0.78,0.8137871937139302,2.6185207031349935,9.569357241982297,-4.400306139290775,-3.649306435629179,-0.5878519794689131,0.0,-20.0,-20.0,110.0,-7.786824636841329
79,0.79,0.8214770288813069,2.630370451728696,9.551015668154548,-4.399707604666226,-3.6500290144842027,-0.5972545648690634,0.0,-20.0,-20.0,110.0,-7.774828759192226
80,0.8,0.8291668640486839,2.6422202003223982,9.532674094326799,-4.3991089506564425,-3.650751495304165,-0.6066571653971348,0.0,-20.0,-20.0,110.0,-7.762875760401963
81,0.81,0.836856699216061,2.6540699489161006,9.51433252049905,-4.398510177277181,-3.6514738780694507,-0.6160597810540834,0.0,-20.0,-20.0,110.0,-7.7509658037082385
82,0.8200000000000001,0.8445465343834382,2.665919697509803,9.4959909466713,-4.39791128454419,-3.6521961627604376,-0.625462411840872,0.0,-20.0,-20.0,110.0,-7.739099052488563
83,0.8300000000000001,0.8522363695508155,2.6777694461035053,9.477649372843551,-4.397312272473212,-3.6529183493575084,-0.6348650577584704,0.0,-20.0,-20.0,110.0,-7.727275670251455
84,0.84,0.8599262047181929,2.6896191946972077,9.459307799015802,-4.3967131410799905,-3.65364043784104,-0.6442677188078403,0.0,-20.0,-20.0,110.0,-7.715495820627542
85,0.85,0.8676160398855703,2.70146894329091,9.440966225188053,-4.396113890380267,-3.6543624281914093,-0.6536703949899533,0.0,-20.0,-20.0,110.0,-7.703759667360476
86,0.86,0.8753058750529479,2.7133186918846124,9.422624651360303,-4.395514520389779,-3.655084320388993,-0.663073086305775,0.0,-20.0,-20.0,110.0,-7.69206737429775
87,0.87,0.8829957102203254,2.725168440478315,9.404283077532554,-4.394915031124269,-3.65580611441417,-0.6724757927562665,0.0,-20.0,-20.0,110.0,-7.680419105381363
88,0.88,0.8906855453877031,2.737018189072018,9.385941503704805,-4.394315422599478,-3.6565278102473187,-0.6818785143423907,0.0,-20.0,-20.0,110.0,-7.668815024638281
89,0.89,0.8983753805550807,2.748867937665721,9.367599929877056,-4.393715694831155,-3.657249407868822,-0.6912812510651034,0.0,-20.0,-20.0,110.0,-7.657255296170846
90,0.9,0.9060652157224584,2.760717686259424,9.349258356049306,-4.393115847835028,-3.65797090725905,-0.7006840029253649,0.0,-20.0,-20.0,110.0,-7.645740084146991
91,0.91,0.913755050889836,2.7725674348531273,9.330916782221557,-4.392515881626867,-3.6586923083984053,-0.7100867699241435,0.0,-20.0,-20.0,110.0,-7.634269552790288
92,0.92,0.9214448860572136,2.7844171834468305,9.312575208393808,-4.391915796222416,-3.659413611267264,-0.7194895520623852,0.0,-20.0,-20.0,110.0,-7.622843866369876
93,0.93,0.9291347212245913,2.7962669320405342,9.294233634566059,-4.391315591637421,-3.6601348158460136,-0.7288923493410404,0.0,-20.0,-20.0,110.0,-7.61146318919028
94,0.9400000000000001,0.9368245563919689,2.808116680634238,9.27589206073831,-4.390715267887643,-3.6608559221150454,-0.738295161761069,0.0,-20.0,-20.0,110.0,-7.6001276855809845
95,0.9500000000000001,0.9445143915593466,2.819966429227942,9.25755048691056,-4.390114824988835,-3.6615769300547494,-0.7476979893234147,0.0,-20.0,-20.0,110.0,-7.588837519885927
96,0.96,0.9522042267267242,2.831816177821646,9.23920891308281,-4.389514262956762,-3.662297839645522,-0.7571008320290393,0.0,-20.0,-20.0,110.0,-7.577592856452845
97,0.97,0.959894061894102,2.8436659264153503,9.220867339255062,-4.388913581807186,-3.6630186508677616,-0.7665036898788976,0.0,-20.0,-20.0,110.0,-7.566393859622423
98,0.98,0.9675838970614797,2.855515675009055,9.202525765427312,-4.388312781555877,-3.6637393637018647,-0.7759065628739369,0.0,-20.0,-20.0,110.0,-7.555240693717355
99,0.99,0.9752737322288575,2.8673654236027595,9.184184191599563,-4.387711862218602,-3.664459978128235,-0.7853094510151137,0.0,-20.0,-20.0,110.0,-7.5441335230311415
100,1.0,0.9829635673962352,2.8792151721964645,9.165842617771814,-4.387110823811135,-3.6651804941272768,-0.7947123543033686,0.0,-20.0,-20.0,110.0,-7.533072511816932
101,1.01,0.990653402563613,2.8910649207901695,9.147501043944064,-4.3865096663492515,-3.665900911679396,-0.8041152727396473,0.0,-20.0,-20.0,110.0,-7.522057824275941
102,1.02,0.9983432377309908,2.902914669383875,9.129159470116315,-4.385908389848739,-3.666621230765002,-0.8135182063248807,0.0,-20.0,-20.0,110.0,-7.5110896245459715
103,1.03,1.0060330728983684,2.9147644179775805,9.110817896288564,-4.385306994325372,-3.6673414513645053,-0.8229211550600066,0.0,-20.0,-20.0,110.0,-7.500168076689631
104,1.04,1.0137229080657462,2.926614166571286,9.092476322460813,-4.384705479794943,-3.668061573458321,-0.8323241189459732,0.0,-20.0,-20.0,110.0,-7.489293344682409
105,1.05,1.021412743233124,2.938463915164992,9.074134748633062,-4.3841038462732405,-3.668781597026866,-0.8417270979837205,0.0,-20.0,-20.0,110.0,-7.478465592400659
