Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-2.146819817229049,-0.8825737771379221,11.0,0.9895592512863585,-0.9747563579089695,-0.008417953487854887,0.0,0.0,0.0,110.0,0.0
1,0.01,-2.1585499599003652,-0.8703213519766112,10.970687004136433,0.9898464547357106,-0.9744665366705728,-0.012566342664523188,0.0,-20.0,-20.0,110.0,-8.40540594779151
2,0.02,-2.17028074937855,-0.8580682656490717,10.941374008687292,0.9902732086771088,-0.9740290713363725,-0.02677083333987198,0.0,-20.0,-20.0,110.0,-8.380931842362157
3,0.03,-2.182011545558817,-0.8458151731401801,10.912061013228183,0.990430921804205,-0.973856754297216,-0.03637083503703342,0.0,-20.0,-20.0,110.0,-8.354861992363277
4,0.04,-2.1937424160321712,-0.8335620051989933,10.88274801781049,0.9904892743808035,-0.9737842301535927,-0.044014499352879696,0.0,-20.0,-20.0,110.0,-8.329544818301901
5,0.05,-2.2054732980077847,-0.8213088285975935,10.853435022346687,0.9905376191646139,-0.9737253030327974,-0.05170413919806471,0.0,-20.0,-20.0,110.0,-8.304476040679539
6,0.06,-2.2172041681940113,-0.8090556691687014,10.82412202678644,0.9906053772181435,-0.9736504351707405,-0.059966279129633704,0.0,-20.0,-20.0,110.0,-8.279466515533546
7,0.07,-2.22893501981317,-0.7968025330279797,10.794809031139527,0.990697074301489,-0.9735546223655974,-0.06873087878021394,0.0,-20.0,-20.0,110.0,-8.254472982616031
8,0.08,-2.2406658533758614,-0.7845494188302614,10.76549603542064,0.99080991317317,-0.9734405792882616,-0.07781509486258527,0.0,-20.0,-20.0,110.0,-8.229500837017268
9,0.09,-2.2523966717759443,-0.7722963233231094,10.736183039636813,0.9909391466629301,-0.9733126406827346,-0.08707153216971676,0.0,-20.0,-20.0,110.0,-8.20456221876171
10,0.1,-2.264127478459741,-0.7600432421841381,10.706870043804123,0.9910800681783851,-0.973174819653288,-0.0964106892120873,0.0,-20.0,-20.0,110.0,-8.179667432932252
11,0.11,-2.2758582765704816,-0.747790171251997,10.677557047940992,0.9912290130739766,-0.9730301283154588,-0.10578654131648596,0.0,-20.0,-20.0,110.0,-8.154823135480076
12,0.12,-2.2875890685207176,-0.7355371073121713,10.648244052061903,0.9913832768788572,-0.9728806100688892,-0.11517763748360524,0.0,-20.0,-20.0,110.0,-8.130032862840169
13,0.13,-2.2993198559567447,-0.7232840472137476,10.618931056193276,0.9915405573217847,-0.9727276449685716,-0.12457475446432516,0.0,-20.0,-20.0,110.0,-8.105298541880687
14,0.14,-2.3110506401184496,-0.7110309892574963,10.589618060343362,0.9916991995342423,-0.9725721829950607,-0.133974392742309,0.0,-20.0,-20.0,110.0,-8.080621189474282
15,0.15,-2.3227814218831235,-0.6987779320161102,10.56030506452189,0.9918584475885404,-0.9724149115712696,-0.1433752693346317,0.0,-20.0,-20.0,110.0,-8.056001517988376
16,0.16,-2.3345122019137388,-0.6865248750740247,10.530992068724753,0.9920179356204056,-0.9722563255983617,-0.152776860609594,0.0,-20.0,-20.0,110.0,-8.031440055000829
17,0.17,-2.3462429806818723,-0.6742718182025086,10.501679072947882,0.9921774701812269,-0.972096776425341,-0.16217892609754775,0.0,-20.0,-20.0,110.0,-8.006937294232946
18,0.18,-2.3579737585136633,-0.6620187612687771,10.47236607718802,0.9923369425234281,-0.9719365063935519,-0.1715813408731115,0.0,-20.0,-20.0,110.0,-7.982087774213156
19,0.19,-2.369704535627636,-0.6497657042007209,10.443053081442692,0.9924962953789325,-0.9717756765305988,-0.18098403222212392,0.0,-20.0,-20.0,110.0,-7.957267081935168
20,0.2,-2.3814353121727465,-0.6375126469760035,10.41374008570975,0.9926555082461159,-0.9716143961326881,-0.1903869493380547,0.0,-20.0,-20.0,110.0,-7.932500091867251
21,0.21,-2.393166088262853,-0.6252595896179013,10.384427089986854,0.9928145986481621,-0.9714527491747799,-0.19979004681560014,0.0,-20.0,-20.0,110.0,-7.907787194318612
22,0.22,-2.404896864029419,-0.613006532200137,10.355114094270496,0.9929736165634718,-0.9712908246618662,-0.20919327280449132,0.0,-20.0,-20.0,110.0,-7.8831287813303685
23,0.23,-2.416627639563758,-0.6007534747806869,10.325801098558117,0.9931326210991821,-0.9711287195747702,-0.21859657405527816,0.0,-20.0,-20.0,110.0,-7.858525248083656
24,0.24,-2.4283584149755786,-0.5885004174232685,10.296488102846752,0.9932916434644747,-0.9709664949212036,-0.22799991797556093,0.0,-20.0,-20.0,110.0,-7.8339769974401365
25,0.25,-2.440089190311054,-0.5762473601421036,10.26717510713537,0.9934506943645652,-0.9708041862374532,-0.2374032863936902,0.0,-20.0,-20.0,110.0,-7.809484432104909
26,0.26,-2.451819965597177,-0.5639943029360563,10.23786211142353,0.9936097732461695,-0.9706418140591565,-0.24680666930547343,0.0,-20.0,-20.0,110.0,-7.785047956873175
27,0.27,-2.463550740849405,-0.5517412457965687,10.208549115711117,0.9937688740233098,-0.9704793901087659,-0.256210061209134,0.0,-20.0,-20.0,110.0,-7.760667978911796
28,0.28,-2.4752815160765715,-0.5394881887123646,10.179236119998174,0.9939279885465132,-0.9703169211061989,-0.26561345902151795,0.0,-20.0,-20.0,110.0,-7.736344907940666
29,0.29,-2.4870122912839436,-0.5272351316721406,10.149923124284811,0.9940871086084111,-0.9701544110826645,-0.2750168609308883,0.0,-20.0,-20.0,110.0,-7.712079156340607
30,0.3,-2.4987430664750008,-0.5149820746659446,10.120610128571137,0.9942462269686434,-0.969991862710999,-0.2844202657862044,0.0,-20.0,-20.0,110.0,-7.687871139213975
31,0.31,-2.5104738416523737,-0.5027290176856868,10.091297132857248,0.9944053377330335,-0.9698292780063542,-0.2938236727839449,0.0,-20.0,-20.0,110.0,-7.6637212744175525
32,0.32,-2.522204616818277,-0.4904759607251279,10.061984137143213,0.9945644363463629,-0.9696666586507783,-0.3032270813146077,0.0,-20.0,-20.0,110.0,-7.639629982579791
33,0.33,-2.533935391974661,-0.4782229037796055,10.03267114142908,0.994723519395409,-0.969504006115971,-0.3126304908910465,0.0,-20.0,-20.0,110.0,-7.61559768710946
34,0.34,-2.545666167123254,-0.4659698468456813,10.00335814571488,0.9948825843549127,-0.9693413216944864,-0.3220339011157007,0.0,-20.0,-20.0,110.0,-7.591624814199295
35,0.35000000000000003,-2.5573969422655503,-0.4537167899208118,9.97404515000063,0.9950416293510382,-0.9691786065013486,-0.33143731166421797,0.0,-20.0,-20.0,110.0,-7.567711792826974
36,0.36,-2.5691277174028113,-0.44146373300308744,9.944732154286346,0.9952006529731806,-0.9690158614750678,-0.34084072227477435,0.0,-20.0,-20.0,110.0,-7.543859054754436
37,0.37,-2.5808584925360742,-0.4292106760910443,9.915419158572027,0.9953596541381095,-0.9688530873873329,-0.3502441327388188,0.0,-20.0,-20.0,110.0,-7.520067034526076
38,0.38,-2.5925892676661753,-0.4169576191835374,9.886106162857685,0.9955186319976882,-0.9686902848609403,-0.35964754289214423,0.0,-20.0,-20.0,110.0,-7.496336169466254
39,0.39,-2.6043200427937787,-0.4047045622796574,9.856793167143323,0.9956775858779466,-0.9685274543921316,-0.3690509526064953,0.0,-20.0,-20.0,110.0,-7.472666899675868
40,0.4,-2.616050817919409,-0.3924515053786759,9.827480171428945,0.9958365152385663,-0.9683645963735081,-0.3784543617821114,0.0,-20.0,-20.0,110.0,-7.449059668028212
41,0.41000000000000003,-2.627781593043478,-0.3801984484800072,9.798167175714552,0.9959954196448283,-0.9682017111149429,-0.3878577703413469,0.0,-20.0,-20.0,110.0,-7.425514920163956
42,0.42,-2.6395123681663097,-0.3679453915831812,9.76885418000015,0.9961542987469639,-0.9680387988612698,-0.39726117822366874,0.0,-20.0,-20.0,110.0,-7.402033104485304
43,0.43,-2.6512431432881596,-0.3556923346878209,9.739541184285738,0.996313152264045,-0.9678758598065272,-0.4066645853817098,0.0,-20.0,-20.0,110.0,-7.37861467214909
44,0.44,-2.662973918409229,-0.34343927779362543,9.71022818857132,0.9964719799709121,-0.9677128941050963,-0.41606799177822545,0.0,-20.0,-20.0,110.0,-7.355260077059052
45,0.45,-2.6747046935296788,-0.3311862209003551,9.680915192856896,0.9966307816873897,-0.9675499018802918,-0.425471397383809,0.0,-20.0,-20.0,110.0,-7.331969775856963
46,0.46,-2.6864354686496354,-0.3189331640078194,9.651602197142468,0.9967895572693967,-0.9673868832309694,-0.4348748021752119,0.0,-20.0,-20.0,110.0,-7.308744227912957
47,0.47000000000000003,-2.6981662437692,-0.3066801071158671,9.622289201428037,0.9969483066016602,-0.9672238382366377,-0.4442782061340157,0.0,-20.0,-20.0,110.0,-7.285583895314542
48,0.48,-2.7098970188884537,-0.2944270502243781,9.592976205713603,0.9971070295918221,-0.9670607669614452,-0.4536816092456215,0.0,-20.0,-20.0,110.0,-7.262489242854833
