Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.08092013255967938,0.7992997030278685,11.0,-7.350275437771004,-1.8918696032720528,0.12152836914777917,0.0,0.0,0.0,110.0,0.0
1,0.01,0.09563769320893763,0.7994478427201094,10.969301173314056,-7.3499219602779595,-1.8921846751483211,0.11737726831465839,0.0,-20.0,-20.0,110.0,-8.021671166109998
2,0.02,0.11035461065491702,0.7995966385116698,10.938602240573607,-7.349270049252659,-1.8938149575759091,0.10322294718005166,0.0,-20.0,-20.0,110.0,-7.993182742259338
3,0.03,0.12507152096327026,0.7997454403695214,10.907903306810203,-7.348959771312307,-1.895043860200361,0.09362807762748691,0.0,-20.0,-20.0,110.0,-7.963086414957173
4,0.04,0.1397883577985919,0.7998943172395049,10.877204360926342,-7.348779636810642,-1.896089271086704,0.08597236775989746,0.0,-20.0,-20.0,110.0,-7.933716535741354
5,0.05,0.15450518253863316,0.8000432025066969,10.846505413556487,-7.348608760597841,-1.8971542410299458,0.07828097023544443,0.0,-20.0,-20.0,110.0,-7.904572417389625
6,0.06,0.16922201815725807,0.8001920702880484,10.815806468804084,-7.348409333727774,-1.8982853544361429,0.07003432872472268,0.0,-20.0,-20.0,110.0,-7.87546650766892
7,0.07,0.1839388714774933,0.8003409144820708,10.785107527683508,-7.348177689491361,-1.899467809691836,0.06129772450181643,0.0,-20.0,-20.0,110.0,-7.846356477397245
8,0.08,0.1986557423149322,0.8004897363285424,10.754408590028836,-7.347919351790224,-1.9006779696130203,0.05224923019823705,0.0,-20.0,-20.0,110.0,-7.817247040231141
9,0.09,0.21337262808046428,0.8006385390754912,10.723709655334964,-7.347641350760904,-1.9018987520574466,0.04303374426627587,0.0,-20.0,-20.0,110.0,-7.788149954958615
10,0.1,0.2280895255220638,0.8007873273121586,10.69301072290166,-7.347349911904069,-1.9031211412002453,0.03373940579432845,0.0,-20.0,-20.0,110.0,-7.759075411532477
11,0.11,0.2428064316179553,0.8009361052704209,10.662311792082418,-7.347049774350147,-1.9043415183184567,0.024411138404928312,0.0,-20.0,-20.0,110.0,-7.730029865764717
12,0.12,0.25752334399230964,0.8010848763721754,10.631612862356722,-7.346744020328448,-1.9055589031689206,0.01506941976254581,0.0,-20.0,-20.0,110.0,-7.70101676130859
13,0.13,0.27224026101644455,0.8012336438533466,10.600913933252919,-7.346434868927145,-1.906773406076865,0.005722918066953464,0.0,-20.0,-20.0,110.0,-7.672037893905399
14,0.14,0.2869571814402551,0.8013824089788271,10.570215004566212,-7.346124054728029,-1.907985516247859,-0.0036251826050225262,0.0,-20.0,-20.0,110.0,-7.643094092857515
15,0.15,0.3016741043768717,0.8015311733684547,10.539516076058112,-7.345812385314936,-1.909195788270808,-0.012973901797099804,0.0,-20.0,-20.0,110.0,-7.614185968072043
16,0.16,0.31639102913812645,0.8016799374641442,10.5088171476487,-7.345500251662759,-1.9104046943700947,-0.022322943327075052,0.0,-20.0,-20.0,110.0,-7.58531391366934
