Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,-1.8923888147811208,-0.5588948752165674,11.0,5.499957515353619,0.7559764443787278,0.0363123972344899,0.0,0.0,0.0,110.0,0.0
1,0.01,-1.8860972414109982,-0.5538845320177652,10.965168594019687,5.500119957159104,0.7565913825420799,0.03220097773050905,0.0,-20.0,-20.0,110.0,-7.9117138980721045
2,0.02,-1.8798063151771223,-0.5488735316682242,10.930337259894674,5.500118921281195,0.7581427223859535,0.018088471934297412,0.0,-20.0,-20.0,110.0,-7.877015645624223
3,0.03,-1.8735153954162997,-0.5438625250870404,10.895505926452804,5.49998778798525,0.7590658573842886,0.008560588797347413,0.0,-20.0,-20.0,110.0,-7.840668139809005
4,0.04,-1.8672245501881348,-0.5388514437668317,10.860674601198177,5.499816281296145,0.7597353020859643,0.0009786985438455752,0.0,-20.0,-20.0,110.0,-7.805024807116376
5,0.05,-1.8609337161966677,-0.5338403537049304,10.825843276934261,5.499633182068352,0.7603954333043974,-0.006654766244248116,0.0,-20.0,-20.0,110.0,-7.769578984227396
6,0.06,-1.8546428700184072,-0.5288292806030518,10.791011950875298,5.499451897402696,0.7611173593106206,-0.014864183795240701,0.0,-20.0,-20.0,110.0,-7.734140064671355
7,0.07,-1.8483520049589839,-0.5238182304132215,10.756180622359514,5.499279073832292,0.7619003285060258,-0.023577462213316035,0.0,-20.0,-20.0,110.0,-7.6986640106995665
8,0.08,-1.8420611216346376,-0.5188072018672647,10.721349291517331,5.49911745165068,0.7627269324830992,-0.032610467537866464,0.0,-20.0,-20.0,110.0,-7.6631559205651465
9,0.09,-1.8357702231021706,-0.5137961917353617,10.686517958700371,5.498966756210566,0.7635810853670607,-0.04181577085097978,0.0,-20.0,-20.0,110.0,-7.6276277387506095
10,0.1,-1.8294793128824287,-0.5087851957562164,10.651686624365675,5.4988250147916915,0.7644516596988742,-0.051104107871876664,0.0,-20.0,-20.0,110.0,-7.592089386555571
11,0.11,-1.8231883941564393,-0.5037742098251725,10.61685528895068,5.498689983066075,0.7653319846229667,-0.06042958306940105,0.0,-20.0,-20.0,110.0,-7.556547099003584
12,0.12,-1.8168974693392703,-0.49876323087122637,10.582023952783114,5.498559647397645,0.7662183052371888,-0.06977073083986891,0.0,-20.0,-20.0,110.0,-7.52100396644401
13,0.13,-1.8106065400577767,-0.4937522556738485,10.547192616194646,5.498432065165015,0.7671085166338409,-0.07911823472323565,0.0,-20.0,-20.0,110.0,-7.485461510420511
14,0.14,-1.8043156075368665,-0.4887412827117633,10.512361279348005,5.498305686341273,0.7680013866337766,-0.08846845989257356,0.0,-20.0,-20.0,110.0,-7.449920288037466
15,0.15,-1.7980246726481783,-0.4837303104953916,10.477529942398167,5.498179777150294,0.7688961121287606,-0.09782003167821388,0.0,-20.0,-20.0,110.0,-7.413946176499505
