Step,Time,X,Y,Z,Roll,Pitch,Yaw,Thrust,GimbalYaw,GimbalPitch,Mass,Reward
0,0,0.9703636046628079,1.6879036379843333,11.0,-0.3024964951331078,0.5943556040252638,-0.0015689856957260208,0.0,0.0,0.0,110.0,0.0
1,0.01,0.9759269158261852,1.691073804521889,10.98393392796515,-0.3023230431209249,0.5945518585296276,-0.0057232917567438734,0.0,-20.0,-20.0,110.0,-8.897803510770789
2,0.02,0.9814895806206969,1.6942446330273522,10.967867859141672,-0.30228574312126594,0.5946690436509932,-0.01994071797228564,0.0,-20.0,-20.0,110.0,-8.884263646014345
3,0.03,0.9870522386503122,1.6974154676711308,10.951801790353274,-0.3023916676027695,0.5946250108974545,-0.029558710179951642,0.0,-20.0,-20.0,110.0,-8.869087769901453
4,0.04,0.9926148224813529,1.7005863777921046,10.935735721938848,-0.30254341847613697,0.5945252726191186,-0.03722469504834224,0.0,-20.0,-20.0,110.0,-8.8546197707266
5,0.05,0.9981773946608747,1.7037572965128218,10.919669653599925,-0.30270625708138216,0.5944107713282677,-0.04493697554905009,0.0,-20.0,-20.0,110.0,-8.840355676643268
6,0.06,1.0037399784598013,1.7069281977870128,10.90360358523213,-0.302865135959819,0.5942991365872251,-0.053219414941527016,0.0,-20.0,-20.0,110.0,-8.826106036297404
7,0.07,1.0093025806660343,1.7100990755357917,10.887537516797213,-0.30301362032608214,0.5941969654286731,-0.06200144352548025,0.0,-20.0,-20.0,110.0,-8.811827545447185
8,0.08,1.014865200807613,1.7132699311367208,10.871471448292946,-0.30314948828382066,0.5941056970121706,-0.07110041522720195,0.0,-20.0,-20.0,110.0,-8.797525255757096
9,0.09,1.020427836044543,1.71644076782105,10.85540537973183,-0.3032734479905732,0.5940243565892518,-0.0803692992990611,0.0,-20.0,-20.0,110.0,-8.783210915774939
