#{"t_start": 1764911276.609625, "env_id": "None"}
r,l,t,success,semi_success
-91.094638,407,1.018477,False,False
-84.95472,394,1.285009,False,False
-84.613907,399,1.565578,False,False
-87.480753,406,1.841327,False,False
-87.752894,394,2.119978,False,False
-87.463578,403,4.601869,False,False
-88.92293,398,4.851698,False,False
-88.965953,398,5.106086,False,False
-91.08879,415,5.367517,False,False
-87.425832,407,5.63567,False,False
-38.261694,389,8.03912,False,False
-88.068864,403,8.329278,False,False
-83.548564,393,8.640248,False,False
-84.63664,392,8.931137,False,False
-88.407816,405,9.211778,False,False
-36.068959,388,11.871227,False,False
-87.946509,400,12.118682,False,False
-39.988808,388,12.387741,False,False
-79.536913,404,12.666131,False,False
-37.245701,387,12.976853,False,False
-90.705545,395,15.626247,False,False
-85.481655,408,15.921061,False,False
-87.812176,386,16.25068,False,False
-90.143325,399,16.689539,False,False
-86.842769,413,16.988971,False,False
-89.117914,384,19.564006,False,False
-91.629809,389,19.808497,False,False
-88.333529,401,20.072819,False,False
-80.444306,421,20.351789,False,False
-89.891065,392,20.605611,False,False
-85.429414,411,23.229984,False,False
-90.7883,387,23.639176,False,False
-87.258225,419,23.999442,False,False
-39.947804,386,24.258257,False,False
-36.882727,373,24.493361,False,False
-40.146084,390,24.73322,False,False
-86.572151,430,27.345632,False,False
-82.873942,389,27.587247,False,False
-88.433379,388,27.84478,False,False
-87.335465,404,28.103513,False,False
-84.89071,428,28.402719,False,False
-83.983613,470,31.437238,False,False
-85.739924,397,31.745913,False,False
-86.275396,418,32.112327,False,False
-87.758881,400,32.448249,False,False
-86.012005,433,35.407369,False,False
-89.736032,390,35.729067,False,False
-85.871988,449,36.063815,False,False
-76.710933,447,36.475987,False,False
-93.29883,368,36.881364,False,False
-93.540203,368,39.541885,False,False
-40.694093,373,39.783493,False,False
-91.138436,380,40.028744,False,False
-93.216306,366,40.271722,False,False
-89.09267,406,40.531934,False,False
-89.351203,383,40.77135,False,False
-83.373033,434,43.469893,False,False
-87.341746,429,43.75452,False,False
-86.460792,395,44.034303,False,False
-91.133174,368,44.341193,False,False
-90.97851,385,44.65262,False,False
-90.406456,392,47.375589,False,False
-83.255031,516,47.833135,False,False
-85.982004,447,48.164609,False,False
-84.094106,490,48.514123,False,False
