#{"t_start": 1764911276.6095219, "env_id": "None"}
r,l,t,success,semi_success
-88.315384,387,1.004375,False,False
-87.483439,404,1.277931,False,False
-83.209558,388,1.551193,False,False
-89.160672,384,1.811287,False,False
-34.251211,391,2.088171,False,False
-88.353867,393,4.566949,False,False
-39.024247,388,4.808529,False,False
-87.068248,404,5.066009,False,False
-84.25259,418,5.328614,False,False
-87.88965,399,5.592179,False,False
-83.225475,413,8.012355,False,False
-88.279428,387,8.289484,False,False
-84.010448,381,8.589621,False,False
-90.716682,398,8.886427,False,False
-88.604012,390,9.15808,False,False
-87.885579,395,11.825886,False,False
-90.649905,397,12.07173,False,False
-87.905167,392,12.341575,False,False
-90.667983,394,12.602302,False,False
-88.921543,389,12.912868,False,False
-85.609749,407,15.58374,False,False
-41.330783,394,15.862341,False,False
-88.604927,398,16.184709,False,False
-87.401712,397,16.634481,False,False
-88.649733,392,16.931099,False,False
-84.895586,396,19.514712,False,False
-81.382496,392,19.760285,False,False
-87.898716,405,20.025058,False,False
-88.60069,389,20.279107,False,False
-84.564358,387,20.538584,False,False
-87.773601,396,20.84087,False,False
-89.333822,386,23.484161,False,False
-85.996152,400,23.884054,False,False
-88.683259,385,24.166741,False,False
-88.404605,389,24.411827,False,False
-87.854877,385,24.652,False,False
-88.89707,387,27.23416,False,False
-87.998921,399,27.48322,False,False
-88.102163,394,27.734792,False,False
-87.276029,417,28.013313,False,False
-82.96711,385,28.265577,False,False
-84.01,430,31.223929,False,False
-91.224135,387,31.573546,False,False
-92.498827,372,31.853279,False,False
-84.1153,435,32.245801,False,False
-85.90251,437,32.642606,False,False
-87.10678,426,35.5539,False,False
-83.765728,430,35.888116,False,False
-90.104139,372,36.163736,False,False
-84.710214,398,36.575998,False,False
-81.507618,404,36.99113,False,False
-85.665886,450,39.679138,False,False
-84.952038,450,39.967977,False,False
-78.405507,475,40.282637,False,False
-92.967622,377,40.523355,False,False
-93.139087,371,40.756184,False,False
-84.386338,454,43.46688,False,False
-82.256378,441,43.759204,False,False
-85.018012,459,44.083864,False,False
-87.619189,418,44.439722,False,False
-85.050227,480,47.228857,False,False
-87.081852,403,47.584523,False,False
-81.278742,421,47.938397,False,False
-87.432041,420,48.235482,False,False
-89.601959,381,48.511352,False,False
-83.164148,494,51.350763,False,False
-89.97969,404,51.620266,False,False
-82.318434,412,51.895452,False,False
-82.704696,477,52.201174,False,False
-76.285518,481,52.535673,False,False
-86.573411,450,55.38218,False,False
-88.264568,387,55.688934,False,False
-90.990587,401,55.962041,False,False
-79.027644,514,56.317627,False,False
-92.143962,375,56.593799,False,False
-89.301971,426,59.396174,False,False
-83.381404,528,59.751365,False,False
-83.578858,434,60.026939,False,False
-89.693144,392,60.298185,False,False
-84.216416,433,63.192963,False,False
-91.858289,400,63.48479,False,False
-90.531489,406,63.767657,False,False
-84.380489,503,64.128542,False,False
-91.858179,378,64.411246,False,False
-22.32691,544,67.391229,False,False
-81.996631,538,67.75928,False,False
-86.631613,447,68.136124,False,False
-87.282055,451,68.514554,False,False
-32.608837,532,71.25764,False,False
-91.56778,403,71.531854,False,False
-86.01013,468,71.871596,False,False
-90.043097,354,72.144125,False,False
-87.399609,499,72.598932,False,False
-79.91811,465,75.257056,False,False
-92.143179,409,75.553009,False,False
-84.023147,479,75.896188,False,False
-23.976658,527,76.405874,False,False
-30.284204,508,79.102154,False,False
-39.489614,410,79.382503,False,False
-35.88321,507,79.766663,False,False
-92.748378,384,80.035196,False,False
-28.628279,503,80.439505,False,False
-22.607228,512,83.409123,False,False
-88.38586,439,83.707922,False,False
-90.566152,455,84.030169,False,False
-90.047508,466,84.359493,False,False
-35.097749,489,87.232793,False,False
-38.286998,454,87.558327,False,False
-33.775083,494,87.922948,False,False
-21.819743,510,88.386095,False,False
-32.896883,479,91.225062,False,False
-38.171741,466,91.550763,False,False
-37.38696,440,91.850488,False,False
-90.206742,453,92.175886,False,False
-23.649826,507,92.604422,False,False
-34.22173,475,95.537618,False,False
-90.423878,422,95.858942,False,False
-23.822981,504,96.239935,False,False
-26.674872,493,96.601764,False,False
-31.310885,473,99.8459,False,False
-32.5697,479,100.213112,False,False
-20.661238,506,100.708483,False,False
-23.984161,498,101.12212,False,False
-40.03638,431,104.13328,False,False
